"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"-*enjoy_quelques_pars";-0,144;-1,114;-3,116;85,952;-0,128;0,54;-0,523;-1,469;0,085
"-*abdeknight";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*jess_cam_04";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*nicomaque2022";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentDate_16-6-2024";-0,262;-2,026;0,731;-0,498;-0,233;-0,029;0,098;-0,885;1,461
"-*frerodelarouz";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentDate_15-6-2024";-0,079;-0,608;0,443;-0,149;-0,07;0,181;-1,259;0,138;0,32
"-*milou26260";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*tontonbushcraft";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*hrodgardefrance";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*gary_larson_169";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*serge_du_sud";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*bil_73000";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;-0,42;-0,267;0,778
"-*hdavbo74";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*christianmarty2022";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*alexandrekhabaz";-0,052;-0,405;0,02;-0,1;-0,047;-0,504;0,163;-0,534;1,557
"-*delph_farhat";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*ponkysysy";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;5,09;-0,401;0,16
"-*youripoi";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*dyzatch";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*laurent81cedex";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*saguerplomberie";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pasdeclimatsanseau";-0,105;-0,81;19,914;-0,199;-0,093;-1,009;-1,679;0,004;-2,462
"-*pierre_gelas";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mail_lau";-0,052;-0,405;-1,133;-0,1;-0,047;0,767;2,975;0,672;-1,231
"-*mynameistotof";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*guillaume378469";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*lolo100963";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*dr_moozz";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*boulbi40";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*domino_131253";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*f_celine_l";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*blablatush";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*jaenxx49";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*bigbaby8236";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*0_jerom_0";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;-0,267;0,778
"-*vgrenier23";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*hediman";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*j_eyecob";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*maziere_christian";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pp_marco";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*herrb0b0";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*chazz_y_jazz";-0,066;-0,506;-1,416;-0,124;-0,058;-0,63;6,345;-0,668;0,753
"-*adi_lennox";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*frcsbt";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*piouse75";-0,013;-0,101;-0,283;-0,025;85,783;-0,126;-0,21;-0,134;-0,308
"-*kerannyo";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*sam_skydiver";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*goldlingo";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pizzy_ltr";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*scrappylascar28";0;0;0;0;0;0;0;0;0
"-*sebastienbottet";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*annemariemarguerite59";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*walter00075";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*sparcofit83";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pasbep";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*andrey_das";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*technologiecreative";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*scaturrochristophe";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*valentin_rcd";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*stefan_slayer_74";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*loicpremel";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*lapaille_jean_luc_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"*commentLikes_398";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;-0,267;0,778
"-*thomas_cstx";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*1966tijo";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*loicvincelle";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*damienpierrelucien";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*gianni_codron";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*sonarchistr";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentLikes_122";-0,249;0,04;-0,011;5,259;-0,222;-0,009;0,182;-0,029;-0,633
"-*chez__vivi";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*emmanuel_panais";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*luke01311";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*nathalie_courtonne";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*bf28170";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*elsabovagne";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*cynthiabvgn";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*annejouvet";15,73;-1,621;-2,329;-0,398;-0,187;-0,394;-0,262;-0,471;9,518
"-*theo_8876";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*tregoualain";0;0;0;0;0;0;0;0;0
"-*nvs_loic";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*batev_jpeg";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*soulsmithing";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*__allroad__";-0,052;-0,405;-1,133;-0,1;-0,047;-0,504;2,975;-0,534;1,557
"-*gfellerkarine";-0,118;-0,912;-2,549;-0,224;7,837;0;-0,244;9,238;-0,009
"-*arno_no_no";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*rbuffalino";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*ju_prmt";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*antoine_hni";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*baillymaitre2";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*a_0638";-0,052;-0,405;-1,133;-0,1;-0,047;0,767;-0,84;-0,534;5,888
"*postDate_25-5-2024";-0,052;-0,405;-1,133;-0,1;-0,047;0,767;-0,84;-0,534;5,888
"-*jd_emery";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*swissaccent_ch";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*a_0639";-2,932;-8,426;-0,712;-0,38;-0,973;6,555;1,252;0,129;0,309
"*postLikes_13400";-2,932;-8,426;-0,712;-0,38;-0,973;6,555;1,252;0,129;0,309
"*postComments_297";-2,932;-8,426;-0,712;-0,38;-0,973;6,555;1,252;0,129;0,309
"*postDate_27-5-2024";-2,932;-8,426;-0,712;-0,38;-0,973;6,555;1,252;0,129;0,309
"*commentDate_12-7-2024";-0,564;-2,432;-2,728;0,897;-0,502;8,958;-0,346;-0,001;1,073
"-*bocquetaimee";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*patrickcarpentras";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*sophiethibault1512";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*francoisefrenois";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*jopop500";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*the_animals_carols";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*gamesofbea";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*fabienneheirwegh";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*art_attack_9279";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*nicole_chevre";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;2,81;0,778
"-*mariemirabel66";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*patricia_ltm";-0,039;-0,304;-0,85;-0,075;-0,035;1,479;-0,63;1,341;0,16
"-*sonia_enjoyyourlife";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*laboutiquedethe_bcn";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*rosettadelcastello";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*christinefigueiras89";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*viviba17";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*mina_mgfc";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*maf_coker";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*cote2258";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*fanokiki07";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*dr_giausseran";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*a2ctoulon_weddinghairstyle";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*non_identifiableee";-0,013;9,874;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*dark_spell_dolls";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;-0,267;0,778
"-*giselelagier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mariejehlen";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*sylvievinck";-0,039;-0,304;0,221;-0,075;27,277;1,479;-0,63;-0,401;-0,923
"-*muriator";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*melodie1412022";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*blissmissoula";-0,052;-0,405;14,124;-0,1;-0,047;-0,504;-0,84;-0,534;-1,231
"-*lisa69290";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*s_a011971";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*besma_orient_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*lionel59marc";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*severineluciole";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*clo_la_claude";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*caro_sellier";-0,013;9,874;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*nathan_de_maintenon";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*rose_dartoli";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;-0,63;-0,401;9,748
"-*natasel_sculptrice";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;2,81;-0,616
"-*kadel_samsa_";-0,013;9,874;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*gane77";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*chach_l_e_f";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*ptitedidine";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*gianna_lny";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*plume725";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*meryem_duran__";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*bigarel63";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*nacera_mn";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*annablueberry_";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*dominiquediez";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*eliemartine7";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*christellefabien";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*morganelovesham3";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*gomzepoulain";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*agathaguillot";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*dan8evans";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*strikreyol";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*philmixphotos";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;1,487;-0,267;-0,616
"-*fanny_instory";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*arnaud_v19";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*petroffcoco";0;0;0;0;0;0;0;0;0
"-*hibouxcool";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*vickdell";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"*commentLikes_208";-0,131;-1,013;-2,833;-0,249;-0,117;0,78;3,58;0,65;-0,069
"-*michelegaeta";-0,052;-0,405;-1,133;-0,1;-0,047;0,767;0,163;5,621;-1,231
"-*emelinealphonsine";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;-0,63;1,341;3,102
"-*raniabtyi";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*simonemeynaert";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*lucie_brattenberg";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*eric_dtr21";-0,026;-0,203;-0,566;19,102;-0,023;3,03;-0,42;-0,267;-0,616
"-*kris_kris56";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*titicali21";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*harroi2";-0,039;-0,304;3,469;-0,075;-0,035;-0,378;-0,63;-0,401;0,16
"-*nantantatou";-0,407;0,51;4,992;-0,772;-0,362;4,045;-0,427;-0,848;-5,029
"*commentLikes_140";-0,184;0,434;-1,814;-0,349;-0,163;0,135;10,413;-0,29;-2,091
"-*anastaciaadamskaya";-0,066;-0,506;-1,416;-0,124;-0,058;4,174;0,025;0,325;-0,035
"-*pascalegrosjean";-0,066;-0,506;-1,416;-0,124;-0,058;11,981;0,025;0,325;-1,539
"-*jimi_von_drakhudry";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*brice_touilloux";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*reclussylvie";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*learoch_";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*kouari99";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*laurent_fqt_";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*ines_desgreesdulou";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mimi_moimeme_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*nicole_barbe";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*nadclo47";-0,013;9,874;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*jeromebarbefontaine";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*allamannowill";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;-0,267;0,778
"-*liloux_1985";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;-0,267;0,778
"-*oto_eli_erlund";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;2,81;0,778
"-*super8hi8";-0,039;-0,304;0,221;-0,075;-0,035;-0,378;5,09;-0,401;-0,923
"-*uncle_benz_123";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*fabymarylise";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;14,975;-0,616
"-*_memixam";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*adnihilien";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*silvia59250";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*mesangebleue";-0,052;-0,405;0,02;-0,1;-0,047;-0,504;2,975;0,672;-1,231
"-*anny_6292";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*chadia_benjelloun";-0,066;-0,506;-1,416;6,516;-0,058;-0,63;-1,049;-0,668;8,859
"-*edenjahier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*wanda_perhaps";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"*commentLikes_103";-0,262;5,983;-0,582;-0,498;-0,233;3,836;-2,127;-0,061;-0,139
"-*christellerachelpechin";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*svartgrimsvartgrim";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*valerie__lo_coco";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*danyrocherleroi";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*muriel_aime_5";37,14;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*nedellecsyl";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*isabelletjampens";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*bnvl_sylvie";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*vertuchou_riotant";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*clovis0973";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*fgtn31";-0,066;-0,506;-1,416;6,516;-0,058;-0,63;0,025;3,83;-0,035
"*commentLikes_150";-0,079;-0,608;2,721;-0,149;-0,07;-0,756;1,07;-0,801;-0,157
"-*msylvie710";-0,066;-0,506;-1,416;-0,124;-0,058;-0,63;0,025;11,184;-0,035
"-*catherinedoumerc";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*barneygumble9999";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*mounamel76";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*finduilascalmcacil";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*la_morrigane";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*onerosegranad";-0,039;-0,304;-0,85;-0,075;-0,035;9,287;-0,63;-0,401;0,16
"-*erwandime";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*fabiennehenri";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*scarlateene";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*saunier184";0;0;0;0;0;0;0;0;0
"*commentLikes_326";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;0,535;1,341;0,16
"-*romainchon";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*g_tlr_22";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*crecre14mv";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*yvelinegarnier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"*a_0640";-0,079;-0,608;-0,102;5,134;-0,07;-0,756;-0,002;0,138;0,32
"*postDate_29-5-2024";-0,079;-0,608;-0,102;5,134;-0,07;-0,756;-0,002;0,138;0,32
"-*deborah_zaech";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*laurent_fabien_796";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;-0,42;-0,267;0,778
"*commentDate_29-12-2024";-1,181;-7,054;-2,224;-0,66;0,906;-1,058;0,442;0,208;11,805
"-*otoulouzen";-0,341;-0,892;0,015;0,221;-0,303;1,69;-0,07;5,736;-3,627
"*a_0641";-0,105;0,105;0,04;-0,199;9,045;-1,009;-0,131;-1,069;0,867
"*postLikes_405";-0,105;0,105;0,04;-0,199;9,045;-1,009;-0,131;-1,069;0,867
"*postDate_30-5-2024";-0,105;0,105;0,04;-0,199;9,045;-1,009;-0,131;-1,069;0,867
"*a_0642";-0,144;-1,114;-1,078;-0,274;-0,128;7,011;0,756;0,433;-1,275
"*postDate_31-5-2024";-0,144;-1,114;-1,078;-0,274;-0,128;7,011;0,756;0,433;-1,275
"-*etyanath";-0,157;-1,216;5,443;-0,299;-0,14;-1,513;-0,68;5,363;-1,541
"-*cici_fallet";-0,066;-0,506;4,182;-0,124;-0,058;4,174;-1,049;-0,668;-1,539
"-*tony_blt74";-0,092;-0,709;0,172;-0,174;-0,082;0,067;-1,469;0,042;1,453
"*a_0643";-0,066;-0,506;-0,012;-0,124;-0,058;-0,63;1,79;-0,668;0,753
"*postDate_1-6-2024";-0,066;-0,506;-0,012;-0,124;-0,058;-0,63;1,79;-0,668;0,753
"-*legrandjd_actu";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*a_0644";-0,157;-1,216;5,443;-0,299;-0,14;-1,513;2,139;-1,603;-0,315
"*postDate_3-6-2024";-0,157;-1,216;5,443;-0,299;-0,14;-1,513;2,139;-1,603;-0,315
"-*oo7sky";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*vincent_magnenat";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;2,81;-0,616
"-*gabih5_56";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*potenza_claudio";-0,026;-0,203;0,907;19,102;-0,023;-0,252;-0,42;-0,267;-0,616
"-*eauli2_0";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*axel_roduit";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*phil_dutheil";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
