"";"X.rts_a";"X.rts_i"
"représentatif";0,07;0,05
"frouze";0,02;0,04
"sirène";0,03;0,03
"lunette";0,04;0,03
"gentiment";0,03;0,03
"contradictoire";0,02;0,05
"climatique";0,06;0,03
"capitaliste";0,02;0,07
"isolé";0,02;0,06
"déconnecter";0,04;0,04
"wallah";0,11;0
"inclusif";0,02;0,05
"immigré";0,02;0,08
"baisser";0,09;0,02
"écriture";0,06;0,09
"alimenter";0,01;0,06
"annoncer";0,02;0,04
"emji_visage_souriant_avec_yeux_plissés";0,09;0,03
"ordinateur";0,14;0,01
"résoudre";0,02;0,08
"incompétent";0,02;0,04
"balle";0,02;0,04
"chatgpt";0,01;0,06
"macron";0,06;0,04
"descendre";0,02;0,06
"matière";0,05;0,06
"plan";0,03;0,07
"criminel";0,02;0,05
"fiction";0,02;0,11
"catastrophique";0,04;0,04
"mur";0,03;0,05
"trajectoire";0,02;0,04
"consentement";0,02;0,04
"voler";0,12;0,15
"instant";0,04;0,04
"transparence";0,01;0,09
"concrètement";0,02;0,06
"délit";0,02;0,05
"juridique";0,01;0,07
"capitalisme";0,02;0,08
"mineur";0,02;0,2
"interpréter";0,04;0,08
"culpabilité";0,01;0,07
"occident";0,02;0,04
"professionnel";0,04;0,07
"contrainte";0,01;0,05
"cognitif";0,02;0,07
"interpeller";0,02;0,06
"blesser";0,02;0,06
"contester";0,02;0,04
"précisément";0,02;0,08
"suicide";0,02;0,07
"compétence";0,03;0,12
"imbécile";0,04;0,03
"éclairer";0,02;0,07
"global";0,03;0,06
"organe";0,03;0,04
"francais";0,06;0,03
"f";0,02;0,05
"signifier";0,06;0,06
"italie";0,07;0,03
"xénophobe";0,02;0,11
"prostituer";0,08;0
"valider";0,02;0,04
"prostitué";0,07;0,01
"dissociation";0,13;0
"prostitution";0,21;0,02
"moyenne";0,02;0,05
"voie";0,04;0,04
"nuancé";0,01;0,05
"argumenter";0,02;0,07
"vulnérable";0,02;0,05
"million";0,02;0,12
"perception";0,03;0,04
"biaisé";0,01;0,07
"imaginaire";0,06;0,03
"domination";0,02;0,1
"confiance";0,05;0,09
"procédure";0,01;0,05
"neutre";0,01;0,12
"camp";0,02;0,09
"brigitte";0,06;0,1
"chapeau";0,09;0,02
"job";0,02;0,09
"conseil";0,03;0,1
"charger";0,01;0,14
"nourriture";0,05;0,03
"intégrer";0,03;0,13
"campagne";0,03;0,12
"raisonner";0,02;0,04
"biologique";0,01;0,06
"parmi";0,02;0,11
"sein";0,02;0,07
"invention";0,03;0,04
"bol";0,02;0,05
"palestinien";0,01;0,07
"athée";0,07;0,01
"croyant";0,17;0,01
"the";0,02;0,07
"conviction";0,03;0,09
"déterminer";0,04;0,07
"naturaliser";0,01;0,06
"a2";0,01;0,1
"16";0,02;0,07
"près";0,02;0,07
"concret";0,02;0,09
"fonction";0,03;0,1
"policier";0,01;0,51
"emji_visage_épuisé";0,01;0,05
"foot";0,07;0,03
"établir";0,01;0,06
"rhétorique";0,01;0,05
"exploit";0,03;0,05
"manipulation";0,01;0,07
"outil";0,02;0,06
"investir";0,02;0,05
"avérer";0,02;0,04
"rapporter";0,01;0,05
"croix";0,05;0,03
"terrain";0,02;0,07
"réjouir";0,02;0,07
"emji_femme_avec_la_paume_sur_le_visage";0,03;0,04
"prévention";0,01;0,05
"bardot";0,03;0,1
"exception";0,01;0,08
"emji_personne_avec_la_paume_sur_le_visage";0,02;0,06
"urgence";0,01;0,05
"chaton";0,01;0,05
"prôner";0,02;0,07
"sondage";0,02;0,07
"fédéral";0,02;0,14
"déclarer";0,02;0,05
"opposer";0,02;0,06
"oppression";0,02;0,04
"stats";0,02;0,07
"relativiser";0,01;0,05
"rigueur";0,03;0,06
"mécanisme";0,02;0,09
"taire";0,01;0,05
"colère";0,02;0,06
"supposition";0,02;0,05
"chercheur";0,03;0,03
"consommer";0,01;0,08
"organiser";0,01;0,05
"emji_grand_carré_noir";0;0,2
"epstein";0;0,06
"club";0;0,05
"signature";0;0,06
"impôt";0;0,06
"manif";0;0,06
"200";0;0,07
"afghan";0;0,05
"idéologique";0;0,11
"objectivité";0;0,07
"publiquement";0;0,08
"ongle";0;0,14
"taff";0;0,05
"fascisme";0;0,08
"chine";0;0,06
"répression";0;0,06
"insécurité";0;0,08
"manifestation";0;0,18
"homicide";0;0,09
"pénal";0;0,06
"procès";0;0,05
"démocratique";0;0,06
"constitution";0;0,06
"élu";0;0,06
"foyer";0;0,06
"espion";0;0,05
"affect";0;0,09
"frontalier";0;0,08
"majoritairement";0;0,05
"romance";0;0,18
"balcon";0;0,1
"b1";0;0,11
"promotion";0;0,05
"b2";0;0,15
"c2";0;0,1
"c1";0;0,08
"natif";0;0,07
"juriste";0;0,11
"assaut";0;0,06
"palestine";0;0,29
"international";0;0,06
"condamnation";0;0,07
"vouvoyer";0;0,13
"malpoli";0;0,09
"équité";0;0,07
"emji_drapeau_territoires_palestiniens";0;0,09
"gaza";0;0,05
"génocide";0;0,08
"trans";0;0,05
"flic";0;0,07
"signer";0;0,06
"guillemet";0;0,06
"hollywood";0;0,06
"armer";0;0,06
"pédophilie";0;0,06
"fumigène";0;0,08
"taser";0;0,09
