"";"X.rts_a";"X.rts_i"
"nez";0,05;0,05
"absolu";0,03;0,05
"aïe";0,03;0,02
"chacune";0,02;0,01
"pseudo";0,04;0,04
"arrogance";0,04;0,02
"aveugle";0,02;0,03
"certitude";0,02;0,01
"charger";0,05;0,22
"sien";0,01;0,01
"humilité";0,07;0,01
"semaine";0,23;0,27
"ukrainien";0;0,04
"ouchy";0,02;0
"alpe";0,02;0,02
"autorité";0,05;0,06
"chaux";0,02;0
"fonds";0,03;0,06
"camion";0,06;0,05
"déverser";0,03;0,01
"dériver";0,01;0,02
"tranquillement";0,02;0,02
"samedi";0,04;0,05
"mesurer";0,02;0,03
"chaîne";0,08;0,07
"lundi";0,04;0
"joyeux";0,06;0,03
"bordel";0,05;0,05
"agenda";0,02;0,02
"45";0,04;0,05
"150";0,01;0,02
"joie";0,1;0,02
"logistique";0;0,02
"emji_coeur_blanc";0,02;0,01
"ambiance";0,04;0,01
"85";0,01;0,01
"ski";0,08;0,05
"station";0,01;0,02
"hier";0,13;0,06
"aéroport";0,02;0,09
"galer";0,02;0,04
"repartir";0,02;0,06
"spontané";0,02;0,01
"gratuitement";0,05;0,03
"immédiat";0,01;0,02
"autour";0,13;0,13
"trace";0,03;0,02
"réveiller";0,05;0,1
"don";0,03;0,05
"indéniable";0,01;0,01
"emji_mains_en_prière_peau_légèrement_mate";0,05;0
"voire";0,06;0,07
"innocence";0,01;0,01
"confusion";0,01;0,02
"hab";0,01;0,04
"reprise";0,01;0,04
"emji_mains_en_prière_peau_claire";0,08;0,06
"nettoyer";0,04;0,03
"balayer";0,01;0,01
"emji_visage_qui_hurle_de_peur";0,07;0,03
"punaise";0,03;0,01
"emji_visage_triste_mais_soulagé";0,13;0,02
"bêtise";0,1;0,08
"féminin";0,16;0,08
"bouche";0,09;0,04
"coin";0,07;0,05
"actualité";0,1;0,03
"certaine";0,08;0,08
"redevenir";0,02;0,01
"langage";0,2;0,02
"fasciste";0,02;0,02
"botte";0,01;0,03
"conflit";0,03;0,1
"boomers";0,05;0
"parcourir";0,02;0
"polluer";0,07;0,15
"île";0,02;0,02
"mille";0,04;0,05
"evidemment";0,01;0,01
"bonheur";0,23;0,04
"figure";0,05;0,04
"gaspillage";0,01;0,03
"pendule";0,02;0
"5g";0;0,01
"onde";0,03;0,01
"justifier";0,06;0,13
"résultat";0,16;0,23
"creuser";0,02;0,04
"olympique";0,01;0,01
"emji_ok";0,1;0,04
"emji_coeur_étincelant";0,04;0
"politique";0,13;0,74
"virer";0,03;0,04
"reprendre";0,07;0,06
"rigoler";0,08;0,05
"couler";0,02;0,02
"voter";0,08;0,33
"référendum";0;0,02
"inverse";0,09;0,09
"appliquer";0,05;0,15
"différemment";0,03;0,02
"plutot";0,01;0,02
"pleuvoir";0,01;0,01
"ps";0,08;0,1
"irresponsable";0,01;0,01
"milieu";0,1;0,09
"bar";0,03;0,01
"proximité";0,02;0,02
"relativement";0,02;0,02
"matériel";0,08;0,07
"2022";0,03;0,04
"content";0,17;0,16
"contraindre";0,01;0,01
"total";0,07;0,16
"barre";0,02;0,04
"vache";0,05;0,03
"cloche";0,02;0
"indépendant";0,04;0,05
"série";0,05;0,07
"surnom";0,03;0
"coller";0,06;0,06
"proche";0,11;0,17
"rater";0,02;0,02
"emji_femme_qui_hausse_les_épaules_peau_claire";0,03;0,04
"telles";0,03;0,01
"chaussure";0,01;0,01
"emji_personne_avec_la_paume_sur_le_visage";0,05;0,06
"vieillir";0,05;0,02
"vieillesse";0,04;0
"reflet";0,01;0,01
"opportunité";0,02;0,06
"savoyard";0,02;0,01
"découvrir";0,13;0,08
"planète";0,15;0,14
"sortie";0,06;0,07
"emji_visage_sans_expression";0,02;0,04
"lover";0,01;0,01
"1968";0,03;0
"fleur";0,07;0,01
"nuisible";0,05;0
"habillement";0,01;0,01
"tjrs";0,06;0,05
"fatigant";0,01;0,01
"parceque";0,03;0,01
"emji_v_de_la_victoire";0,03;0,02
"hésiter";0,06;0,04
"désirer";0,06;0,01
"évolué";0,02;0
"présent";0,11;0,11
"essai";0,01;0,01
"fermé";0,02;0,01
"emji_visage_confus";0,04;0,01
"commerce";0,03;0,12
"équitable";0,01;0,06
"prévoir";0,06;0,11
"arnaque";0,01;0,02
"acquérir";0,03;0,03
"bourgeois";0,04;0,06
"idéologie";0,04;0,08
"bein";0,02;0,02
"divorce";0,03;0,03
"idéal";0,04;0,04
"revanche";0,05;0,05
"mienne";0,02;0,01
"mépris";0,05;0,03
"user";0,03;0,17
"aisé";0,01;0,03
"égoïste";0,09;0,03
"haine";0,08;0,19
"limite";0,1;0,19
"initiative";0,04;0,33
"ouvert";0,02;0,04
"préoccuper";0,02;0,02
"séparation";0,01;0,01
"exagérer";0,03;0,03
"statistique";0,02;0,16
"signification";0,04;0,01
"épanouir";0,02;0,01
"patriarcat";0,05;0,03
"apaiser";0,02;0,01
"nombre";0,16;0,28
"féminicides";0;0,04
"viable";0;0,02
"détacher";0,01;0,01
"laquelle";0,07;0,08
"comporter";0,06;0,03
"impliquer";0,03;0,06
"argument";0,13;0,35
"construire";0,08;0,1
"raciste";0,31;0,21
"fuir";0,03;0,07
"correspondre";0,03;0,04
"mener";0,05;0,09
"communauté";0,04;0,08
"communication";0,02;0,04
"diriger";0,03;0,05
"uns";0,05;0,04
"batterie";0,03;0,01
"g";0,03;0,03
"pain";0,13;0,13
"citer";0,06;0,08
"crème";0,04;0,02
"gay";0,03;0,01
"ahh";0,01;0,01
"avancer";0,09;0,12
"grenoble";0,01;0,01
"reculer";0,01;0,02
"plume";0,03;0,01
"monstre";0,01;0,02
"racisme";0,23;0,18
"socialement";0,01;0,03
"rapide";0,07;0,04
"compléter";0,01;0,01
"restaurateur";0;0,02
"dissuader";0;0,01
"nourriture";0,15;0,08
"démocratie";0,01;0,12
"déguiser";0,02;0,03
"volontaire";0,02;0,05
"enlever";0,08;0,13
"réveil";0,02;0,01
"optimiste";0,01;0,01
"moin";0,04;0,04
"emploi";0,05;0,24
"porno";0,01;0,01
"annoncer";0,03;0,06
"féminisme";0,07;0,09
"estimer";0,03;0,05
"soi";0,12;0,1
"défaut";0,03;0,04
"comédien";0,02;0,01
"salle";0,03;0,04
"1985";0,03;0
"mars";0,03;0,01
"collège";0,12;0,01
"acteur";0,05;0,06
"sévère";0,02;0,01
"sérénité";0,02;0,01
"humble";0,06;0,02
"malheureux";0,11;0,03
"fatiguer";0,06;0,05
"contraire";0,24;0,23
"adhérer";0,01;0,02
"autrui";0,04;0,03
"contenter";0,07;0,03
"fer";0,03;0,01
"habit";0,03;0,07
"mulet";0,02;0
"emji_visage_retenant_ses_larmes";0,1;0,02
"2018";0,02;0,02
"zoo";0;0,02
"national";0,12;0,19
"midi";0,06;0,06
"bistrot";0,02;0,01
"café";0,1;0,08
"noir";0,34;0,1
"publicitaire";0,01;0,01
"festival";0,03;0,03
"chanteur";0,03;0
"pointe";0,03;0,02
"court";0,05;0,04
"griller";0,01;0,01
"bain";0,03;0,01
"touriste";0,01;0,03
"peinture";0,01;0,04
"grands_parents";0,03;0,01
"marrer";0,01;0,01
"obéir";0,01;0,01
"barrer";0;0,02
"garantir";0,01;0,06
"z";0,03;0,01
"corriger";0,03;0,04
"emji_homme_qui_hausse_les_épaules_peau_claire";0,07;0,04
"doute";0,18;0,17
"contact";0,03;0,02
"cohérent";0,02;0,03
"troisième";0,03;0,03
"institution";0,01;0,05
"smartphones";0,03;0,01
"cent";0,01;0,01
"effrayant";0,02;0,01
"succès";0,03;0,05
"élégance";0,03;0
"avouer";0,06;0,05
"deviner";0,03;0,02
"étrange";0,03;0,03
"féliciter";0,02;0,03
"fée";0,01;0,01
"match";0,19;0,11
"sourire";0,08;0,02
"compter";0,12;0,17
"extraordinaire";0,04;0,01
"rajouter";0,03;0,04
"séquence";0,03;0
"près_de";0,04;0,03
"pratiquement";0,05;0,03
"sorte";0,08;0,12
"entrée";0,03;0,05
"piger";0,02;0,01
"ressortir";0,02;0,02
"vague";0,03;0,02
"quatre";0,03;0,03
"bande";0,03;0,01
"tableau";0,02;0,01
"connait";0,03;0,03
"trait";0,02;0
"abordable";0,01;0,02
"parking";0,01;0,05
"légitime";0,03;0,03
"amende";0,04;0,08
"pénal";0;0,04
"parfaitement";0,08;0,08
"abeille";0,02;0,01
"assurer";0,1;0,16
"génétique";0,01;0,02
"position";0,03;0,06
"reproduire";0,05;0,03
"maîtriser";0,02;0,04
"aspirer";0,01;0,01
"emji_visage_sans_bouche";0,01;0,01
"jeudi";0,02;0,01
"volontiers";0,01;0,03
"inspirer";0,05;0,06
"maintenir";0,03;0,09
"manuel";0,03;0
"indispensable";0,03;0,02
"rémunérer";0,01;0,03
"piloter";0,01;0,01
"emji_biceps_contracté_peau_claire";0,02;0
"thermique";0;0,03
"alimenter";0,02;0,07
"piqûre";0,01;0,01
"rappel";0,06;0,05
"consommateur";0,05;0,09
"industrie";0,03;0,07
"bancaire";0,02;0,04
"énergétique";0,02;0,05
"empire";0,02;0,01
"médiatique";0,01;0,01
"restriction";0,01;0,02
"masse";0,03;0,07
"nommer";0,04;0,02
"ignorance";0,07;0,06
"indifférence";0;0,01
"croissance";0,03;0,03
"freiner";0,01;0,02
"miss";0,01;0,01
"concert";0,04;0,02
"chf";0,05;0,17
"visage";0,05;0,05
"maths";0,03;0,02
"composition";0,02;0,01
"maîtresse";0,1;0
"nostalgique";0,05;0
"taré";0,02;0,01
"scolaire";0,09;0,06
"coute";0;0,02
"berner";0,02;0,09
"celles";0,09;0,13
"international";0,03;0,08
"tien";0,02;0,03
"sion";0,01;0,03
"magique";0,04;0,03
"sacrifice";0,02;0,01
"empoisonner";0,03;0,02
"pis";0,03;0,04
"nest";0,01;0,01
"promettre";0,02;0,06
"chalet";0,03;0,01
"allumer";0,02;0,01
"9";0,08;0,1
"consommer";0,05;0,15
"addiction";0,01;0,03
"ouai";0,03;0,04
"wagon";0,03;0,01
"restaurant";0,05;0,06
"casque";0,05;0,06
"balcon";0,02;0,03
"égoïsme";0,02;0,01
"prime";0,07;0,22
"politesse";0,01;0,01
"passif";0,01;0,02
"etat";0,01;0,08
"chou";0,03;0,02
"gras";0,02;0,02
"tabac";0,03;0,02
"citoyen";0,04;0,25
"déplorable";0,01;0,01
"emji_singe_ne_rien_voir";0,03;0,01
"période";0,12;0,07
"interdiction";0,04;0,05
"récemment";0,03;0,02
"quai";0,01;0,01
"zone";0,06;0,16
"secours";0,03;0,02
"éloigner";0,03;0,02
"punition";0,02;0,01
"prix";0,25;0,48
"paquet";0,06;0,03
"frs";0,01;0,03
"rêver";0,08;0,04
"étape";0,02;0,03
"disponible";0,02;0,06
"travers";0,08;0,06
"fascinant";0,03;0,01
"ironique";0,01;0,02
"inscrire";0,05;0,05
"avs";0,02;0,08
"emji_visage_endormi";0,03;0,02
"crèche";0,02;0,05
"stage";0,02;0,01
"structure";0,01;0,08
"accueil";0,02;0,05
"organisation";0,03;0,06
"professionnel";0,06;0,14
"accueillant";0,01;0,01
"votations";0,01;0,03
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,03;0,03
"32";0,02;0,03
"tjs";0,07;0,03
"attente";0,02;0,04
"démonter";0,01;0,02
"16";0,07;0,1
"moyenne";0,05;0,29
"trottinette";0,02;0,05
"comparaison";0,05;0,05
"arbitre";0,03;0
"polluant";0,01;0,01
"pétrole";0,03;0,06
"équilibre";0,05;0,05
"stratégique";0,01;0,02
"dispositif";0,01;0,01
"silencieux";0,01;0,02
"bruyant";0,02;0,01
"tels";0,03;0,05
"admirer";0,04;0,01
"malsain";0,03;0,02
"moche";0,04;0,02
"salut";0,04;0,03
"consultation";0;0,02
"justice";0,02;0,21
"affection";0,03;0
"portefeuille";0,01;0,01
"valise";0,01;0,02
"faiblesse";0,01;0,02
"parfum";0,01;0,01
"emji_main_avec_index_pointant_à_droite";0,05;0,01
"satisfaction";0,01;0,01
"prison";0,03;0,09
"adjectif";0,01;0,01
"désigner";0,07;0,01
"région";0,11;0,13
"distinction";0,01;0,01
"protection";0,04;0,13
"intervenir";0,02;0,07
"améliorer";0,04;0,08
"nul";0,05;0,05
"confirmer";0,08;0,09
"défi";0,04;0,02
"entraînement";0,02;0,01
"pompier";0,01;0,03
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";0,02;0,01
"prévention";0,02;0,06
"macron";0,04;0,04
"cruellement";0,02;0,02
"tragique";0,01;0,01
"caisse";0,24;0,25
"unique";0,13;0,1
"judicieux";0;0,02
"fraude";0,02;0,02
"malhonnête";0,01;0,03
"profit";0,05;0,08
"astronomique";0,01;0,01
"réserve";0,03;0,03
"augmenter";0,07;0,42
"proportionnel";0,01;0,03
"mafia";0,01;0,03
"fric";0,03;0,07
"emji_visage_déconcerté";0,02;0,01
"honneur";0,02;0,05
"rencontrer";0,08;0,04
"échanger";0,02;0,01
"graine";0,05;0,01
"bienveillance";0,05;0,01
"r";0,06;0,06
"i";0,05;0,04
"emji_visage_avec_lunettes_de_soleil";0,07;0,02
"photo";0,12;0,16
"bâtiment";0,03;0,06
"béton";0,01;0,01
"architecture";0,01;0,01
"chat";0,75;0,08
"gueule";0,08;0,06
"habituer";0,04;0,02
"quoique";0,02;0,01
"empirer";0,02;0,01
"ancêtre";0,05;0,03
"identité";0,03;0,04
"scène";0,05;0,05
"emji_chat_souriant_aux_yeux_en_coeurs";0,03;0
"appart";0,01;0,02
"heu";0,03;0,02
"stp";0,04;0,05
"bras";0,07;0,06
"pourrir";0,02;0,02
"positif";0,05;0,09
"glorieux";0,01;0,01
"emji_signe_de_la_main";0,05;0,01
"crédit";0,03;0,02
"effacer";0,04;0,05
"dette";0,01;0,03
"financier";0,05;0,11
"00";0,03;0
"taux";0,06;0,16
"intérêt";0,16;0,22
"certifier";0,01;0,01
"digne";0,05;0,04
"soutien";0,03;0,09
"e_mail";0,02;0
"remplir";0,09;0,1
"renvoyer";0,01;0,04
"montant";0,03;0,06
"durée";0,01;0,04
"remboursement";0,02;0,03
"devise";0,02;0,01
"via";0,05;0,06
"scénario";0,01;0,02
"filmer";0,08;0,04
"producteur";0,01;0,02
"google";0,03;0,02
"pertinent";0,05;0,08
"toutefois";0,01;0,02
"amélioration";0,01;0,02
"correctement";0,1;0,09
"culture";0,2;0,23
"out";0,02;0,02
"emji_visage_qui_fond";0,07;0,04
"1992";0,03;0
"étrangement";0,02;0,01
"bin";0,03;0,03
"canton";0,18;0,39
"ue";0,01;0,08
"ultra";0,05;0,3
"libéral";0,02;0,08
"conclure";0,01;0,03
"paradoxal";0,01;0,01
"partenaire";0,01;0,02
"conservateur";0,01;0,03
"excès";0,02;0,03
"tendresse";0,03;0
"régulièrement";0,05;0,03
"médecine";0,02;0,02
"patrimoine";0,03;0,07
"décor";0,02;0,01
"carte";0,13;0,1
"françois";0,02;0
"chinois";0,03;0,05
"rat";0,02;0,02
"épargner";0,02;0,03
"zéro";0,04;0,06
"blindé";0,01;0,01
"guide";0,02;0,01
"approcher";0,07;0,03
"splendeur";0,01;0,02
"critique";0,11;0,13
"boulanger";0,02;0,02
"caissier";0,25;0,03
"taxer";0,01;0,34
"râleur";0,02;0
"négatif";0,05;0,06
"intégrer";0,02;0,09
"visiblement";0,08;0,11
"maternel";0,06;0,02
"approprié";0,02;0,01
"okay";0,01;0,01
"verser";0,02;0,06
"favorable";0;0,01
"robe";0,04;0
"douter";0,03;0,02
"22";0,04;0,03
"souci";0,1;0,17
"certes";0,08;0,09
"censé";0,04;0,05
"polir";0,03;0,01
"micro";0,05;0,01
"trottoir";0,03;0,04
"soucier";0,02;0,03
"acte";0,03;0,12
"général";0,12;0,17
"questionner";0,02;0,02
"contrôler";0,04;0,09
"vérifier";0,07;0,08
"ridicule";0,15;0,12
"qqch";0,03;0,05
"collant";0,02;0,01
"diffuser";0,03;0,03
"continuation";0,02;0,01
"exposer";0,04;0,06
"live";0,02;0,01
"opposer";0,02;0,04
"deja";0,06;0,08
"grandir";0,08;0,05
"sensé";0,05;0,04
"noyer";0,01;0,01
"debut";0,01;0,01
"expert";0,03;0,03
"mentir";0,05;0,08
"éliminer";0,05;0,03
"pollution";0,07;0,09
"destruction";0,03;0,03
"écosystème";0,06;0,03
"ennemi";0,03;0,02
"numérique";0,03;0,03
"entrain";0,03;0,03
"prioritaire";0,02;0
"risible";0,01;0,01
"1995";0,02;0
"atmosphère";0,02;0,04
"vis_à_vis";0;0,02
"âgé";0,11;0,06
"relatif";0,02;0,01
"remplacement";0,01;0,01
"miens";0,03;0
"anti";0,05;0,11
"nation";0,03;0,09
"ethnie";0,02;0
"secteur";0,01;0,09
"dedans";0,08;0,06
"3eme";0,01;0,02
"bec";0,02;0,01
"pratiquer";0,07;0,02
"trafic";0,02;0,07
"st";0,03;0,03
"rolex";0,01;0,04
"emji_visage_souriant_avec_yeux_plissés";0,05;0,03
"radar";0,01;0,05
"ligne";0,06;0,11
"limitation";0,01;0,03
"trajet";0,02;0,07
"inverser";0,02;0,02
"volontairement";0,02;0,03
"véhicule";0,03;0,1
"circuler";0,02;0,04
"parcours";0,04;0,03
"génie";0,02;0
"commerçant";0,01;0,06
"centre";0,09;0,13
"priorité";0,05;0,12
"choc";0,02;0,03
"choquant";0,04;0,03
"sms";0,03;0
"jai";0,05;0,03
"tic";0,02;0
"handicap";0,02;0,02
"injection";0,01;0,02
"recul";0,05;0,02
"convivial";0,02;0
"migrer";0,01;0,01
"glace";0,02;0,01
"déchirer";0,02;0
"emji_visage_légèrement_mécontent";0,02;0,01
"ingénieur";0,02;0,03
"emji_visage_avec_un_monocle";0,06;0,06
"enfer";0,08;0,03
"fossé";0;0,02
"arranger";0,05;0,1
"inquiéter";0,07;0,12
"transformer";0,07;0,07
"temporaire";0;0,01
"alémanique";0;0,03
"allemagne";0,04;0,05
"argentin";0,02;0,05
"carrément";0,03;0,04
"occident";0,02;0,02
"mdrrrr";0;0,02
"misérable";0,01;0,01
"patient";0,01;0,04
"reparler";0,02;0,04
"tiens";0,07;0,13
"fasciner";0,02;0
"magasin";0,14;0,11
"modèle";0,04;0,06
"exclure";0,02;0,02
"briller";0,01;0,01
"éternel";0,04;0,02
"gratuit";0,09;0,14
"fête";0,13;0,06
"emji_visage_festif";0,03;0,04
"transformation";0,01;0,01
"poste";0,15;0,23
"ralentir";0,01;0,01
"1999";0,03;0,01
"monnaie";0,05;0,09
"2023";0,08;0,06
"surface";0,03;0,04
"coter";0,01;0,03
"emji_sac_plein_d_argent";0,01;0,03
"61";0,01;0,01
"janvier";0,02;0,02
"c_est_à_dire";0,01;0,02
"détester";0,07;0,02
"aérien";0,04;0,02
"bonsoir";0,02;0,01
"fierté";0,03;0,02
"réputation";0,01;0,01
"classer";0,01;0,02
"tendance";0,06;0,08
"pacifique";0,01;0,03
"réellement";0,06;0,14
"rose";0,04;0,02
"neuf";0,03;0,04
"bureau";0,06;0,03
"zurich";0,01;0,05
"2024";0,12;0,06
"paysage";0,02;0,01
"six";0,02;0,02
"week_end";0,04;0,06
"assumer";0,07;0,14
"amuser";0,12;0,03
"adolescent";0,02;0,02
"dessiner";0,02;0,02
"mine";0,03;0
"geste";0,07;0,04
"vote";0,07;0,15
"systémique";0,01;0,03
"influencer";0,02;0,03
"impôt";0,04;0,68
"supplémentaire";0,02;0,06
"spectacle";0,03;0,03
"électoral";0,01;0,02
"productif";0,01;0,02
"réfléchi";0,04;0,04
"participation";0,01;0,01
"dépasser";0,1;0,15
"générer";0,03;0,08
"pré";0,02;0
"ado";0,04;0,02
"11";0,07;0,05
"fragile";0,07;0,04
"demi";0,03;0,03
"enquête";0,01;0,07
"précisément";0,02;0,06
"tolérance";0,01;0,04
"visiter";0,02;0,03
"cité";0,04;0,02
"2015";0,01;0,02
"lycée";0,04;0
"transparent";0,01;0,02
"emji_tas_de_crotte";0,03;0,04
"déclaration";0;0,03
"marketing";0,01;0,04
"aliénation";0,01;0,01
"opérer";0,02;0,01
"aujourdhui";0,03;0
"chauffeur";0,03;0,02
"43";0,01;0,01
"débarrasser";0,01;0,02
"emji_visage_anxieux_avec_goutte_de_sueur";0,01;0,02
"visible";0,01;0,06
"humeur";0,02;0,01
"récompenser";0,01;0,01
"séance";0,02;0,02
"emji_mains_qui_forment_un_coeur_peau_claire";0,02;0,02
"régime";0,02;0,14
"bienveillant";0,07;0,01
"assiette";0,01;0,01
"exception";0,02;0,05
"emji_drapeau_france";0,02;0,01
"refus";0,01;0,03
"gâteau";0,08;0,01
"comique";0,02;0,01
"jurer";0,06;0,05
"viande";0,1;0,09
"plait";0,02;0,01
"lausannoise";0;0,02
"pisser";0,03;0,01
"cracher";0,03;0,04
"poubelle";0,08;0,06
"décrire";0,05;0,06
"ours";0,01;0,01
"admettre";0,05;0,04
"lentement";0,03;0,01
"causer";0,03;0,05
"pénible";0,02;0,02
"stress";0,05;0,04
"pourri";0,09;0,04
"élever";0,04;0,04
"pièce";0,04;0,07
"divorcer";0,01;0,01
"usine";0,03;0,03
"esclavage";0,03;0,02
"poursuivre";0,01;0,02
"séparer";0,03;0,02
"entrepreneur";0,01;0,03
"permanence";0,01;0,02
"fondement";0,01;0,02
"abolir";0,01;0,02
"neuchâtel";0,02;0,02
"taxé";0;0,04
"arrêt";0,03;0,05
"propreté";0,02;0
"précis";0,03;0,07
"grève";0,01;0,07
"réforme";0;0,03
"ordre";0,09;0,11
"emji_visage_avec_bouche_en_diagonale";0,03;0,01
"accueillir";0,03;0,17
"principalement";0,02;0,05
"soldat";0,01;0,02
"fournir";0,03;0,06
"sdf";0,02;0,03
"appartenance";0;0,01
"jeûne";0,03;0,01
"automobiliste";0,05;0,04
"queue";0,02;0,02
"cycliste";0,02;0,06
"réaliste";0,03;0,04
"circulation";0,02;0,06
"pilote";0,03;0,02
"original";0,02;0,01
"bénéfique";0,02;0,04
"discipline";0,03;0,01
"apprentissage";0,14;0,06
"3000";0,01;0,03
"placer";0,04;0,07
"contester";0,01;0,03
"effectuer";0,03;0,04
"recommencer";0,03;0,02
"satisfaire";0,05;0,03
"68";0,02;0
"troll";0,01;0,03
"rageux";0,01;0,01
"challenge";0,02;0,01
"humiliation";0,02;0,01
"temp";0,01;0,01
"dictature";0;0,02
"ouest";0,02;0,01
"espèce";0,12;0,09
"échapper";0,02;0,04
"ordinateur";0,13;0,01
"affligeant";0,04;0,02
"lavage";0,03;0
"emji_explosion";0,03;0,02
"ns";0,03;0
"bruxelles";0,02;0,01
"définitivement";0,02;0,01
"électricité";0,02;0,06
"négligeable";0,01;0,01
"récupérer";0,05;0,05
"cohérence";0,01;0,01
"modifier";0,04;0,03
"actionnaire";0,01;0,03
"instinct";0,02;0,01
"juge";0,03;0,03
"ubs";0,02;0,08
"faillite";0,02;0,02
"établissement";0,03;0,02
"déclarer";0,02;0,06
"qqchose";0,02;0,01
"mai";0,04;0,01
"révolution";0,04;0,02
"protagoniste";0,02;0,01
"occurrence";0,01;0,03
"éducatif";0,02;0,02
"strict";0,03;0,05
"châtiment";0,03;0
"corporel";0,04;0,02
"tolérer";0,02;0,02
"consister";0,02;0,02
"provoquer";0,05;0,04
"radical";0,02;0,01
"cannabis";0,01;0,01
"copain";0,18;0,04
"employé";0,09;0,17
"bonhomme";0,03;0
"voiler";0,04;0,02
"moule";0,02;0,02
"espagne";0,07;0,04
"pâtisserie";0,09;0
"camarade";0,05;0,01
"arabe";0,07;0,03
"blague";0,07;0,1
"stériliser";0,05;0
"appellation";0,03;0
"negre";0,04;0
"associé";0,01;0,01
"nègre";0,11;0
"chocolat";0,08;0,03
"choco";0,04;0
"offusquer";0,04;0,01
"africain";0,04;0,07
"92";0,03;0,01
"coms";0,02;0,01
"couille";0,03;0,02
"foncer";0,02;0,02
"ouin";0,03;0,02
"intellectuel";0,05;0,04
"minorité";0,03;0,09
"oeuf";0,05;0,03
"dirigeant";0,02;0,09
"polémique";0,01;0,04
"roman";0,03;0,02
"boule";0,02;0,01
"chier";0,07;0,05
"typique";0,02;0,03
"moquer";0,1;0,05
"boulangerie";0,03;0,03
"bannir";0,01;0,03
"sous_entendre";0,02;0,01
"répartie";0,02;0,01
"côtoyer";0,02;0,01
"traduire";0,02;0,01
"intention";0,07;0,05
"bonbon";0,03;0
"qualification";0;0,05
"indigne";0,02;0,01
"parcontre";0,01;0,01
"chrétien";0,05;0,02
"pet";0,01;0,01
"juif";0,02;0,01
"héritage";0,02;0,21
"territoire";0,03;0,07
"synonyme";0,02;0,01
"maigre";0;0,01
"menu";0,01;0,01
"évident";0,04;0,05
"sexe";0,07;0,07
"blesser";0,04;0,06
"prétexte";0,03;0,02
"débile";0,09;0,04
"supérieur";0,08;0,08
"médiocre";0,03;0,01
"prononcer";0,03;0,02
"gauchisme";0;0,02
"discrimination";0,03;0,05
"combattre";0;0,03
"com";0,03;0,02
"minoritaire";0;0,02
"majoritaire";0,02;0,03
"boiter";0,03;0,02
"grand_père";0,04;0
"plonger";0,02;0,01
"vs";0,04;0,05
"émettre";0,02;0,04
"minimiser";0,01;0,04
"gravité";0;0,01
"pcq";0,02;0,05
"punir";0,04;0,05
"aucunement";0,01;0,03
"tienne";0,02;0,01
"flemme";0,01;0,02
"pavé";0,01;0,01
"dictionnaire";0,02;0,01
"apporter";0,1;0,14
"désoler";0,09;0,05
"détendre";0,03;0,01
"tjr";0,02;0,03
"salir";0,01;0,01
"dessert";0,02;0,01
"absurde";0,03;0,07
"commander";0,03;0,05
"coucou";0,01;0,01
"race";0,14;0,04
"latin";0,03;0,01
"généralement";0,06;0,05
"mamie";0,06;0
"ancrer";0,01;0,01
"connotation";0,03;0
"but";0,14;0,21
"américain";0,04;0,19
"attention";0,15;0,16
"gaucho";0,01;0,06
"ba";0,03;0,05
"v";0,04;0,04
"vielle";0,03;0
"hérisson";0,05;0
"défaire";0,01;0,01
"espagnol";0,03;0,03
"association";0,05;0,07
"débarquer";0,01;0,01
"sombre";0,03;0,01
"puce";0,03;0,01
"pêche";0,02;0,01
"abaisser";0,01;0,01
"profondément";0,03;0,05
"strictement";0,03;0,05
"fabriquer";0,05;0,08
"tqt";0,01;0,01
"néant";0,01;0,01
"fatigue";0,03;0,02
"stade";0,08;0,05
"migros";0,12;0,04
"rayon";0,05;0,02
"chéri";0,02;0,01
"tkt";0,03;0,02
"éteindre";0,03;0,02
"invasion";0,01;0,01
"arreter";0,01;0,01
"braquer";0,01;0,02
"probleme";0,01;0,03
"limité";0,02;0,02
"victimisation";0,02;0,01
"réparation";0,01;0,01
"auprès_des";0,01;0,01
"accompagner";0,05;0,08
"démontrer";0,04;0,09
"ptdr";0,03;0,02
"contenir";0,03;0,09
"provenir";0,01;0,04
"colonisation";0;0,02
"concentrer";0,03;0,05
"lambda";0;0,03
"asiatique";0,02;0,02
"maghrébin";0,01;0,01
"propager";0,01;0,01
"jaune";0,03;0
"surprendre";0,05;0,05
"fidèle";0,03;0,01
"embauche";0,02;0,01
"logement";0,04;0,12
"taire";0,02;0,03
"canada";0,04;0,01
"profil";0,05;0,09
"pro";0,03;0,08
"piège";0,05;0,01
"énoncé";0,02;0,01
"définition";0,08;0,09
"argumentation";0,01;0,02
"défenseur";0;0,02
"continu";0,02;0,02
"adn";0,01;0,03
"diffamation";0;0,03
"acceptable";0,02;0,02
"projection";0,02;0,01
"médicament";0,02;0,06
"sol";0,07;0,08
"gouverner";0,01;0,03
"orthographe";0,07;0,02
"christ";0,06;0,01
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0,06;0,03
"collectif";0,03;0,09
"procédure";0,01;0,03
"emji_visage_de_geek";0,06;0,06
"dix";0,04;0,02
"intervention";0,03;0,08
"quelconque";0,01;0,02
"and";0,02;0,02
"beurre";0,03;0,03
"oiseau";0,08;0,04
"factuel";0,02;0,04
"sauveur";0,02;0,01
"tt";0,09;0,04
