"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postComments_178";1;1;1;1;1;0,003;1;1;1;0,141;1
"*postDate_26-5-2025";1;1;1;1;1;0,003;1;1;1;0,141;1
"*a_0858";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_25-5-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0857";1;1;1;1;0,074;1;0,008;1;1;1;1
"*postDate_22-5-2025";1;1;1;1;0,074;1;0,008;1;1;1;1
"*a_0856";1;1;1;1;1;1;1;1;1;1;1
"*postDate_21-5-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0855";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_35000";1;1;1;1;1;1;1;1;1;1;0,01
"*postComments_360";1;1;1;1;1;1;1;1;1;1;0,01
"*postReposts_98";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_19-5-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0854";1;1;1;1;1;0;1;1;1;1;1
"*postDate_18-5-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0853";1;0;1;1;1;1;1;1;1;1;1
"*postDate_16-5-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0852";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postLikes_19100";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postComments_532";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postDate_14-5-2025";1;1;1;1;1;1;1;1;0,131;1;0,124
"*a_0851";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_82";1;0,015;1;1;1;1;1;1;1;0,141;1
"*postDate_12-5-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0850";1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-5-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0849";1;1;1;1;1;0;1;1;1;1;1
"*postDate_9-5-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0848";1;1;1;0;1;1;1;1;1;1;1
"*postLikes_783";1;1;1;0;1;1;1;1;1;1;1
"*postComments_11";1;1;0,952;0,735;1;0,837;1;0,549;0,527;0,296;1
"*postDate_7-5-2025";1;1;1;0;1;1;1;1;1;1;1
"*a_0847";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_5-5-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0846";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_97300";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_282";1;1;1;1;1;1;1;1;0,011;1;1
"*postReposts_451";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_4-5-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0845";1;1;1;1;1;1;0;1;1;1;1
"*postDate_3-5-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0844";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_494";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_2-5-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0843";1;1;1;1;0,004;1;1;1;1;1;1
"*postLikes_8500";1;1;1;1;0,074;1;1;0,135;1;1;1
"*postComments_460";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_30-4-2025";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0842";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_182";1;0,015;1;1;1;1;1;1;0,131;1;1
"*postDate_28-4-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0841";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_6900";1;1;0,086;1;1;1;1;1;0,033;0,524;1
"*postDate_27-4-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0840";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postLikes_15500";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postComments_237";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postDate_25-4-2025";1;1;1;1;1;1;1;0,135;0,131;1;1
"*a_0839";1;0;1;1;1;1;1;1;1;1;1
"*postDate_23-4-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0838";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_1100";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"*postReposts_62";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_21-4-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0837";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_21700";1;1;1;1;1;1;1;1;1;1;1
"*postComments_300";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_28";1;1;1;1;1;1;1;1;1;1;1
"*postDate_20-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0836";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_18-4-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0835";1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0834";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_14-4-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0833";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_96";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_13-4-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0832";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_4100";1;1;0,034;1;0,208;1;1;1;0,316;1;1
"*postDate_11-4-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0831";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_9-4-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0830";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_3500";1;0,067;1;1;1;1;1;0,322;1;1;0,302
"*postDate_7-4-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0829";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_449";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_26";0,996;1;1;1;1;1;0,844;0,016;0,385;0,972;0,904
"*postDate_6-4-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0828";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postDate_4-4-2025";1;1;1;1;0,074;1;1;1;0,131;1;1
"*a_0827";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_793";1;1;1;1;1;0;1;1;1;1;1
"*postDate_1-4-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0826";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_189600";1;1;0;1;1;1;1;1;1;1;1
"*postComments_2600";1;1;0;1;1;1;1;1;1;1;1
"*postReposts_91";1;1;0;1;1;1;1;1;1;1;1
"*postDate_31-3-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0825";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_39800";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_884";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_64";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_30-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0824";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_660";1;1;1;1;1;1;1;1;1;1;0,01
"*postComments_4";1;0,214;0,883;1;0,414;1;1;0,807;1;0,223;0,168
"*postDate_28-3-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0823";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_47700";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_560";1;1;1;1;1;1;1;0,012;1;1;1
"*postReposts_31";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_26-3-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0822";1;1;0;1;1;1;1;1;1;1;1
"*postDate_24-3-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0821";1;1;1;1;0;1;1;1;1;1;1
"*postLikes_12400";1;0,067;1;1;0,002;1;1;1;1;1;1
"*postComments_331";1;1;1;1;0;1;1;1;1;1;1
"*postDate_23-3-2025";1;1;1;1;0;1;1;1;1;1;1
"*a_0820";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_21-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0819";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_4700";1;1;1;0,002;1;1;1;1;1;0,141;1
"*postComments_97";0,077;1;0,034;1;1;1;1;1;1;0,333;1
"*postDate_19-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0818";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_140600";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_17-3-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0817";1;1;1;0,002;1;1;1;1;1;1;0,124
"*postDate_16-3-2025";1;1;1;0,002;1;1;1;1;1;1;0,124
"*a_0816";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_896";1;1;1;1;1;1;1;1;0,007;0,333;1
"*postDate_14-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0815";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_50500";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_1700";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_12-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0814";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_10-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0813";1;1;1;1;1;1;1;1;1;1;1
"*postComments_127";1;1;1;1;1;1;1;1;1;1;1
"*postDate_8-3-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0812";1;1;1;0,002;1;1;0,008;1;1;1;1
"*postLikes_3800";1;1;1;0,002;1;1;0,008;1;1;1;1
"*postComments_121";1;1;1;0,049;1;1;0,105;0,511;1;0,524;1
"*postDate_7-3-2025";1;1;1;0,002;1;1;0,008;1;1;1;1
"*a_0811";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_820";1;1;1;1;1;0,024;1;0,322;1;0,333;1
"*postDate_5-3-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0810";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_22200";1;1;1;1;1;1;1;1;1;1;0,01
"*postComments_544";1;1;1;1;1;1;1;1;1;1;0,01
"*postReposts_32";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_3-3-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0809";1;0;1;1;1;1;1;1;1;1;1
"*postComments_58";0,163;0,001;1;1;1;1;1;1;1;1;0,485
"*postDate_2-3-2025";1;0;1;1;1;1;1;0,322;1;1;1
"*a_0808";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_324";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0807";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_28-2-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0806";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postLikes_814";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postDate_26-2-2025";1;1;1;1;1;1;1;1;0,131;1;0,124
"*a_0805";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_128700";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_24-2-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0804";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_115000";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_973";1;1;1;1;1;1;1;1;0,011;1;1
"*postReposts_22";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postDate_23-2-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0803";1;1;1;0;1;1;1;1;1;1;1
"*postDate_21-2-2025";1;1;1;0;1;1;1;1;1;1;1
"*a_0802";1;1;1;1;1;0;1;1;1;1;1
"*postDate_19-2-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0801";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_52";1;1;1;1;1;1;1;1;1;0;1
"*postDate_17-2-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0800";1;1;1;0;1;1;1;1;1;1;1
"*postLikes_942";1;1;1;0;1;1;1;1;1;1;1
"*postDate_16-2-2025";1;1;1;0;1;1;1;1;1;1;1
"*a_0799";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_229";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_0";1;0,012;1;0,879;0,48;0,261;1;0,791;1;1;0,736
"*postDate_14-2-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0798";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_640";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_13-2-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0797";1;1;1;1;0,074;1;1;1;1;0,141;1
"*postDate_12-2-2025";1;1;1;1;0,074;1;1;1;1;0,141;1
"*a_0796";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_197";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_10-2-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0795";1;1;1;1;1;0,003;1;1;1;1;0,124
"*postLikes_7400";1;1;1;1;1;0,003;1;1;1;1;0,124
"*postComments_175";1;1;1;1;1;0,003;1;1;1;1;0,124
"*postDate_9-2-2025";1;1;1;1;1;0,003;1;1;1;1;0,124
"*a_0794";1;1;1;1;1;1;0;1;1;1;1
"*postComments_154";1;1;1;1;1;1;0;1;1;1;1
"*postDate_7-2-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0793";1;1;1;1;1;1;0;1;1;1;1
"*postDate_5-2-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0792";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_38";1;0,828;1;0,043;1;1;0,112;1;0,044;1;1
"*postDate_3-2-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0791";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_2-2-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0790";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_408";1;1;1;1;0,208;1;1;0,008;1;1;1
"*postDate_31-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0789";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_247";1;1;0;1;1;1;1;1;1;1;1
"*postDate_29-1-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0788";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_249";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_27-1-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0787";1;1;1;1;1;1;1;1;1;1;1
"*postComments_126";1;1;1;1;1;1;1;1;1;1;1
"*postDate_26-1-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0786";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_24-1-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0785";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_4300";1;1;1;1;1;1;1;1;1;1;1
"*postComments_92";1;1;1;1;1;1;1;1;1;1;1
"*postDate_22-1-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0784";1;1;1;0,002;1;1;1;1;0,131;1;1
"*postLikes_17900";1;1;1;0,002;1;1;1;1;0,131;1;1
"*postComments_130";1;1;1;0,002;1;1;1;1;0,131;1;1
"*postDate_20-1-2025";1;1;1;0,002;1;1;1;1;0,131;1;1
"*a_0783";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_5800";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_43";0,077;1;1;1;1;0,024;1;0,322;1;1;1
"*postDate_19-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0782";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_25000";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_17-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0781";1;1;1;1;1;1;1;1;1;1;1
"*postDate_15-1-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0780";1;1;1;1;1;1;1;1;1;1;1
"*postDate_13-1-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0779";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_12-1-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0778";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_10-1-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0777";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postDate_9-1-2025";0,018;1;1;1;1;1;1;1;1;1;0,124
"*a_0776";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_8-1-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0775";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_363";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_6-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0774";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_2900";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_5-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0773";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_3-1-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0772";1;1;1;1;1;1;0;1;1;1;1
"*postDate_1-1-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0771";1;0;1;1;1;1;1;1;1;1;1
"*postDate_30-12-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0770";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_6700";1;1;1;1;1;1;1;1;1;1;1
"*postDate_29-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0769";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_15800";1;1;1;1;1;1;1;1;1;1;1
"*postComments_167";1;1;1;1;1;1;1;1;1;1;1
"*postDate_27-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0768";1;1;1;1;1;1;1;1;1;1;1
"*postComments_143";1;1;1;1;1;1;0;1;1;1;1
"*postDate_25-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0767";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_59400";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_1400";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postDate_23-12-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0766";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_22-12-2024";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0765";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7500";1;1;1;1;1;1;1;1;1;1;1
"*postDate_20-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0764";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_689";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_19-12-2024";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0763";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_25400";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_168";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_18-12-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0762";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_283";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_16-12-2024";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0761";1;1;1;0;1;1;1;1;1;1;1
"*postLikes_23900";1;1;1;0;1;1;1;1;1;1;1
"*postComments_190";1;1;1;0;1;1;1;1;1;1;1
"*postDate_15-12-2024";1;1;1;0;1;1;1;1;1;1;1
"*a_0760";1;0;1;1;1;1;1;1;1;1;1
"*postDate_13-12-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0759";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_103";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_11-12-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0758";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_848";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_9-12-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0757";1;1;1;1;1;0;1;1;1;1;1
"*postDate_8-12-2024";1;1;1;1;1;0;1;1;1;1;1
"*a_0756";1;1;1;1;1;1;1;1;1;1;1
"*postDate_6-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0755";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_788";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_7";1;1;0,883;0,203;1;1;1;0,807;0,191;0,842;1
"*postDate_4-12-2024";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0754";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_825";1;1;1;1;1;0,024;1;0,008;1;1;1
"*postDate_2-12-2024";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0753";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_872";1;1;1;1;1;1;1;0,322;1;0,333;0,302
"*postComments_30";0,996;0,26;1;0,638;0,197;1;1;1;0,935;0,113;1
"*postDate_1-12-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0752";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_39000";1;1;1;1;1;1;1;1;1;1;1
"*postComments_481";1;1;1;1;1;1;1;1;1;1;1
"*postDate_29-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0751";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_13300";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_150";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postDate_27-11-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0750";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_27300";1;1;1;1;1;0;1;1;1;1;1
"*postComments_317";1;1;1;1;1;0;1;1;1;1;1
"*postDate_25-11-2024";1;1;1;1;1;0;1;1;1;1;1
"*a_0749";1;0;1;1;1;1;1;1;1;1;1
"*postComments_60";1;0;1;1;1;1;1;1;1;1;1
"*postDate_24-11-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0748";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_849";1;1;1;1;1;1;1;1;1;1;1
"*postDate_22-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0747";1;1;1;1;1;1;1;1;1;0,141;0,124
"*postDate_20-11-2024";1;1;1;1;1;1;1;1;1;0,141;0,124
"*a_0746";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_18-11-2024";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0745";1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0744";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_584400";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_14800";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_15-11-2024";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0743";1;1;1;0,002;0,074;1;1;1;1;1;1
"*postLikes_7000";1;1;0,086;0,049;0,359;1;1;1;0,502;1;1
"*postComments_115";1;1;1;0,002;0,074;1;1;1;1;1;1
"*postDate_13-11-2024";1;1;1;0,002;0,074;1;1;1;1;1;1
"*a_0742";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_383";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_11-11-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0741";1;0;1;1;1;1;1;1;1;1;1
"*postDate_10-11-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0740";0,077;1;1;1;1;1;1;0,322;0,316;1;1
"*postLikes_2100";0,459;1;1;1;1;1;1;0,252;0,244;0,981;0,932
"*postDate_8-11-2024";0,077;1;1;1;1;1;1;0,322;0,316;1;1
"*a_0739";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_347";1;1;1;0,016;1;1;1;0,322;1;0,333;1
"*postDate_5-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0738";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_4-11-2024";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0737";1;1;0;1;1;1;1;1;1;1;1
"*postDate_3-11-2024";1;1;0;1;1;1;1;1;1;1;1
"*a_0736";0,077;1;1;1;0,208;1;1;0,322;1;1;1
"*postDate_1-11-2024";0,077;1;1;1;0,208;1;1;0,322;1;1;1
"*a_0735";1;1;1;1;1;1;1;1;1;1;1
"*postDate_31-10-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0734";1;0,015;1;1;1;1;1;1;1;1;0,124
"*postLikes_592";1;0,015;1;1;1;1;1;1;1;1;0,124
"*postDate_30-10-2024";1;0,015;1;1;1;1;1;1;1;1;0,124
"*a_0733";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_549";1;1;0,034;1;1;1;1;0,322;1;1;0,302
"*postDate_28-10-2024";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0732";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_27-10-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0731";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postLikes_573";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postDate_25-10-2024";0,018;1;1;1;1;1;1;1;1;1;0,124
"*a_0730";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_539";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_23-10-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0729";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_830";1;1;1;1;1;0;1;1;1;1;1
"*postComments_91";1;1;1;1;1;0;1;1;1;1;1
"*postDate_21-10-2024";1;1;1;1;1;0;1;1;1;1;1
"*a_0728";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_560400";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_2900";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_86";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_20-10-2024";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0727";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postLikes_737";0,361;0;1;1;0,642;1;1;1;1;1;1
"*postDate_18-10-2024";0,018;1;1;1;0,074;1;1;1;1;1;1
"*a_0726";1;1;0;1;1;1;1;1;1;1;1
"*postDate_16-10-2024";1;1;0;1;1;1;1;1;1;1;1
"*a_0725";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_545";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_14-10-2024";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0724";1;0;1;1;1;1;1;1;1;1;1
"*postDate_13-10-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0723";0,077;1;0,034;1;1;1;1;1;0,316;1;1
"*postLikes_781";0,077;1;0,034;1;1;1;1;1;0,316;1;1
"*postDate_12-10-2024";0,077;1;0,034;1;1;1;1;1;0,316;1;1
"*a_0722";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_541";1;0;1;1;1;1;1;1;1;1;1
"*postDate_9-10-2024";1;0;1;1;1;1;1;1;1;1;1
"*a_0721";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_7-10-2024";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0720";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7200";1;1;1;1;1;1;1;1;1;1;1
"*postComments_79";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_6-10-2024";1;1;1;1;1;1;1;1;1;1;1
