"";"banalfreq";"X.rts_a";"X.rts_i"
"pratiquement";23;1,2231;-1,2231
"amener";18;1,0213;-1,0213
"union";10;-0,53;0,53
"2025";103;0,3917;-0,3917
"au_delà";14;-0,4604;0,4604
"ciel";29;-0,3077;0,3077
"stopper";12;0,5423;-0,5423
"déranger";23;-0,4341;0,4341
"fusée";11;0,321;-0,321
"science";16;0,2875;-0,2875
"évident";13;0,2219;-0,2219
"suicide";19;-1,3221;1,3221
"voisin";42;-0,9075;0,9075
"fermeture";13;0,4621;-0,4621
"pétition";11;-0,282;0,282
"quart";15;-0,5255;0,5255
"desservir";15;-0,5255;0,5255
"concept";20;0,3042;-0,3042
"mobilité";19;-0,2573;0,2573
"cyclable";17;-0,6627;0,6627
"absolu";13;-0,3979;0,3979
"illégal";19;-0,8078;0,8078
"singapour";11;-0,6115;0,6115
"tas";10;-0,2292;0,2292
"complexe";16;-0,593;0,593
"développement";28;-0,2732;0,2732
"équiper";16;0,5301;-0,5301
"domaine";55;-1,3472;1,3472
"moderne";16;-1,0461;1,0461
"chocolat";21;0,4632;-0,4632
"justement";107;-1,8058;1,8058
"protection";51;-0,6209;0,6209
"aérien";14;1,1076;-1,1076
"mission";12;0,2667;-0,2667
"autorisation";14;-0,2243;0,2243
"reconnaissance";19;-0,4719;0,4719
"mdrrr";10;1,2533;-1,2533
"civil";24;-1,1975;1,1975
"rattraper";15;-0,5255;0,5255
"précis";24;-0,7774;0,7774
"inviter";15;-0,9563;0,9563
"oiseau";17;-0,6627;0,6627
"moin";16;1,2813;-1,2813
"demain";29;-0,4958;0,4958
"zéro";23;-0,2483;0,2483
"concret";36;-1,6583;1,6583
"incident";13;0,807;-0,807
"milieu";23;-0,2483;0,2483
"compliqué";33;-1,4234;1,4234
"chasse";10;1,2533;-1,2533
"surveiller";27;1,9692;-1,9692
"final";90;0,3007;-0,3007
"défense";14;-0,4604;0,4604
"communauté";24;-1,7988;1,7988
"fuir";27;-1,4458;1,4458
"misère";40;1,5768;-1,5768
"démontrer";40;-0,5618;0,5618
"salarié";40;-0,5618;0,5618
"prôner";13;-0,7806;0,7806
"raisonnable";11;-0,282;0,282
"capter";15;1,4381;-1,4381
"max";26;0,6412;-0,6412
"pardon";17;0,7599;-0,7599
"avouer";13;0,2219;-0,2219
"bilan";17;-0,3647;0,3647
"carbone";24;-1,1975;1,1975
"émettre";21;-0,9595;0,9595
"équivalent";33;0,9455;-0,9455
"paraître";29;-0,3077;0,3077
"solaire";27;1,9692;-1,9692
"électronique";24;-0,4839;0,4839
"brûler";25;-1,2793;1,2793
"principalement";18;-0,7343;0,7343
"200";58;-0,2679;0,2679
"balle";40;0,3617;-0,3617
"adresse";17;-0,3647;0,3647
"inde";10;-0,2292;0,2292
"zoug";16;-1,0461;1,0461
"champion";22;-0,2146;0,2146
"jeu";32;0,75;-0,75
"stade";21;1,9565;-1,9565
"habitude";29;-0,4958;0,4958
"voiler";13;0,2219;-0,2219
"intégration";23;-1,7021;1,7021
"échec";33;-1,9661;1,9661
"peine";64;-1,2411;1,2411
"apprendre";47;1,5653;-1,5653
"signe";15;0,9756;-0,9756
"proportion";24;-1,7988;1,7988
"assumer";27;-0,9812;0,9812
"courant";35;0,8023;-0,8023
"riponne";13;-0,7806;0,7806
"véritable";24;-0,4839;0,4839
"formation";56;0,3946;-0,3946
"savoie";12;0,9315;-0,9315
"filer";19;1,7858;-1,7858
"sein";13;-0,7806;0,7806
"parfait";15;-0,2681;0,2681
"exposition";10;0,3871;-0,3871
"causer";31;-0,2338;0,2338
"cancérigène";11;0,6378;-0,6378
"factuellement";12;-0,3383;0,3383
"emji_personne_avec_la_paume_sur_le_visage";11;-0,282;0,282
"génération";38;0,2874;-0,2874
"bébé";12;0,5423;-0,5423
"in";15;-0,2681;0,2681
"apparaître";12;0,2667;-0,2667
"visage";10;-0,2292;0,2292
"corps";34;0,4298;-0,4298
"nocif";14;0,7007;-0,7007
"exposer";17;0,2455;-0,2455
"évoluer";21;1,0675;-1,0675
"hormone";10;1,2533;-1,2533
"emji_visage_festif";19;-0,2573;0,2573
"impact";67;-0,5171;0,5171
"scolaire";16;1,7938;-1,7938
"confirmer";26;0,4162;-0,4162
"effectuer";26;0,6412;-0,6412
"affirmer";21;-0,341;0,341
"signifier";31;-1,2715;1,2715
"composer";10;0,3871;-0,3871
"ignorer";16;-0,593;0,593
"géant";18;-1,2291;1,2291
"sain";16;0,2875;-0,2875
"mécanique";18;0,6714;-0,6714
"culture";54;0,6215;-0,6215
"scooter";21;1,0675;-1,0675
"vd";14;1,1076;-1,1076
"enjeu";20;-0,529;0,529
"régulièrement";20;1,1823;-1,1823
"nulle";13;-0,7806;0,7806
"diriger";22;-0,6495;0,6495
"design";17;0,4615;-0,4615
"artiste";40;-0,7995;0,7995
"loisir";15;0,6092;-0,6092
"domicile";28;-1,052;1,052
"17";21;-0,9595;0,9595
"surveillance";11;0,321;-0,321
"substance";21;-0,9595;0,9595
"intelligent";15;-0,5255;0,5255
"absurde";33;-1,4234;1,4234
"actif";30;-1,7024;1,7024
"leçon";21;0,4632;-0,4632
"doute";31;0,819;-0,819
"congé";15;-0,9563;0,9563
"endroit";55;0,3017;-0,3017
"décharge";10;-0,2292;0,2292
"tels";15;-0,5255;0,5255
"centrale";20;-0,2979;0,2979
"barrage";27;-0,9812;0,9812
"déclin";13;1,2601;-1,2601
"transporter";21;0,2645;-0,2645
"nul";16;0,2875;-0,2875
"champignon";15;1,4381;-1,4381
"toxique";15;0,6092;-0,6092
"tendance";22;-1,606;1,606
"ordre";35;-0,3634;0,3634
"face";56;-0,8394;0,8394
"disponible";34;-0,7518;0,7518
"football";23;0,584;-0,584
"amazon";30;-1,1972;1,1972
"couple";21;-1,5106;1,5106
"reparler";15;0,3366;-0,3366
"critère";15;-0,5255;0,5255
"emji_visage_pensif";12;0,5423;-0,5423
"humoriste";18;-0,7343;0,7343
"jurer";28;1,0638;-1,0638
"rejeter";11;-0,6115;0,6115
"promettre";32;-1,347;1,347
"corée";10;0,7523;-0,7523
"lequel";20;-0,8829;0,8829
"posséder";42;-1,6404;1,6404
"échange";34;-1,0762;1,0762
"réellement";58;-1,9177;1,9177
"objet";33;-1,0105;1,0105
"tâche";21;0,4632;-0,4632
"combler";13;-0,7806;0,7806
"parfois";59;0,9596;-0,9596
"belgique";15;1,4381;-1,4381
"2ème";13;0,2219;-0,2219
"attention";58;1,2582;-1,2582
"siège";30;-0,8211;0,8211
"comportement";21;-0,341;0,341
"collaborateur";15;-0,2681;0,2681
"article";111;-1,4826;1,4826
"négatif";18;-1,2291;1,2291
"sel";14;0,3943;-0,3943
"bail";13;0,2219;-0,2219
"revanche";23;-0,2483;0,2483
"cassé";12;-0,3383;0,3383
"accessible";24;-1,7988;1,7988
"similaire";11;0,6378;-0,6378
"légume";28;0,5216;-0,5216
"emji_visage_avec_les_sourcils_relevés";15;-0,2681;0,2681
"décembre";14;-0,4604;0,4604
"roi";15;1,9989;-1,9989
"janvier";10;-0,2292;0,2292
"tôt";11;-0,6115;0,6115
"delà";12;0,2667;-0,2667
"retenir";15;0,3366;-0,3366
"c_est_à_dire";11;-0,6115;0,6115
"pénurie";26;-1,362;1,362
"dentiste";13;1,2601;-1,2601
"patient";13;0,2219;-0,2219
"dent";10;0,7523;-0,7523
"triste";44;-0,5304;0,5304
"enfance";11;1,0782;-1,0782
"historique";21;-0,341;0,341
"mère";24;1,1138;-1,1138
"hâte";10;-0,53;0,53
"dessous";23;-0,7126;0,7126
"demi";11;0,321;-0,321
"poumon";10;-0,2292;0,2292
"référence";10;0,7523;-0,7523
"élément";16;-0,593;0,593
"élire";11;1,0782;-1,0782
"deal";14;-0,8677;0,8677
"75";20;0,3042;-0,3042
"conduite";26;-0,9118;0,9118
"romands";24;-0,2844;0,2844
"reprocher";11;-0,6115;0,6115
"vs";25;-0,8439;0,8439
"emji_symbole_d_avertissement";18;0,4017;-0,4017
"pile";10;1,8967;-1,8967
"culturel";22;-0,6495;0,6495
"collectif";36;-1,2111;1,2111
"fréquence";10;0,7523;-0,7523
"goûter";13;1,2601;-1,2601
"lait";14;-0,4604;0,4604
"biais";17;0,2455;-0,2455
"voire";32;-0,6447;0,6447
"pensée";18;-0,2193;0,2193
"tjrs";12;0,2667;-0,2667
"mensonge";10;-0,53;0,53
"emji_visage_qui_fond";25;1,8055;-1,8055
"dix";13;1,8243;-1,8243
"totalité";11;-0,6115;0,6115
"potentiellement";17;-0,3647;0,3647
"âgé";13;0,807;-0,807
"bourse";16;-0,593;0,593
"verser";37;-1,2802;1,2802
"rendement";17;0,2455;-0,2455
"fixe";17;-0,6627;0,6627
"généralement";13;0,4621;-0,4621
"résident";35;-1,1431;1,1431
"médical";55;-1,7117;1,7117
"problématique";32;-1,8775;1,8775
"bras";19;-0,2573;0,2573
"endocrinien";10;1,8967;-1,8967
"retirer";20;-0,529;0,529
"blesser";14;-0,4604;0,4604
"déborder";10;0,3871;-0,3871
"démonstration";11;-0,6115;0,6115
"27";10;-0,53;0,53
"700";11;-0,282;0,282
"hésiter";11;0,321;-0,321
"rêver";14;-0,2243;0,2243
"lendemain";11;1,0782;-1,0782
"accélérer";16;0,5301;-0,5301
"biologique";15;-0,2681;0,2681
"chimique";17;-0,3647;0,3647
"reprendre";11;-0,282;0,282
"surconsommation";21;1,476;-1,476
"dégrader";12;0,5423;-0,5423
"eux_mêmes";12;-0,3383;0,3383
"constant";12;-0,3383;0,3383
"littéralement";19;-0,2573;0,2573
"valeur";64;-0,7559;0,7559
"gosse";15;0,6092;-0,6092
"volontaire";18;-0,4171;0,4171
"plaire";11;-0,6115;0,6115
"parier";13;0,2219;-0,2219
"kilomètre";14;-0,2243;0,2243
"celui_ci";10;-0,53;0,53
"exigence";12;-0,6952;0,6952
"dollar";15;-0,9563;0,9563
"exact";10;-0,2292;0,2292
"écouter";24;-0,4839;0,4839
"honnêtement";23;1,6411;-1,6411
"pertinent";15;-0,9563;0,9563
"parmi";22;-1,0376;1,0376
"hyper";17;0,4615;-0,4615
"comparable";22;1,3433;-1,3433
"réponse";30;-0,3441;0,3441
"excessif";15;-0,2681;0,2681
"renoncer";11;0,321;-0,321
"pointer";13;-0,3979;0,3979
"vulnérable";10;-0,53;0,53
"prison";22;-1,0376;1,0376
"blessé";13;-0,3979;0,3979
"terrain";29;-0,3077;0,3077
"agent";28;0,7655;-0,7655
"valoriser";17;0,2455;-0,2455
"président";17;-0,6627;0,6627
"boiter";21;1,0675;-1,0675
"territoire";33;-0,6975;0,6975
"banquier";13;0,807;-0,807
"souveraineté";12;-0,3383;0,3383
"400";21;0,4632;-0,4632
"accuser";18;-1,2291;1,2291
"menacer";11;-0,6115;0,6115
"horrible";11;0,6378;-0,6378
"stock";10;-0,53;0,53
"capacité";16;-1,0461;1,0461
"rejoindre";12;-0,6952;0,6952
"adhérer";10;-0,2292;0,2292
"case";11;0,321;-0,321
"caméra";31;0,819;-0,819
"spectateur";13;1,8243;-1,8243
"garage";11;-0,282;0,282
"choc";10;-0,2292;0,2292
"pétrolier";24;-0,4839;0,4839
"notion";10;0,3871;-0,3871
"ressource";62;-0,8841;0,8841
"99";12;-0,3383;0,3383
"neutre";19;-0,4719;0,4719
"geneve";20;0,8164;-0,8164
"tiens";29;-0,4958;0,4958
"léman";12;0,2667;-0,2667
"impliquer";21;-0,9595;0,9595
"absence";13;0,2219;-0,2219
"identité";12;0,9315;-0,9315
"avocat";11;-0,6115;0,6115
"sérieusement";15;-0,2681;0,2681
"x";19;0,9129;-0,9129
"2x";11;-0,282;0,282
"lyon";12;0,9315;-0,9315
"salle";15;0,3366;-0,3366
"onu";11;0,321;-0,321
"capitale";18;-0,4171;0,4171
"cqfd";12;1,4377;-1,4377
"exportation";12;-0,6952;0,6952
"exercer";10;-0,2292;0,2292
"tarif";29;-1,124;1,124
"clé";19;-0,4719;0,4719
"dab";19;-1,3221;1,3221
"test";19;-0,4719;0,4719
"cinéma";14;0,3943;-0,3943
"directement";81;-1,8973;1,8973
"500";35;-1,1431;1,1431
"raconter";12;0,2667;-0,2667
"informer";21;-0,5883;0,5883
"indécent";20;-0,8829;0,8829
"proximité";14;-0,2243;0,2243
"viande";34;0,4298;-0,4298
"1000";21;-0,9595;0,9595
"affiche";11;-0,282;0,282
"panier";11;0,321;-0,321
"fortement";26;-0,9118;0,9118
"tonne";26;0,2468;-0,2468
"immense";22;-0,2146;0,2146
"surprise";18;0,4017;-0,4017
"automatiquement";12;0,2667;-0,2667
"chaîne";26;0,4162;-0,4162
"parallèle";18;-0,4171;0,4171
"éducation";37;-1,2802;1,2802
"opportunité";13;-0,7806;0,7806
"pousser";45;-0,2664;0,2664
"charbon";11;-0,282;0,282
"avis";42;-1,6404;1,6404
"hauteur";22;-0,6495;0,6495
"documenter";13;-0,3979;0,3979
"scientifique";37;-0,923;0,923
"incapacité";10;0,3871;-0,3871
"lumière";18;-0,7343;0,7343
"individuel";32;-0,946;0,946
"tres";12;-0,3383;0,3383
"tesla";15;-0,9563;0,9563
"publicité";11;-0,6115;0,6115
"accumuler";23;-0,7126;0,7126
"confort";36;-1,2111;1,2111
"surface";22;-1,0376;1,0376
"ouverture";17;0,4615;-0,4615
"drame";12;0,2667;-0,2667
"porter";38;-1,8191;1,8191
"solide";19;-0,2573;0,2573
"svp";27;-1,4458;1,4458
"cesser";17;0,7599;-0,7599
"criminel";10;-0,53;0,53
"réunion";11;1,0782;-1,0782
"exiger";17;-0,6627;0,6627
"matériau";14;0,7007;-0,7007
"alimentaire";42;-0,3034;0,3034
"durable";10;-0,2292;0,2292
"2021";11;0,321;-0,321
"diminution";13;-0,7806;0,7806
"natalité";20;-0,8829;0,8829
"continu";12;-0,3383;0,3383
"asiatique";14;-0,2243;0,2243
"probleme";14;-0,8677;0,8677
"chier";12;-0,3383;0,3383
"étudier";11;1,0782;-1,0782
"connerie";13;-0,7806;0,7806
"emji_tête_qui_explose";19;-0,4719;0,4719
"global";26;-1,362;1,362
"lobby";18;-0,7343;0,7343
"violent";12;0,2667;-0,2667
"conflit";25;-1,2793;1,2793
"connaissance";21;-0,5883;0,5883
"croissant";14;-0,2243;0,2243
"calcul";32;-1,347;1,347
"investissement";61;-1,0836;1,0836
"massif";30;-1,1972;1,1972
"envisager";12;-0,6952;0,6952
"concentration";12;-0,6952;0,6952
"engendrer";17;-0,6627;0,6627
"puissant";16;0,5301;-0,5301
"exploiter";40;-0,7995;0,7995
"répéter";20;-1,416;1,416
"pic";11;-0,282;0,282
"foncer";10;0,3871;-0,3871
"occidental";11;-0,6115;0,6115
"sportif";12;0,5423;-0,5423
"douche";14;0,3943;-0,3943
"code";21;-0,5883;0,5883
"établir";19;-0,2573;0,2573
"confondre";23;-1,7021;1,7021
"faim";14;-0,2243;0,2243
"accrocher";10;-0,2292;0,2292
"privilège";10;-0,53;0,53
"nestlé";10;-0,2292;0,2292
"nestle";10;-0,2292;0,2292
"clique";11;0,321;-0,321
"fondation";11;-0,6115;0,6115
"tenter";20;-1,416;1,416
"pib";15;-0,9563;0,9563
"positif";22;-1,0376;1,0376
"individu";23;-0,7126;0,7126
"effectif";22;-1,0376;1,0376
"trou";14;-0,2243;0,2243
"plaie";12;0,2667;-0,2667
"farine";11;-0,6115;0,6115
"environnemental";14;-0,2243;0,2243
"mentir";12;-0,6952;0,6952
"spécifique";16;-0,315;0,315
"absurdité";10;-0,2292;0,2292
"subvention";21;-0,9595;0,9595
"promesse";18;-1,2291;1,2291
"électoral";14;-0,8677;0,8677
"valable";17;-1,1371;1,1371
"embaucher";19;-0,4719;0,4719
"économiser";31;-1,7896;1,7896
"redistribution";14;-0,8677;0,8677
"trier";10;1,8967;-1,8967
"producteur";15;0,3366;-0,3366
"2018";14;0,3943;-0,3943
"hypocrisie";19;-0,8078;0,8078
"distance";30;-1,1972;1,1972
"entraîner";12;0,9315;-0,9315
"14";21;0,4632;-0,4632
"deuxième";14;-0,4604;0,4604
"élève";13;0,2219;-0,2219
"marge";37;-1,7383;1,7383
"symbolique";10;-0,53;0,53
"portée";12;0,2667;-0,2667
"livraison";12;0,5423;-0,5423
"netflix";17;-1,1371;1,1371
"maximum";30;-1,1972;1,1972
"sympa";16;-0,315;0,315
"dénoncer";26;-1,9939;1,9939
"privilégié";14;-0,2243;0,2243
"séjour";19;1,3101;-1,3101
"parmis";11;-0,282;0,282
"chat";13;0,807;-0,807
"adaptation";15;-0,2681;0,2681
"nettement";17;-0,3647;0,3647
"motorisé";12;-0,6952;0,6952
"réguler";10;0,3871;-0,3871
"secondaire";13;0,807;-0,807
"forcer";15;-0,9563;0,9563
"poupée";13;-0,3979;0,3979
"garantir";31;-1,2715;1,2715
"fille";16;0,8606;-0,8606
"encourager";26;-1,9939;1,9939
"ramener";14;-0,4604;0,4604
"déposer";11;-0,282;0,282
"emji_billet_avec_des_ailes";15;0,3366;-0,3366
"option";27;-0,6449;0,6449
"commande";13;-0,3979;0,3979
"israël";12;0,2667;-0,2667
"gain";18;-0,4171;0,4171
"potentiel";16;-0,593;0,593
"ticket";18;0,4017;-0,4017
"chômeur";16;-0,593;0,593
"contrat";31;-0,8829;0,8829
"contrôler";34;-1,0762;1,0762
"étiquette";13;0,4621;-0,4621
"propos";20;0,5243;-0,5243
"sérieux";34;-1,0762;1,0762
"peser";13;-0,3979;0,3979
"supposer";11;-0,282;0,282
"transaction";12;-0,6952;0,6952
"parfaire";17;-0,6627;0,6627
"emji_visage_souriant_avec_auréole";11;-0,282;0,282
"sanctionner";14;-0,2243;0,2243
"accueil";20;-0,8829;0,8829
"dalle";11;0,321;-0,321
"déguiser";12;-0,3383;0,3383
"stress";10;0,3871;-0,3871
"drh";18;-1,2291;1,2291
"éthique";23;-1,117;1,117
"signer";13;-0,3979;0,3979
"wow";13;0,4621;-0,4621
"apres";10;0,7523;-0,7523
"gaz";24;-1,1975;1,1975
"ministre";19;-1,3221;1,3221
"maire";13;-0,7806;0,7806
"faune";12;0,2667;-0,2667
"gentil";12;0,2667;-0,2667
"instaurer";15;-0,5255;0,5255
"débile";10;-0,2292;0,2292
"poule";10;-0,2292;0,2292
"disparition";10;0,3871;-0,3871
"transmettre";13;0,2219;-0,2219
"biodiversité";22;-0,3864;0,3864
"dégât";17;-1,1371;1,1371
"finance";25;-1,896;1,896
"pierre";16;-0,315;0,315
"alimentation";17;-0,3647;0,3647
"autrui";11;-0,282;0,282
"brut";15;-0,2681;0,2681
"strictement";14;-0,8677;0,8677
"rencontrer";12;-0,6952;0,6952
"moquer";12;-0,3383;0,3383
"volant";12;0,5423;-0,5423
"évidence";11;-0,6115;0,6115
"majoritairement";19;-0,8078;0,8078
"issu";16;0,5301;-0,5301
"utilité";11;-0,282;0,282
"licencier";19;-0,8078;0,8078
"garantie";14;-0,4604;0,4604
"swiss";15;-0,2681;0,2681
"120";19;-0,4719;0,4719
"désert";12;0,5423;-0,5423
"gratuité";12;-0,6952;0,6952
"blâmer";13;-0,7806;0,7806
"alternative";30;-1,7024;1,7024
"crier";15;0,6092;-0,6092
"club";10;0,3871;-0,3871
"drone";11;-0,6115;0,6115
"multi";14;-0,8677;0,8677
"ruine";13;-0,3979;0,3979
"prétendre";14;-0,8677;0,8677
"démocratie";23;-1,7021;1,7021
"serrer";14;-0,8677;0,8677
"relier";26;-0,363;0,363
"vérité";13;-0,7806;0,7806
"engagement";10;-0,2292;0,2292
"pdg";21;-1,5106;1,5106
"six";11;-0,6115;0,6115
"élevage";13;0,4621;-0,4621
"emji_mains_en_prière_peau_claire";14;-0,2243;0,2243
"honnête";13;-0,7806;0,7806
"uefa";18;1,9675;-1,9675
"anglais";15;-0,2681;0,2681
"désolé";15;-0,2681;0,2681
"percevoir";12;-0,6952;0,6952
"installer";34;0,2752;-0,2752
"vache";15;0,3366;-0,3366
"familial";23;-0,4341;0,4341
"domestique";16;-0,315;0,315
"soumettre";14;-0,4604;0,4604
"informatique";15;0,3366;-0,3366
"débat";32;-1,8775;1,8775
"là_bas";13;-0,3979;0,3979
"cdm";17;-0,6627;0,6627
"perdant";11;-0,6115;0,6115
"raccourci";10;-0,53;0,53
"concentrer";18;-0,7343;0,7343
"tourisme";17;-0,3647;0,3647
"98";12;0,2667;-0,2667
"hygiène";12;0,2667;-0,2667
"rigoler";14;-0,4604;0,4604
"quotidien";26;-1,362;1,362
"bilatéral";11;-0,282;0,282
"locataire";20;1,1823;-1,1823
"cargo";10;-0,2292;0,2292
"tandis_que";22;-1,0376;1,0376
"financement";24;-1,1975;1,1975
"couche";10;-0,2292;0,2292
"glacier";13;-0,7806;0,7806
"exception";11;0,321;-0,321
"soi";24;-0,4839;0,4839
"idéal";14;-0,8677;0,8677
"copier";10;-0,53;0,53
"associer";13;-0,3979;0,3979
"ceo";14;-0,8677;0,8677
"beurre";12;-0,6952;0,6952
"acquérir";13;-0,3979;0,3979
"attribuer";10;-0,53;0,53
"ampleur";15;-0,9563;0,9563
"visibilité";14;-0,8677;0,8677
"effondrer";23;-1,117;1,117
"contexte";12;-0,3383;0,3383
"vif";12;-0,3383;0,3383
"propriété";14;-0,8677;0,8677
"élever";14;-0,2243;0,2243
"emji_personne_qui_hausse_les_épaules";17;-1,1371;1,1371
"constat";14;-0,8677;0,8677
"médecine";10;-0,2292;0,2292
"b";15;0,3366;-0,3366
"renforcer";23;-1,7021;1,7021
"journal";15;1,9989;-1,9989
"criminalité";25;-1,896;1,896
"bizarre";12;-0,6952;0,6952
"bracelet";12;-0,6952;0,6952
"phénomène";22;-1,606;1,606
"bourgeois";11;-0,6115;0,6115
"bijoux";26;-1,9939;1,9939
"2500";11;-0,282;0,282
"ouvrier";23;-1,117;1,117
"pr";12;-0,6952;0,6952
"strict";25;-1,2793;1,2793
"600";12;-0,6952;0,6952
"abo";15;-0,9563;0,9563
"théorie";15;-0,2681;0,2681
"provenir";19;-1,3221;1,3221
"emji_homme_avec_la_paume_sur_le_visage";18;-0,4171;0,4171
"injection";12;-0,6952;0,6952
"express";16;0,5301;-0,5301
"limité";15;-0,9563;0,9563
"constitution";10;-0,53;0,53
"structurel";13;-0,7806;0,7806
"ofs";16;-1,0461;1,0461
"chaleur";20;-0,8829;0,8829
"port";10;0,7523;-0,7523
"représentation";13;-0,7806;0,7806
"libérer";17;-1,1371;1,1371
"manif";11;-0,6115;0,6115
"priver";19;-1,3221;1,3221
"rappel";20;-1,416;1,416
"compartiment";10;-0,2292;0,2292
"thune";16;-1,0461;1,0461
"migration";11;-0,6115;0,6115
"auprès_de";14;-0,8677;0,8677
"entretien";11;-0,6115;0,6115
"mentionner";24;-1,7988;1,7988
"accompagner";15;-0,9563;0,9563
"mineur";17;-1,9185;1,9185
"proportionnellement";16;-1,8056;1,8056
"carrément";11;-1,2413;1,2413
"50mio";17;-1,9185;1,9185
"bouclier";11;-1,2413;1,2413
"au_dessus";14;-1,5799;1,5799
"pollueur";14;-1,5799;1,5799
"fondamental";15;-1,6928;1,6928
"massivement";17;-1,9185;1,9185
"post";14;-1,5799;1,5799
"pro";17;-1,9185;1,9185
"confortable";13;-1,467;1,467
"délocaliser";14;-1,5799;1,5799
"prolétaire";11;-1,2413;1,2413
"résidence";14;-1,5799;1,5799
"50m";13;-1,467;1,467
"pme";17;-1,9185;1,9185
"destiner";10;-1,1285;1,1285
"cul";13;-1,467;1,467
"fiscalité";11;-1,2413;1,2413
"taxation";15;-1,6928;1,6928
"pénaliser";10;-1,1285;1,1285
"luxembourg";12;-1,3542;1,3542
"communiste";14;-1,5799;1,5799
"fortuné";13;-1,467;1,467
"attirer";17;-1,9185;1,9185
"détenir";13;-1,467;1,467
"existant";15;-1,6928;1,6928
"cibler";12;-1,3542;1,3542
"zucman";10;-1,1285;1,1285
"bern";14;-1,5799;1,5799
"hab";14;-1,5799;1,5799
"répartition";10;-1,1285;1,1285
"aberrant";10;-1,1285;1,1285
"appauvrir";11;-1,2413;1,2413
"tva";11;-1,2413;1,2413
"ratio";10;-1,1285;1,1285
"seuil";16;-1,8056;1,8056
"colossal";11;-1,2413;1,2413
"idéologie";12;-1,3542;1,3542
"administratif";16;-1,8056;1,8056
"purement";11;-1,2413;1,2413
"démocratique";14;-1,5799;1,5799
"bénéfique";11;-1,2413;1,2413
"empreinte";13;-1,467;1,467
"ag";12;-1,3542;1,3542
"drastiquement";10;-1,1285;1,1285
"généraliste";13;-1,467;1,467
"transparence";12;-1,3542;1,3542
"levier";10;-1,1285;1,1285
"cambriolage";14;-1,5799;1,5799
"couronne";11;-1,2413;1,2413
"annemasse";16;-1,8056;1,8056
"amélioration";12;-1,3542;1,3542
"main_d_oeuvre";11;-1,2413;1,2413
"participant";10;-1,1285;1,1285
"tolérance";10;-1,1285;1,1285
"échapper";10;-1,1285;1,1285
"message";13;-1,467;1,467
"commettre";11;-1,2413;1,2413
"emji_drapeau_territoires_palestiniens";13;-1,467;1,467
"négociation";16;-1,8056;1,8056
"importé";12;-1,3542;1,3542
"illusion";10;-1,1285;1,1285
"correct";17;-1,9185;1,9185
"transition";13;-1,467;1,467
"productivité";11;-1,2413;1,2413
"après_des";10;-1,1285;1,1285
"lingot";14;-1,5799;1,5799
"solidarité";10;-1,1285;1,1285
"serafe";13;-1,467;1,467
"collectivité";13;-1,467;1,467
"applaudir";10;-1,1285;1,1285
"position";13;-1,467;1,467
"ukrainien";14;-1,5799;1,5799
"55";13;-1,467;1,467
"inférieur";10;-1,1285;1,1285
"suppression";12;-1,3542;1,3542
"aberration";13;-1,467;1,467
"mince";10;-1,1285;1,1285
"emji_chaînons";15;-1,6928;1,6928
"sapin";12;-1,3542;1,3542
"cfc";14;-1,5799;1,5799
"nuisance";10;-1,1285;1,1285
"gaza";13;-1,467;1,467
"reprise";16;-1,8056;1,8056
"activement";12;-1,3542;1,3542
"trouble";11;-1,2413;1,2413
"potable";10;-1,1285;1,1285
"horlogerie";12;-1,3542;1,3542
"vitrine";11;-1,2413;1,2413
"no";10;-1,1285;1,1285
"48";16;-1,8056;1,8056
"vital";15;-1,6928;1,6928
"inégal";10;-1,1285;1,1285
"plier";12;-1,3542;1,3542
"stationnement";11;-1,2413;1,2413
"don";10;-1,1285;1,1285
"requin";13;-1,467;1,467
"stats";13;-1,467;1,467
"démocrate";10;-1,1285;1,1285
"bolivie";11;-1,2413;1,2413
"milei";12;-1,3542;1,3542
"uruguay";10;-1,1285;1,1285
"intercontinental";11;-1,2413;1,2413
"libéralisme";10;-1,1285;1,1285
"régie";14;-1,5799;1,5799
"sud_américain";13;-1,467;1,467
