"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"-*kamelhakmouni";1;0,033;1;1;1;1;1;1
"-*ouidadfadel";1;1;1;1;1;1;1;1
"-*kacedyassia4";1;0,033;1;1;1;1;1;1
"-*emilie_khoury";1;0,033;1;1;1;1;1;1
"-*katia_fuhrmann_3";1;0,033;1;1;1;1;1;1
"-*aminamalakaminamalakina";1;0,033;1;1;1;1;1;1
"-*t_maaloul";1;1;1;1;0,015;1;1;1
"-*mzarroud";1;1;1;1;1;1;1;0,039
"-*rachel_rana_98";1;0,033;1;1;1;1;1;1
"-*beghdad_mourad";1;1;1;1;1;1;1;1
"-*ilham_ca77";0,015;1;1;1;1;1;1;1
"-*hamebarka";1;0,033;1;1;1;1;1;1
"-*kingmimo9";0,015;1;1;1;1;1;1;1
"-*ikkenazouaou";1;0,033;1;1;1;1;1;1
"-*laveurchaton";1;0,033;1;1;1;1;1;1
"-*belkacem_moali_1";1;1;1;1;1;1;1;1
"-*nadia_naaman";1;1;1;1;1;1;1;1
"-*yacine_yahiamessaoud_7";1;1;1;1;1;1;1;1
"-*miryam__marie";1;0,033;1;1;1;1;1;1
"-*khelifajon";1;1;1;1;1;1;1;1
"-*zahirkhoufache";1;0,033;1;1;1;1;1;1
"-*kary6337";0,015;1;1;1;1;1;1;1
"-*ramel717";1;0,033;1;1;1;1;1;1
"-*basmamchela";1;0,033;1;1;1;1;1;1
"-*gaponaisgaponais";1;0,033;1;1;1;1;1;1
"-*mimii6271";1;0,033;1;1;1;1;1;1
"-*sarfayou";1;0,033;1;1;1;1;1;1
"-*dahv_lyamane";1;1;1;1;1;0,003;1;1
"-*brisckaphilipor";1;1;1;1;1;0,038;1;1
"-*imanita3171";0,015;1;1;1;1;1;1;1
"-*jalalabjaou";1;1;1;1;0,015;1;1;1
"-*marwane_bouichouifen";1;1;1;1;0,015;1;1;1
"*commentDate_17-5-2024";0,19;0;1;1;1;1;1;1
"-*goumezianebelaid";1;1;1;1;1;0,038;1;1
"-*mamaria1883";1;0,033;1;1;1;1;1;1
"-*jdidiabdallah75";1;1;1;1;1;1;1;1
"-*bezniamohand";1;1;1;1;1;0,038;1;1
"-*fatif_5244";0,015;1;1;1;1;1;1;1
"-*sonia_ben_sassi";0,015;1;1;1;1;1;1;1
"-*abdelhakimkenzai";0,015;1;1;1;1;1;1;1
"-*dima_mna";1;1;1;1;1;0,038;1;1
"-*papi_d_maya";1;0,033;1;1;1;1;1;1
"-*pieceofcake_70";0,015;1;1;1;1;1;1;1
"-*radiiaa_00";1;0,033;1;1;1;1;1;1
"-*x__ice_x";1;0,033;1;1;1;1;1;1
"-*fel_naima";1;0,033;1;1;1;1;1;1
"-*madeleinebonaventure";1;0,033;1;1;1;1;1;1
"-*jasmine_hammar";1;1;1;1;1;0,038;1;1
"-*belle16linda31";1;0,033;1;1;1;1;1;1
"-*medmek74minix";1;0,033;1;1;1;1;1;1
"-*fatima_berkaoui2020";1;1;1;1;1;1;1;1
"-*elkorchij";1;1;1;1;1;0,038;1;1
"-*hote_antique_";1;0,033;1;1;1;1;1;1
"-*ali19622023";1;1;0,001;1;1;1;1;1
"-*djamilabadja";1;0,033;1;1;1;1;1;1
"-*steph_et_romy";1;0,033;1;1;1;1;1;1
"-*our55mez";1;1;1;1;0,015;1;1;1
"-*mohamed_lounes_562";1;1;1;1;1;1;0;1
"-*lalounasrou";0,015;1;1;1;1;1;1;1
"-*sb_rb_amy";0,015;1;1;1;1;1;1;1
"-*ajmijaleleddine";1;1;1;1;1;1;0;1
"-*fati_si_39589";1;0,033;1;1;1;1;1;1
"-*karimaait_";1;0,033;1;1;1;1;1;1
"-*rabah_id_ir";1;0,033;1;1;1;1;1;1
"-*ghitaghitouta_";1;0,033;1;1;1;1;1;1
"-*foufa_torino___";1;1;1;1;0,015;1;1;1
"-*aitboubrik";1;0,033;1;1;1;1;1;1
"-*mimine_midou";1;0,033;1;1;1;1;1;1
"-*lamine002768";1;1;1;1;1;1;1;1
"-*abdourayan782";1;0,033;1;1;1;1;1;1
"-*meriembenz10";1;0,033;1;1;1;1;1;1
"-*lilia_ben_509";1;0,033;1;1;1;1;1;1
"-*bboy_mr_i_";1;1;1;1;1;1;1;1
"-*saidojuve";1;0,033;1;1;1;1;1;1
"-*hamdiyara4";1;0,033;1;1;1;1;1;1
"-*nouhadogui";1;0,033;1;1;1;1;1;1
"-*rajamondialraja";0,015;1;1;1;1;1;1;1
"-*karima_amokrane";1;0,033;1;1;1;1;1;1
"-*sephoramebrouka";1;0,033;1;1;1;1;1;1
"-*pinetree182";1;1;1;1;1;1;1;0,039
"-*djafermandi";1;1;1;1;1;1;1;1
"-*nesrinearibi";1;0,033;1;1;1;1;1;1
"-*wafa_bella1";0,015;1;1;1;1;1;1;1
"*commentDate_16-5-2024";0,872;0,002;1;1;1;1;1;1
"-*hsna1158";1;1;1;1;1;1;1;1
"-*tamar_yako";1;0,033;1;1;1;1;1;1
"-*mansouri6882";1;0,033;1;1;1;1;1;1
"*commentDate_15-5-2024";0;0,309;1;1;1;1;0,051;1
"-*liveinfrench89";1;0,033;1;1;1;1;1;1
"-*sebaaboud1";0,015;1;1;1;1;1;1;1
"*commentDate_14-5-2024";0;1;1;1;1;1;1;1
"-*lianqcore";1;1;1;1;0,015;1;1;1
"-*kamel_majed_397";1;0,033;1;1;1;1;1;1
"-*macondino";0,015;1;1;1;1;1;1;1
"*commentDate_13-5-2024";0,008;0,473;1;1;1;0,207;0,652;1
"-*magic_user_9";0,015;1;1;1;1;1;1;1
"-*salah_dh__";1;1;1;1;1;1;0;1
"-*jvde_j";1;0,033;1;1;1;1;1;1
"-*mary_shansho";1;0,033;1;1;1;1;1;1
"*commentDate_12-5-2024";0;0,095;1;1;1;1;0,902;1
"-*nuna_reads";1;1;1;1;0,015;1;1;1
"*commentDate_11-5-2024";0;1;1;1;1;0,93;1;1
"-*halima_m12";1;0,033;1;1;1;1;1;1
"-*calves876";0,015;1;1;1;1;1;1;1
"-*quatrechemain";1;0,033;1;1;1;1;1;1
"*commentDate_8-5-2024";0,102;0,203;1;1;1;1;1;0,952
"-*aziz_hannachi";1;0,033;1;1;1;1;1;1
"*commentDate_7-5-2024";0,501;0,235;1;1;1;0,8;0,28;1
"-*bouquetamore";0,015;1;1;1;1;1;1;1
"-*loco_mario_pl";1;1;1;1;1;1;0;1
"-*ranimebfg";1;1;1;1;1;1;1;1
"-*antoniotevot";1;1;1;1;0,015;1;1;1
"*commentDate_4-8-2024";0,091;0,057;1;1;1;1;1;1
"-*allaoua6";0;1;1;1;1;1;1;1
"-*amardaj3";1;1;1;1;1;1;1;1
"-*lavalampelevator";1;0,033;1;1;1;1;1;1
"-*fhacamille";1;0,033;1;1;1;1;1;1
"-*hibattt_allah";0,015;1;1;1;1;1;1;1
"*commentDate_5-5-2024";0,158;0,009;1;1;1;0,93;1;1
"-*helensoudlbrahen";0,151;0,241;1;1;1;1;1;1
"-*kamel_daif";1;0,003;1;1;1;1;1;1
"*commentDate_4-5-2024";0,046;0,05;1;1;0,939;1;1;1
"-*_didiiiiij_";1;0,033;1;1;1;1;1;1
"-*sillyweescribbler";1;0,033;1;1;1;1;1;1
"-*bety_be_l";1;0,033;1;1;1;1;1;1
"*commentDate_3-5-2024";0,004;0,203;1;1;1;1;1;1
"-*_thisisafunnyusername";1;1;1;1;1;1;1;1
"-*denisa_marian1234";0,015;1;1;1;1;1;1;1
"-*rodcferr";1;0,033;1;1;1;1;1;1
"-*benamarhouria";1;0,033;1;1;1;1;1;1
"-*mehran_kesta";1;1;1;1;1;1;1;1
"-*emree_bykl";0,015;1;1;1;1;1;1;1
"-*lalemenac";1;0,033;1;1;1;1;1;1
"-*dr_rayene__";0,015;1;1;1;1;1;1;1
"-*amilyya_97";0,015;1;1;1;1;1;1;1
"-*fati_bella36";0,015;1;1;1;1;1;1;1
"-*pink_venusian";0,015;1;1;1;1;1;1;1
"-*lagab_hocine";1;0,033;1;1;1;1;1;1
"-*chahrazedbza";1;0,033;1;1;1;1;1;1
"*commentDate_30-4-2024";1;0,018;1;1;0,224;0,479;1;1
"-*prolly_jolly_dude";1;0,033;1;1;1;1;1;1
"*commentDate_29-4-2024";0;0,912;1;1;1;1;1;1
"-*elinorsilvav";1;0,033;1;1;1;1;1;1
"-*sghxcsx";1;0,033;1;1;1;1;1;1
"-*ss_chf";1;1;1;1;0,152;0,262;1;1
"-*falmata9350";0,015;1;1;1;1;1;1;1
"-*pattydiazumba";0,015;1;1;1;1;1;1;1
"-*vilochke";0,015;1;1;1;1;1;1;1
"-*adaniel_02";1;0,033;1;1;1;1;1;1
"-*irmacello";0,015;1;1;1;1;1;1;1
"-*ascalis8706";0,015;1;1;1;1;1;1;1
"*commentDate_27-4-2024";0,501;0,04;1;1;1;0,8;1;1
"-*amalee_el";0,015;1;1;1;1;1;1;1
"-*groschadriane";1;0,033;1;1;1;1;1;1
"-*valemdna";1;1;1;1;1;1;1;1
"-*bella_ibti_21";1;0,033;1;1;1;1;1;1
"-*gdo_ivan";1;0,033;1;1;1;1;1;1
"-*maamar_osmani";1;1;1;1;1;1;1;1
"-*theanishashetty";1;0,033;1;1;1;1;1;1
"-*plutofan101";0,015;1;1;1;1;1;1;1
"-*ev_sin2007";1;0,033;1;1;1;1;1;1
"-*marwa__marwa7433";1;0,033;1;1;1;1;1;1
"-*hicham_ett77";1;0,033;1;1;1;1;1;1
"-*daas_rabah";0,015;1;1;1;1;1;1;1
"-*abduh_fht";1;1;1;1;1;1;1;0,039
"-*yass_8050";0,015;1;1;1;1;1;1;1
"-*melancholic___pvt__";1;0,033;1;1;1;1;1;1
"-*zitouniamine05";0,015;1;1;1;1;1;1;1
"-*zahrabouananii";0,015;1;1;1;1;1;1;1
"-*melissandre_dps_guimont";1;0,241;1;1;0,152;1;1;1
"-*leobl18";1;1;1;1;1;1;1;1
"-*30_karima";1;1;1;1;1;1;1;1
"-*lalla__maliika";1;0,033;1;1;1;1;1;1
"-*thelegendx56x";0,015;1;1;1;1;1;1;1
"*commentDate_23-4-2024";0,077;0,013;0,683;1;1;1;1;1
"-*farid_kingo";0,015;1;1;1;1;1;1;1
"-*stefan_dalex";1;0,033;1;1;1;1;1;1
"-*zak_casbah";1;1;1;1;1;1;1;0,039
"-*r_gambino_";1;1;1;1;1;1;1;1
"-*rim_hnd";1;1;1;1;1;0,038;1;1
"-*katietomato";0,015;1;1;1;1;1;1;1
"-*ealvarezvidigal";0,015;1;1;1;1;1;1;1
"*commentDate_22-4-2024";0,096;0;1;1;0,222;1;1;1
"-*xbibiix1";1;1;1;1;1;0,038;1;1
"-*imaaaane_sh";0,015;1;1;1;1;1;1;1
"*commentDate_20-4-2024";0,004;0,912;1;1;1;1;1;0,952
"-*3bdulfr_xd";1;1;1;1;1;1;1;0,039
"-*salysami";0,015;1;1;1;1;1;1;1
"-*el_nadia1818";0,015;1;1;1;1;1;1;1
"-*chichcharm";0,015;1;1;1;1;1;1;1
"-*clementrx63";0,015;1;1;1;1;1;1;1
"-*tyler_streetluger";1;0,033;1;1;1;1;1;1
"-*the_dreadful_guy";1;0,033;1;1;1;1;1;1
"-*nap_pa_paname";0,015;1;1;1;1;1;1;1
"-*sionnachlightfoot";1;1;1;1;1;1;1;1
"-*xxlittlesparrowxx";1;0,033;1;1;1;1;1;1
"-*joconde___";1;1;1;1;1;1;1;1
"-*archi_a_";1;1;1;1;1;1;1;1
"-*its_j_nyx";1;1;1;1;1;1;1;1
"-*ibra_mazari";1;1;1;1;1;1;1;1
"-*x__chahrazad_x";0,015;1;1;1;1;1;1;1
"-*yzgnbkrc";1;1;1;1;1;0,038;1;1
"-*iraditha26";1;0,033;1;1;1;1;1;1
"-*vanea_entre_livros";0,015;1;1;1;1;1;1;1
"-*educajazeira";0,015;1;1;1;1;1;1;1
"-*soortechi_mh";1;0,033;1;1;1;1;1;1
"-*animaqk";1;0,033;1;1;1;1;1;1
"-*yelena1230miller";1;0,033;1;1;1;1;1;1
"-*mistastephh";1;1;1;1;0,015;1;1;1
"-*kerutemo";1;0,033;1;1;1;1;1;1
"-*1h4be";1;1;1;1;1;0,038;1;1
"-*rand_alsss";1;1;1;1;1;0,038;1;1
"-*esat_mk1";1;0,033;1;1;1;1;1;1
"-*snehith_soho";1;0,033;1;1;1;1;1;1
"-*melikesnoodles";1;0,033;1;1;1;1;1;1
"-*kam0662";1;0,033;1;1;1;1;1;1
"-*ibtihelmhamdi";0,015;1;1;1;1;1;1;1
"-*amy__aimee";1;0,033;1;1;1;1;1;1
"-*s0n6u1";1;1;1;1;1;0,038;1;1
"-*mansamuya";1;1;1;1;1;1;1;1
"-*lucasdorigon_";0,015;1;1;1;1;1;1;1
"-*4minute_fan_2012";0,015;1;1;1;1;1;1;1
"-*outaleb_mohammed_official";1;0,033;1;1;1;1;1;1
"-*mentallybroken11";0,042;1;0,26;1;1;0,756;1;1
"-*nada_abarhoun";1;0,033;1;1;1;1;1;1
"-*robinbissonmilo";1;0,033;1;1;1;1;1;1
"-*sezinsevimlii";0,015;1;1;1;1;1;1;1
"-*carlos19_91";0,015;1;1;1;1;1;1;1
"-*angelbleas";0,015;1;1;1;1;1;1;1
"-*yahia_herida";0,015;1;1;1;1;1;1;1
"-*la_madame_audrey";0,151;0,241;1;1;1;1;1;1
"-*907lilyg";1;0,033;1;1;1;1;1;1
"-*hv_ytm";1;0,033;1;1;1;1;1;1
"-*s_h_a__n_a_f_i_i_t";1;1;1;1;0,015;1;1;1
"-*itsasl4n";0,544;0,003;1;1;1;1;1;1
"-*kkimayaa";0,015;1;1;1;1;1;1;1
"-*alexandros_kaminas";1;1;1;1;1;0,038;1;1
"-*sally_dolof";1;1;1;1;1;1;1;1
"-*taste_of_mercury";1;0,033;1;1;1;1;1;1
"-*jfrson15";1;0,033;1;1;1;1;1;1
"-*saber_labidi28";0,015;1;1;1;1;1;1;1
"-*iman_el_khamlichi201";1;1;1;1;1;1;1;1
"-*mayralex2604";1;0,033;1;1;1;1;1;1
"-*roeya_s11ver";0,015;1;1;1;1;1;1;1
"-*titlefightlover444";1;1;0,042;1;0,152;1;1;1
"-*suziysf";1;0,033;1;1;1;1;1;1
"-*samosamo573";0,015;1;1;1;1;1;1;1
"-*rstntatious";1;1;1;1;0,015;1;1;1
"-*leonore_95";1;0,033;1;1;1;1;1;1
"-*nanaberch__";1;1;1;1;1;1;1;0,039
"-*fatima_ezzahra_ouad";1;1;1;1;1;1;1;1
"-*camillecouture05";1;1;1;1;0,015;1;1;1
"-*fatima50azahra";0,015;1;1;1;1;1;1;1
"-*ethan_bbrun";1;1;1;1;1;1;1;1
"-*dyhia_me";0,015;1;1;1;1;1;1;1
"-*muraille13";1;0,241;1;1;1;1;1;0,263
"-*arthurbossanova";0,015;1;1;1;1;1;1;1
"-*hass_ess1";1;1;1;0;1;1;1;1
"-*pascal30002022";1;0,033;1;1;1;1;1;1
"-*med_ali_mans";0,015;1;1;1;1;1;1;1
"-*17_anouar_9";1;1;1;1;0,015;1;1;1
"-*samiasirine";0,015;1;1;1;1;1;1;1
"-*je_oniii";1;0,033;1;1;1;1;1;1
"-*madamemorgendorffer";0,015;1;1;1;1;1;1;1
"-*kenza_benzenati";1;1;1;1;1;1;1;0,039
"-*sahra_en_live";1;0,033;1;1;1;1;1;1
"-*ne_yuh";1;0,033;1;1;1;1;1;1
"-*sara_fleuritaa";0,015;1;1;1;1;1;1;1
"-*_mar_am";1;0,033;1;1;1;1;1;1
"-*margoum13";0,015;1;1;1;1;1;1;1
"-*cechichii_s8";1;0,033;1;1;1;1;1;1
"-*as_siaben";1;1;1;1;0,015;1;1;1
"-*jurilinuss";1;1;1;1;1;1;1;1
"-*fayrouzofficiel";0,015;1;1;1;1;1;1;1
"-*bouvardia_1_0_9";1;0,033;1;1;1;1;1;1
"-*saidalmaktoum";1;0,033;1;1;1;1;1;1
"-*halimarouggani";0,015;1;1;1;1;1;1;1
"-*nadirouche_";1;0,033;1;1;1;1;1;1
"-*shvaladbeygi";1;0,033;1;1;1;1;1;1
"-*houdagari4175";1;0,033;1;1;1;1;1;1
"-*missa33in";1;0,033;1;1;1;1;1;1
"-*souma_malik_";1;0,033;1;1;1;1;1;1
"-*elhoussine_chalhaoui";0,015;1;1;1;1;1;1;1
"-*deba_kidoka";1;1;1;1;0,015;1;1;1
"-*amina__mhd_";1;0,033;1;1;1;1;1;1
"-*chou202chou";0,015;1;1;1;1;1;1;1
"-*latifa_hsne";0,015;1;1;1;1;1;1;1
"-*b_francki";1;1;1;1;1;1;0;1
"-*chr__sam";0,015;1;1;1;1;1;1;1
"-*hamza__h007";0,015;1;1;1;1;1;1;1
"-*moadhammouti";1;1;1;1;1;0,038;1;1
"-*ledezmadanielae";1;1;1;1;1;1;1;1
"-*chagrinnoir";1;0,033;1;1;1;1;1;1
"-*sara_heguira";0,015;1;1;1;1;1;1;1
"-*dina_dehbi";1;0,033;1;1;1;1;1;1
"-*zia_henni";0,015;1;1;1;1;1;1;1
"-*lynarii_lin";0,015;1;1;1;1;1;1;1
"-*ilinamaramlinda";0,015;1;1;1;1;1;1;1
"-*zak78_";1;1;1;1;1;1;1;1
"-*nouri_zhk";1;0,033;1;1;1;1;1;1
"-*zouaghi_islem";1;0,033;1;1;1;1;1;1
"-*hiems_sempiterna";0,015;1;1;1;1;1;1;1
"-*awb_oc";1;1;1;1;1;1;0;1
"-*lydia_maafri";1;0,033;1;1;1;1;1;1
"-*souhi_su";1;1;1;0;1;1;1;1
"-*zauggedmond";0,001;0,72;1;1;1;1;1;1
"-*z___fatma";1;0,033;1;1;1;1;1;1
"-*maboty_";1;1;1;0;1;1;1;1
"-*epm_699";1;1;1;0;1;1;1;1
"-*endoesdo19031975";0,015;1;1;1;1;1;1;1
"-*lewiz_lee";1;1;1;1;1;1;1;1
"-*ryo_ffk";1;1;1;1;0,015;1;1;1
"-*zahiamatki";1;0,033;1;1;1;1;1;1
"-*j_aime_vedder4444";0,015;1;1;1;1;1;1;1
"-*gattara0004";1;0,033;1;1;1;1;1;1
"-*rafiecr7";1;1;1;1;1;1;1;0,039
"-*tuzielaronde";1;1;1;1;0,015;1;1;1
"-*abdessalam_jabbour";1;0,033;1;1;1;1;1;1
"-*nina_bae818181";1;0,033;1;1;1;1;1;1
"-*j_lore_books";1;0,033;1;1;1;1;1;1
"-*og_elli";1;1;1;1;1;1;1;1
"-*joseph_goldtime_";1;1;1;1;1;1;1;1
"-*cara_melthedog";1;1;1;1;1;1;1;0,039
"-*myriam_p31";1;0,241;1;1;0,152;1;1;1
"-*amazzz0";1;0,033;1;1;1;1;1;1
"-*layan_halawani";1;1;1;1;1;1;1;1
"-*dams_5502";1;1;1;1;1;1;1;0,039
"-*lelli_grim";0,015;1;1;1;1;1;1;1
"-*lola_cherif";1;0,033;1;1;1;1;1;1
"-*iam_sofiiane";1;0,033;1;1;1;1;1;1
"-*alkistipapa";1;1;1;1;1;1;1;1
"-*nouhailaelatouani_";0,015;1;1;1;1;1;1;1
"-*ikra_m_guer";1;0,033;1;1;1;1;1;1
"-*sylviogiai";1;1;1;1;0,152;0,262;1;1
"-*thimotya";1;0,033;1;1;1;1;1;1
"-*dcrez2020";1;1;1;1;1;1;1;1
"*commentDate_5-4-2024";1;0,07;1;1;1;1;1;0,009
"-*_just_maeva_";1;0,033;1;1;1;1;1;1
"-*jpv35136";1;0,033;1;1;1;1;1;1
"-*domiii_mendez";0,015;1;1;1;1;1;1;1
"-*gre_enfur";1;0,033;1;1;1;1;1;1
"-*eicher_michel";1;1;1;1;1;1;0;1
"-*abdelilahgnaoui81";1;0,003;1;1;1;1;1;1
"-*charlespaceman";1;0,033;1;1;1;1;1;1
"-*clairastar";0,015;1;1;1;1;1;1;1
"-*lasarah18__";1;1;1;1;1;1;1;1
"-*bouchranpt_";0,015;1;1;1;1;1;1;1
"-*predatorx_13";1;0,033;1;1;1;1;1;1
"*commentDate_4-4-2024";0;0;1;1;1;1;1;1
"-*ka0575";0,015;1;1;1;1;1;1;1
"-*theo_levek";1;1;1;1;1;1;0;1
"-*topoobaid";1;1;1;1;1;1;1;1
"-*lyssiamhd";1;1;1;1;1;1;1;1
"-*baptiste_lepetit";0,015;1;1;1;1;1;1;1
"-*bleachedramen";0,015;1;1;1;1;1;1;1
"-*tomas_chab";1;0,033;1;1;1;1;1;1
"-*falafelpide";0,015;1;1;1;1;1;1;1
"-*youssssef_16y";1;0,033;1;1;1;1;1;1
"-*codgamm";1;0,033;1;1;1;1;1;1
"-*m_ibrahim_013";0,015;1;1;1;1;1;1;1
"-*mohamed_ahmd5";1;0,033;1;1;1;1;1;1
"-*verabraibant23";1;0,033;1;1;1;1;1;1
"-*mery_pv455533";0,015;1;1;1;1;1;1;1
"-*readlh8";0,151;0,241;1;1;1;1;1;1
"-*cook_and_cosy_";0,151;0,241;1;1;1;1;1;1
"-*iris_monier13";1;1;1;1;1;1;1;1
"-*omidzavvar95";0,015;1;1;1;1;1;1;1
"-*amdy_design_244";1;0,033;1;1;1;1;1;1
"-*gabs_ore";1;0,033;1;1;1;1;1;1
"-*monah_fa";1;0,033;1;1;1;1;1;1
"-*natalia_moravska";0,015;1;1;1;1;1;1;1
"-*rgloria_lks";1;0,033;1;1;1;1;1;1
"-*grandmlk";1;0,033;1;1;1;1;1;1
"-*bluebybirth";1;0,033;1;1;1;1;1;1
"-*damelimones";1;1;1;1;1;1;1;1
"-*c__yahan";1;0,033;1;1;1;1;1;1
"-*melilyaparis";1;0,033;1;1;1;1;1;1
"-*syntia_babik";0,015;1;1;1;1;1;1;1
"-*sosobel_95";1;1;1;1;1;1;1;1
"-*shninnymoon";1;0,033;1;1;1;1;1;1
"-*cabella_ciabelle";1;0,033;1;1;1;1;1;1
"-*a_ligge";0,015;1;1;1;1;1;1;1
"-*mohamed_amine_chakiri";0,151;0,241;1;1;1;1;1;1
"-*hamza90ch";1;0,033;1;1;1;1;1;1
"-*dilan_gikan";1;0,033;1;1;1;1;1;1
"-*__gkngkn__";1;0,033;1;1;1;1;1;1
"-*m_w_ildi";1;0,029;1;1;1;0,524;1;1
"-*hermann_elinga";1;1;1;1;1;0,038;1;1
"-*cemilekaradman";1;0,033;1;1;1;1;1;1
"-*alex_borodina";1;0,033;1;1;1;1;1;1
"-*n___nas_";1;0,033;1;1;1;1;1;1
"-*virgi_port";0,015;1;1;1;1;1;1;1
"-*anthony_trademark";1;1;1;1;1;1;1;1
"-*elisadeavelar";1;0,033;1;1;1;1;1;1
"-*jch_music_lover";1;0,241;1;1;1;0,262;1;1
"-*hamidelmaalmi";1;0,033;1;1;1;1;1;1
"-*genevieve_astor";1;1;1;1;1;1;1;0,039
"-*yunusiii_b";1;0,033;1;1;1;1;1;1
"-*carolinedeharbe7121";0,015;1;1;1;1;1;1;1
"-*hossny_doaa";0,015;1;1;1;1;1;1;1
"-*jjpat_90";1;1;1;1;1;1;1;0,039
"-*paolo_amato10";1;1;0,001;1;1;1;1;1
"-*kazanolohn_son";1;0,033;1;1;1;1;1;1
"-*milagros59330";1;0,033;1;1;1;1;1;1
"-*macbaszler";0,015;1;1;1;1;1;1;1
"-*samythekay";1;0,241;1;1;1;1;1;0,263
"-*tort_yana";1;1;0,001;1;1;1;1;1
"-*lizromero007";1;0,033;1;1;1;1;1;1
"-*lydiivine";1;0,033;1;1;1;1;1;1
"-*montsg03";0,015;1;1;1;1;1;1;1
"-*sd_younes";1;0,033;1;1;1;1;1;1
"-*lizama_campos";1;0,033;1;1;1;1;1;1
"-*naguib____bch";1;0,033;1;1;1;1;1;1
"-*user_name_sb_13";1;1;1;1;1;1;1;0,039
"-*4165nnnrrr";1;0,033;1;1;1;1;1;1
"-*isabelainfante";1;1;1;1;1;1;1;1
"*commentDate_1-4-2024";0,427;0;1;1;1;1;1;1
"-*abdeljalil_ou";1;0,033;1;1;1;1;1;1
"-*sangaremahmud";1;0,033;1;1;1;1;1;1
"-*mery0_312";1;0,033;1;1;1;1;1;1
"-*aaneles_zemog";0,015;1;1;1;1;1;1;1
"-*gu_ces";1;1;1;1;1;1;1;0,039
"-*amani_kilani85";1;0,033;1;1;1;1;1;1
"-*jemy___ait";0,015;1;1;1;1;1;1;1
"-*_miralyn_";1;0,033;1;1;1;1;1;1
"-*yacine_yakine88";0,015;1;1;1;1;1;1;1
"-*fee_nouille";1;0,116;0,986;1;1;0,139;0,394;1
"-*fenix_fma";1;1;1;1;1;1;1;1
"-*marylee_mll";1;0,003;1;1;1;1;1;1
"-*sanae_jr13";1;1;1;1;1;1;1;1
"-*zineb__moutaki";0,015;1;1;1;1;1;1;1
"-*joethefrench";1;1;1;1;1;1;1;1
"-*omaima_elhassani";0,015;1;1;1;1;1;1;1
"-*sidahmed1804";1;1;0,001;1;1;1;1;1
"-*kevil_tshiwis_";0,015;1;1;1;1;1;1;1
"*commentLikes_3,502";0,015;1;1;1;1;1;1;1
"-*zaineb_bae";0,015;1;1;1;1;1;1;1
"-*mariebernafarge";1;0,033;1;1;1;1;1;1
"-*fernandosabinobrent";0,015;1;1;1;1;1;1;1
"-*scorpio_21200";0,015;1;1;1;1;1;1;1
"-*mulatoriah";1;0,033;1;1;1;1;1;1
"-*omarwallers";1;0,033;1;1;1;1;1;1
"-*thiagobrixton";0,015;1;1;1;1;1;1;1
"-*psrelvas";1;0,033;1;1;1;1;1;1
"-*mia93mouna";1;0,033;1;1;1;1;1;1
"-*danbno";0,015;1;1;1;1;1;1;1
"-*jeudy503";0,015;1;1;1;1;1;1;1
"-*kayzeahmed";1;1;1;1;1;1;1;0,039
"-*safou_loic";1;1;1;1;0,015;1;1;1
"-*itsromyna";1;0,033;1;1;1;1;1;1
"-*sersabyll";1;1;1;1;1;1;1;0,039
"-*imy_imi_en";1;0,033;1;1;1;1;1;1
"-*mi_rna_bough";1;1;1;1;1;1;0;1
"-*mangeatbastien";1;0,033;1;1;1;1;1;1
"-*belett_e";1;0,033;1;1;1;1;1;1
"-*a_miiinna";0,015;1;1;1;1;1;1;1
"-*lilaao57";1;1;1;1;0,015;1;1;1
"-*ptite_bichette07";1;0,033;1;1;1;1;1;1
"-*kat_molin";1;0,003;1;1;1;1;1;1
"-*as_sia8505";1;1;1;1;0,015;1;1;1
"-*genuinoluizfellipe";1;1;1;1;0,015;1;1;1
"-*sauvagefille";1;0,033;1;1;1;1;1;1
"-*mhs_lotus";0,015;1;1;1;1;1;1;1
"-*kari67300";1;0,033;1;1;1;1;1;1
"-*benimparlayan";0,015;1;1;1;1;1;1;1
"-*bibromann";0,015;1;1;1;1;1;1;1
"-*marie_boz";0,015;1;1;1;1;1;1;1
"-*j_b_martin";1;1;1;1;1;1;1;1
"-*asal136185";0,015;1;1;1;1;1;1;1
"-*pac_demlu";1;0,033;1;1;1;1;1;1
"-*mnemozynaf";1;0,033;1;1;1;1;1;1
"-*__faress____";1;0,033;1;1;1;1;1;1
"-*m4rtawisniewska";1;1;1;1;0,015;1;1;1
"-*jengarciat1";1;0,003;1;1;1;1;1;1
"-*rymouchka_";0,015;1;1;1;1;1;1;1
"-*eloujdiya_citations";1;0,033;1;1;1;1;1;1
"-*anmegone";1;0,033;1;1;1;1;1;1
"-*karim_alicherif";1;0,033;1;1;1;1;1;1
"*commentDate_29-3-2024";0,127;0;1;1;1;1;1;1
"-*shaymout";0,015;1;1;1;1;1;1;1
"-*messaoudisaid978";1;1;1;1;1;1;0;1
"-*raoudhaelwalid";1;0,033;1;1;1;1;1;1
"-*mohamjoseph";1;1;1;1;1;1;1;1
"-*reheniglei";1;1;1;1;1;0,038;1;1
"-*jessikmilenah";1;0,033;1;1;1;1;1;1
"-*park_sira";0,015;1;1;1;1;1;1;1
