"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*commentLikes_";1;1;1;1;1;1;1;1
"*lang_fr";1;1;1;1;1;1;1;1
"-*rts_a_description";1;1;1;1;1;1;1;1
"*a_0999";1;1;1;1;1;1;1;0,017
"*postLikes_2700";0,814;1;1;1;1;0,052;1;0,113
"*postComments_35";0,158;0,723;1;0,472;1;1;1;1
"*postReposts_131";1;1;1;1;1;1;1;0,017
"*postDate_29-12-2025";1;1;1;1;1;1;1;0,017
"*a_0998";1;1;0,01;1;1;1;1;1
"*postLikes_3000";0,417;1;0,302;1;1;1;0,186;1
"*postComments_94";1;1;0,01;1;1;1;1;1
"*postReposts_68";1;1;0,01;1;1;1;1;1
"*postDate_28-12-2025";1;1;0,01;1;1;1;1;1
"*a_0997";1;1;1;1;0,006;1;1;1
"*postLikes_382";1;0,103;1;0,332;0,246;1;1;1
"*postComments_9";1;1;0,158;1;1;1;0,88;0,273
"*postReposts_1";0,562;1;1;1;0,106;0,851;0,556;1
"*postDate_26-12-2025";1;1;1;1;0,006;1;1;1
"*a_0996";1;1;0,01;1;1;1;1;1
"*postLikes_2600";0,852;1;0,022;1;0,507;0,518;1;1
"*postComments_70";1;1;0,123;1;1;1;1;0,162
"*postReposts_42";1;1;0,01;1;1;1;1;1
"*postDate_24-12-2025";1;1;0,01;1;1;1;1;1
"*a_0995";0,023;1;1;1;1;1;1;1
"*postLikes_431";0,023;1;1;1;1;1;1;1
"*postReposts_9";0;1;1;1;1;1;1;1
"*postDate_22-12-2025";0,023;1;1;1;1;1;1;1
"*a_0994";1;1;1;1;0,006;1;1;1
"*postLikes_3300";1;1;1;1;0,003;1;1;0,367
"*postComments_155";1;1;1;1;0;1;1;1
"*postReposts_40";1;1;1;1;0,006;1;1;1
"*postDate_21-12-2025";1;1;1;1;0,006;1;1;1
"*a_0993";0,023;1;1;1;1;1;1;1
"*postLikes_320";0,192;1;1;1;1;0,096;1;1
"*postDate_19-12-2025";0,192;1;1;1;0,093;1;1;1
"*a_0992";1;1;1;1;0,006;1;1;1
"*postLikes_874";1;1;1;1;0,093;1;1;0,162
"*postComments_16";1;1;0,736;0,43;1;0,578;1;1
"*postReposts_7";0,629;0,206;1;1;0,411;1;0,329;1
"*a_0991";1;0,001;1;1;1;1;1;1
"*postLikes_43200";1;0,001;1;1;1;1;1;1
"*postComments_136";1;0,001;1;1;1;1;1;1
"*postReposts_816";1;0,001;1;1;1;1;1;1
"*postDate_17-12-2025";1;0,001;1;1;1;1;1;1
"*a_0990";1;1;1;1;1;0,006;1;1
"*postLikes_71200";1;1;1;1;1;0,006;1;1
"*postComments_372";1;1;1;1;1;0,006;1;1
"*postReposts_1700";1;1;1;1;1;0,006;1;1
"*postDate_15-12-2025";1;1;1;1;1;0,006;1;1
"*a_0989";1;1;1;1;1;1;0,003;1
"*postLikes_17200";1;1;1;1;1;1;0,003;1
"*postComments_45";1;1;0,484;0,523;1;1;0,329;0,567
"*postReposts_362";1;1;1;1;1;1;0,003;1
"*postDate_14-12-2025";0,192;1;1;1;1;1;0,063;1
"*a_0988";0,023;1;1;1;1;1;1;1
"*postLikes_10200";0,023;1;1;1;1;1;1;1
"*postComments_142";0,001;1;1;1;1;1;1;1
"*postReposts_167";0,023;1;1;1;1;1;1;1
"*a_0987";0,023;1;1;1;1;1;1;1
"*postLikes_6200";0,417;1;1;1;1;0,251;0,186;1
"*postComments_46";0,023;1;1;1;1;1;1;1
"*postReposts_92";0,023;1;1;1;1;1;1;1
"*postDate_13-12-2025";0,023;1;1;1;1;1;1;1
"*a_0986";0,023;1;1;1;1;1;1;1
"*postLikes_8900";0,192;1;1;1;1;1;1;0,162
"*postComments_134";0,192;1;0,123;1;1;1;1;1
"*postReposts_114";0,023;1;1;1;1;1;1;1
"*postDate_12-12-2025";0,023;1;1;1;1;1;1;1
"*a_0985";1;1;1;1;1;1;1;0,017
"*postLikes_538";1;1;1;1;1;0,251;1;0,011
"*postReposts_6";1;1;1;1;1;1;1;0,017
"*postDate_10-12-2025";1;1;1;1;1;1;1;0,017
"*a_0984";1;1;1;1;1;1;1;1
"*postLikes_350";1;1;1;1;1;1;1;1
"*postComments_5";0,132;1;1;0,249;1;0,46;0,834;1
"*postReposts_4";1;0,206;1;1;0,411;0,418;1;0,567
"*postDate_8-12-2025";1;1;1;1;1;1;1;1
"*a_0983";1;0,001;1;1;1;1;1;1
"*postLikes_1500";0,103;0,959;0,72;0,785;0,597;1;1;1
"*postComments_36";0,617;0,111;1;1;1;1;0,233;1
"*postDate_7-12-2025";1;0,001;1;1;1;1;1;1
"*a_0982";1;1;1;1;1;1;1;0,017
"*postComments_12";1;0,399;1;0,254;1;1;0,145;1
"*postReposts_19";0,192;1;1;1;1;1;1;0,162
"*postDate_5-12-2025";1;1;1;1;1;1;1;0,017
"*a_0981";1;1;0,01;1;1;1;1;1
"*postLikes_10500";1;1;0,01;1;1;1;1;1
"*postComments_397";1;1;0,01;1;1;1;1;1
"*postReposts_288";1;1;0,01;1;1;1;1;1
"*postDate_3-12-2025";1;1;0,01;1;1;1;1;1
"*a_0980";1;0,001;1;1;1;1;1;1
"*postLikes_1800";1;0,959;1;0,266;1;0,608;0,089;1
"*postReposts_13";0,972;0,427;1;1;0,1;1;1;0,201
"*postDate_1-12-2025";1;0,001;1;1;1;1;1;1
"*a_0979";1;1;1;1;1;1;1;1
"*postLikes_574";0,023;1;1;1;1;1;1;1
"*postComments_8";0,868;1;0,545;1;0,849;0,864;0,251;0,728
"*postReposts_14";1;1;0,123;1;1;1;1;0,162
"*postDate_30-11-2025";1;1;1;1;1;1;1;1
"*a_0978";1;1;1;1;1;0,006;1;1
"*postComments_76";1;0,028;1;1;1;0,096;1;1
"*postReposts_20";0,417;1;0,302;1;1;0,251;1;1
"*postDate_28-11-2025";1;1;1;1;1;0,006;1;1
"*a_0977";0,023;1;1;1;1;1;1;1
"*postLikes_1000";0,96;0,959;1;1;0,152;0,608;1;1
"*postReposts_3";1;0,111;1;1;0,328;1;0,233;1
"*postDate_26-11-2025";0,023;1;1;1;1;1;1;1
"*a_0976";1;1;0,01;1;1;1;1;1
"*postComments_41";1;1;0,227;0,98;0,836;1;1;0,305
"*postReposts_15";1;1;0,123;0,141;1;1;1;1
"*postDate_24-11-2025";1;1;0,01;1;1;1;1;1
"*a_0975";1;1;1;0,013;1;1;1;1
"*postLikes_15400";1;1;1;0,013;1;1;1;1
"*postComments_144";1;1;1;0,013;1;1;1;1
"*postReposts_209";1;1;1;0,013;1;1;1;1
"*postDate_23-11-2025";1;1;1;0,013;1;1;1;1
"*a_0974";1;1;0,01;1;1;1;1;1
"*postLikes_1900";1;0,631;0,041;1;1;1;0,832;0,07
"*postComments_32";0,972;1;0,8;0,847;0,709;1;0,602;0,9
"*postReposts_30";0,417;1;0,302;1;1;0,251;1;1
"*postDate_21-11-2025";1;1;0,01;1;1;1;1;1
"*a_0973";1;1;1;1;1;1;1;1
"*postLikes_2800";0,192;1;1;1;1;1;1;0,162
"*postComments_86";1;1;1;0,013;1;1;1;1
"*postReposts_21";1;1;0,123;1;0,093;1;1;1
"*postDate_19-11-2025";1;1;1;0,141;1;1;0,063;1
"*a_0972";1;1;1;1;1;1;0,003;1
"*postLikes_339";1;1;1;1;1;0,096;0,063;1
"*postComments_23";1;0,317;1;0,881;1;1;0,538;0,4
"*a_0971";1;1;1;0,013;1;1;1;1
"*postLikes_1400";1;1;0,673;0,375;0,972;0,058;0,335;1
"*postComments_25";0,738;1;1;0,579;0,417;0,075;1;1
"*a_0970";1;1;0,01;1;1;1;1;1
"*postLikes_7300";0,192;1;0,123;1;1;1;1;1
"*postComments_90";1;1;0,123;1;1;1;1;0,162
"*postReposts_127";1;1;0,01;1;1;1;1;1
"*postDate_17-11-2025";1;1;0,01;1;1;1;1;1
"*a_0969";1;1;1;1;1;0,006;1;1
"*postComments_73";1;1;1;1;1;0,096;1;0,162
"*postReposts_24";1;1;1;1;1;0,006;1;1
"*postDate_16-11-2025";1;1;1;1;1;0,006;1;1
"*a_0968";1;1;0,01;1;1;1;1;1
"*postComments_19";0,774;1;0,031;0,044;0,928;1;1;1
"*postDate_14-11-2025";1;1;0,01;1;1;1;1;1
"*a_0967";1;1;1;1;1;1;1;1
"*postLikes_5700";1;1;0,123;1;1;1;1;0,162
"*postComments_223";1;1;1;1;1;1;1;1
"*postReposts_45";1;1;1;1;1;1;1;1
"*postDate_13-11-2025";1;1;1;1;1;1;1;1
"*a_0966";0,023;1;1;1;1;1;1;1
"*postLikes_513";0,023;1;1;1;1;1;1;1
"*postComments_6";0,732;1;1;0,207;0,619;1;1;1
"*postReposts_5";0,065;1;1;1;0,411;1;1;0,567
"*postDate_11-11-2025";0,023;1;1;1;1;1;1;1
"*a_0965";1;1;1;1;1;0,006;1;1
"*postLikes_34700";1;1;1;1;1;0,006;1;1
"*postComments_247";1;1;1;1;1;0,006;1;1
"*postReposts_801";1;1;1;1;1;0,006;1;1
"*postDate_9-11-2025";1;1;1;1;1;0,006;1;1
"*a_0964";0,023;1;1;1;1;1;1;1
"*postLikes_857";0,023;1;1;1;1;1;1;1
"*postDate_7-11-2025";0,023;1;1;1;1;1;1;1
"*a_0963";1;1;1;1;1;0,006;1;1
"*postLikes_4500";1;1;1;1;1;0,006;1;1
"*postComments_27";1;1;0,931;0,262;1;0,845;0,723;1
"*postReposts_66";1;1;1;1;1;0,006;1;1
"*postDate_6-11-2025";1;1;1;1;1;0,006;1;1
"*a_0962";0,023;1;1;1;1;1;1;1
"*postLikes_5400";0,192;1;1;1;0,093;1;1;1
"*postComments_196";0,023;1;1;1;1;1;1;1
"*postReposts_88";0,023;1;1;1;1;1;1;1
"*postDate_5-11-2025";0,023;1;1;1;1;1;1;1
"*a_0961";1;1;1;1;1;1;0,003;1
"*postLikes_22900";1;1;1;1;1;1;0,003;1
"*postComments_232";1;1;1;1;1;1;0,003;1
"*postReposts_1100";1;1;1;1;1;1;0,003;1
"*postDate_3-11-2025";1;1;1;1;1;1;0,003;1
"*a_0960";0,023;1;1;1;1;1;1;1
"*postLikes_39500";0,023;1;1;1;1;1;1;1
"*postComments_745";0,023;1;1;1;1;1;1;1
"*postReposts_662";0,023;1;1;1;1;1;1;1
"*postDate_2-11-2025";0,023;1;1;1;1;1;1;1
"*a_0959";1;1;0,01;1;1;1;1;1
"*postLikes_1100";0,381;1;1;0,207;0,087;1;1;1
"*postDate_31-10-2025";1;1;0,01;1;1;1;1;1
"*a_0958";1;1;0,01;1;1;1;1;1
"*postLikes_5600";1;1;0,123;0,141;1;1;1;1
"*postComments_78";1;1;0,123;1;0,093;1;1;1
"*postReposts_53";0,017;1;0,302;1;1;1;1;1
"*postDate_29-10-2025";1;1;0,01;1;1;1;1;1
"*a_0957";0,023;1;1;1;1;1;1;1
"*postLikes_1300";0,002;1;0,736;1;1;1;1;1
"*postDate_27-10-2025";0,023;1;1;1;1;1;1;1
"*a_0956";1;1;0,01;1;1;1;1;1
"*postComments_39";1;1;0,123;1;1;1;1;0,162
"*postReposts_60";1;1;0,01;1;1;1;1;1
"*postDate_26-10-2025";1;1;0,01;1;1;1;1;1
"*a_0955";0,023;1;1;1;1;1;1;1
"*postComments_54";0,192;1;1;0,141;1;1;1;1
"*postReposts_16";0,192;1;1;1;0,093;1;1;1
"*postDate_24-10-2025";0,023;1;1;1;1;1;1;1
"*a_0954";1;1;1;1;0,006;1;1;1
"*postLikes_2300";1;1;0,931;0,98;0,166;1;0,108;1
"*postComments_29";0,146;1;0,652;1;0,05;1;1;1
"*postDate_22-10-2025";1;1;1;1;0,006;1;1;1
"*a_0952";1;1;1;1;1;1;1;0,017
"*postComments_53";0,814;1;0,652;0,696;0,567;1;1;0,745
"*postReposts_23";1;1;1;1;1;0,096;1;0,162
"*postDate_18-10-2025";1;1;1;1;1;1;1;0,017
"*a_0951";0,023;1;1;1;1;1;1;1
"*postLikes_2400";0,629;1;0,484;0,523;0,411;1;1;1
"*postReposts_47";0,023;1;1;1;1;1;1;1
"*postDate_17-10-2025";0,023;1;1;1;1;1;1;1
"*a_0950";0,023;1;1;1;1;1;1;1
"*postLikes_3100";0,814;0,317;1;1;1;1;0,47;0,113
"*postReposts_43";0,023;1;1;1;1;1;1;1
"*postDate_15-10-2025";0,023;1;1;1;1;1;1;1
"*a_0949";1;1;1;1;1;0,006;1;1
"*postLikes_26700";1;1;1;1;1;0,096;1;0,162
"*postComments_488";1;1;1;1;1;0,006;1;1
"*postReposts_357";1;1;1;1;1;0,006;1;1
"*postDate_13-10-2025";1;1;1;1;1;0,006;1;1
"*a_0948";1;1;1;1;1;1;1;1
"*postLikes_33200";1;1;1;1;1;1;1;1
"*postComments_266";1;1;1;1;1;1;1;1
"*postReposts_591";1;1;1;1;1;1;1;1
"*postDate_12-10-2025";1;1;1;1;1;1;1;1
"*a_0947";0,023;1;1;1;1;1;1;1
"*postLikes_2500";0,417;1;1;0,332;1;0,251;1;1
"*postComments_56";0,001;1;1;1;1;1;1;1
"*postDate_10-10-2025";0,023;1;1;1;1;1;1;1
"*a_0946";1;1;1;1;0,006;1;1;1
"*postDate_8-10-2025";1;1;1;1;0,006;1;1;1
"*a_0945";0,023;1;1;1;1;1;1;1
"*postLikes_19300";0,023;1;1;1;1;1;1;1
"*postComments_316";0,023;1;1;1;1;1;1;1
"*postReposts_381";0,023;1;1;1;1;1;1;1
"*postDate_6-10-2025";0,023;1;1;1;1;1;1;1
"*a_0944";0,023;1;1;1;1;1;1;1
"*postLikes_26900";0,023;1;1;1;1;1;1;1
"*postComments_295";0,023;1;1;1;1;1;1;1
"*postReposts_597";0,023;1;1;1;1;1;1;1
"*postDate_5-10-2025";0,023;1;1;1;1;1;1;1
"*a_0943";0,023;1;1;1;1;1;1;1
"*postLikes_808";0,192;0,028;1;1;1;1;1;1
"*postReposts_8";0,023;1;1;1;1;1;1;1
"*postDate_3-10-2025";0,023;1;1;1;1;1;1;1
"*a_0942";1;1;0,01;1;1;1;1;1
"*postLikes_14500";1;1;0,01;1;1;1;1;1
"*postComments_69";0,629;1;0,484;0,523;0,411;1;1;1
"*postReposts_413";1;1;0,01;1;1;1;1;1
"*postDate_1-10-2025";1;1;0,01;1;1;1;1;1
"*a_0940";1;1;1;1;1;1;1;1
"*postLikes_22500";1;1;1;1;1;1;1;1
"*postComments_424";1;1;1;1;1;1;1;1
"*postReposts_298";1;1;1;1;1;1;1;1
"*postDate_29-9-2025";1;1;1;1;1;1;1;1
"*a_0939";1;1;1;1;0,006;1;1;1
"*postLikes_964";1;1;1;1;0,006;1;1;1
"*postComments_17";1;1;1;0,629;0,397;0,41;1;0,728
"*postDate_28-9-2025";1;1;1;1;0,006;1;1;1
"*a_0938";0,023;1;1;1;1;1;1;1
"*postLikes_729";0,023;1;1;1;1;1;1;1
"*postDate_26-9-2025";0,023;1;1;1;1;1;1;1
"*a_0937";0,023;1;1;1;1;1;1;1
"*postLikes_44000";0,023;1;1;1;1;1;1;1
"*postComments_1200";0,023;1;1;1;1;1;1;1
"*postReposts_607";0,023;1;1;1;1;1;1;1
"*postDate_24-9-2025";0,192;1;1;1;1;1;0,063;1
"*a_0936";1;1;1;1;1;1;0,003;1
"*postLikes_3200";0,814;0,317;1;1;1;0,575;0,028;1
"*postComments_124";1;1;1;1;1;1;0,003;1
"*postReposts_50";1;1;1;1;1;1;0,003;1
"*a_0935";0,023;1;1;1;1;1;1;1
"*postLikes_9500";0,192;0,028;1;1;1;1;1;1
"*postComments_193";0,023;1;1;1;1;1;1;1
"*postReposts_141";0,023;1;1;1;1;1;1;1
"*postDate_22-9-2025";0,001;1;1;1;1;1;1;1
"*a_0934";0,023;1;1;1;1;1;1;1
"*postLikes_1600";0,96;0,959;0,038;0,785;1;1;1;1
"*postComments_42";0,417;1;0,302;0,332;1;1;1;1
"*a_0933";0,023;1;1;1;1;1;1;1
"*postComments_59";0,192;1;1;0,141;1;1;1;1
"*postReposts_41";0,017;1;1;1;1;1;1;0,367
"*postDate_21-9-2025";0,023;1;1;1;1;1;1;1
"*a_0932";0,023;1;1;1;1;1;1;1
"*postLikes_3600";0,146;1;1;0,696;1;1;0,47;0,745
"*postComments_81";0,023;1;1;1;1;1;1;1
"*postDate_19-9-2025";0,023;1;1;1;1;1;1;1
"*a_0931";0,023;1;1;1;1;1;1;1
"*postLikes_195100";0,023;1;1;1;1;1;1;1
"*postComments_880";0,023;1;1;1;1;1;1;1
"*postReposts_4900";0,001;1;1;1;1;1;1;1
"*postDate_17-9-2025";0,023;1;1;1;1;1;1;1
"*a_0930";1;1;1;1;1;1;1;1
"*postLikes_563";1;1;1;1;0,006;1;1;1
"*postDate_15-9-2025";1;1;1;1;1;1;1;1
"*a_0929";1;1;1;0,013;1;1;1;1
"*postReposts_83";1;1;1;0,013;1;1;1;1
"*postDate_14-9-2025";1;1;1;0,013;1;1;1;1
"*a_0928";0,023;1;1;1;1;1;1;1
"*postLikes_2000";0,369;1;1;1;1;0,011;0,723;1
"*postComments_66";0,972;1;1;1;0,004;1;0,061;1
"*postReposts_11";0,417;1;1;1;1;0,251;1;0,367
"*postDate_12-9-2025";0,023;1;1;1;1;1;1;1
"*a_0927";1;1;0,01;1;1;1;1;1
"*postLikes_3900";1;1;0,01;1;1;1;1;1
"*postComments_206";1;1;0,01;1;1;1;1;1
"*postReposts_37";1;1;0,01;1;1;1;1;1
"*postDate_10-9-2025";1;1;0,01;1;1;1;1;1
"*a_0926";1;1;1;1;1;1;1;0,017
"*postLikes_8000";1;1;1;1;1;1;1;0,017
"*postReposts_81";1;1;1;1;1;1;1;0,017
"*postDate_8-9-2025";1;1;1;1;1;1;1;0,017
"*a_0925";1;1;1;1;1;1;1;0,017
"*postLikes_29700";1;1;1;1;1;1;1;0,017
"*postComments_403";1;1;1;1;1;1;1;0,017
"*postReposts_606";1;1;1;1;1;1;1;0,017
"*postDate_7-9-2025";1;1;1;1;1;1;1;0,017
"*a_0924";0,023;1;1;1;1;1;1;1
"*postLikes_7800";0,023;1;1;1;1;1;1;1
"*postComments_128";0,192;1;1;1;1;0,096;1;1
"*postReposts_95";0,023;1;1;1;1;1;1;1
"*postDate_5-9-2025";0,023;1;1;1;1;1;1;1
"*a_0923";1;1;1;1;0,006;1;1;1
"*postComments_31";1;1;0,321;1;0,023;1;1;0,417
"*postReposts_38";1;1;1;1;0;1;1;1
"*postDate_3-9-2025";1;1;1;1;0,006;1;1;1
"*a_0922";1;0,001;1;1;1;1;1;1
"*postLikes_8200";1;0,001;1;1;1;1;1;1
"*postComments_93";1;0,001;1;1;1;1;1;1
"*postReposts_250";1;0,001;1;1;1;1;1;1
"*postDate_1-9-2025";1;0,001;1;1;1;1;1;1
"*a_0921";0,023;1;1;1;1;1;1;1
"*postLikes_109300";0,023;1;1;1;1;1;1;1
"*postComments_1500";0,023;1;1;1;1;1;1;1
"*postDate_31-8-2025";0,023;1;1;1;1;1;1;1
"*a_0920";0,023;1;1;1;1;1;1;1
"*postLikes_3700";0,017;1;1;1;1;1;0,186;1
"*postComments_47";0,814;0,317;1;1;1;0,052;0,47;1
"*postDate_29-8-2025";0,023;1;1;1;1;1;1;1
"*a_0919";0,023;1;1;1;1;1;1;1
"*postLikes_12600";0,192;1;1;1;1;1;1;0,162
"*postComments_240";0,023;1;1;1;1;1;1;1
"*postReposts_218";0,023;1;1;1;1;1;1;1
"*postDate_27-8-2025";0,023;1;1;1;1;1;1;1
"*a_0918";1;1;1;1;1;1;0,003;1
"*postLikes_8700";1;1;1;1;1;1;0,003;1
"*postComments_138";1;1;1;1;1;1;0,003;1
"*postReposts_70";1;1;1;1;1;1;0,003;1
"*postDate_25-8-2025";1;1;1;1;1;1;0,003;1
"*a_0917";1;1;1;1;1;1;1;1
"*postComments_61";0,192;1;1;1;0,093;1;1;1
"*postReposts_104";1;1;1;1;1;1;1;1
"*postDate_24-8-2025";1;1;1;1;1;1;1;1
"*a_0916";0,023;1;1;1;1;1;1;1
"*postComments_21";0,045;1;1;0,737;0,515;1;1;0,827
"*postDate_22-8-2025";0,023;1;1;1;1;1;1;1
"*a_0915";1;1;1;1;1;1;1;1
"*postComments_105";1;1;1;1;1;1;1;1
"*postReposts_57";1;1;1;1;1;1;1;1
"*postDate_20-8-2025";1;1;1;1;1;1;1;1
"*a_0914";0,023;1;1;1;1;1;1;1
"*postLikes_912";0,023;1;1;1;1;1;1;1
"*postComments_20";1;1;0,622;1;1;0,012;1;0,755
"*postDate_19-8-2025";0,023;1;1;1;1;1;1;1
"*a_0913";1;1;1;1;1;1;1;1
"*postLikes_31700";1;1;1;1;1;1;1;1
"*postComments_595";1;1;1;1;1;1;1;1
"*postReposts_296";1;1;1;1;1;1;1;1
"*postDate_18-8-2025";1;1;1;1;1;1;1;1
"*a_0912";1;1;1;1;0,006;1;1;1
"*postLikes_33400";1;1;1;1;0,006;1;1;1
"*postComments_216";1;1;1;1;0,006;1;1;1
"*postReposts_283";1;1;1;1;0,006;1;1;1
"*postDate_17-8-2025";1;1;1;1;0,006;1;1;1
"*a_0911";0,023;1;1;1;1;1;1;1
"*postComments_111";0,192;1;1;1;1;1;1;0,162
"*postReposts_34";0,192;1;1;1;1;1;0,063;1
"*postDate_15-8-2025";0,023;1;1;1;1;1;1;1
"*a_0910";0,023;1;1;1;1;1;1;1
"*postLikes_15000";0,192;1;1;1;1;1;1;0,162
"*postComments_74";0,023;1;1;1;1;1;1;1
"*postReposts_140";0,023;1;1;1;1;1;1;1
"*postDate_13-8-2025";0,023;1;1;1;1;1;1;1
"*a_0909";0,023;1;1;1;1;1;1;1
"*postLikes_143";0,023;1;1;1;1;1;1;1
"*postComments_1";1;0,959;0,72;0,266;1;0,608;1;0,859
"*postReposts_0";1;1;0,288;0,009;1;0,813;0,607;0,133
"*postDate_12-8-2025";0,023;1;1;1;1;1;1;1
"*a_0908";1;0,001;1;1;1;1;1;1
"*postLikes_14100";1;0,001;1;1;1;1;1;1
"*postComments_135";0,192;0,028;1;1;1;1;1;1
"*postReposts_135";1;0,001;1;1;1;1;1;1
"*postDate_11-8-2025";1;0,001;1;1;1;1;1;1
"*a_0907";0,023;1;1;1;1;1;1;1
"*postLikes_834";0,023;1;1;1;1;1;1;1
"*postComments_3";0,332;0,275;1;0,965;1;1;1;0,242
"*postDate_10-8-2025";0,023;1;1;1;1;1;1;1
"*a_0906";1;1;1;1;1;1;1;0,017
"*postLikes_18800";1;1;1;1;1;1;1;0,017
"*postComments_323";1;1;1;1;1;1;1;0,017
"*postReposts_160";1;1;1;1;1;1;1;0,017
"*postDate_8-8-2025";1;1;1;1;1;1;1;0,017
"*a_0905";1;1;1;1;0,006;1;1;1
"*postLikes_553";1;1;1;1;0,006;1;1;1
"*postReposts_2";1;1;0,987;1;0,851;0,075;1;1
"*postDate_6-8-2025";1;1;1;1;0,006;1;1;1
"*a_0904";0,023;1;1;1;1;1;1;1
"*postLikes_148";0,023;1;1;1;1;1;1;1
"*postDate_4-8-2025";0,023;1;1;1;1;1;1;1
"*a_0903";1;1;1;1;1;1;1;1
"*postComments_18";1;1;0,288;0,078;1;0,696;1;0,957
"*postDate_3-8-2025";1;1;1;1;1;1;1;1
"*a_0902";1;1;1;1;1;1;1;1
"*postLikes_10800";1;1;1;1;1;1;1;1
"*postComments_113";1;1;1;1;1;1;1;1
"*postDate_1-8-2025";1;1;1;1;1;1;1;1
"*a_0901";1;0,001;1;1;1;1;1;1
"*postDate_30-7-2025";1;0,001;1;1;1;1;1;1
"*a_0900";1;1;1;1;1;1;1;1
"*postLikes_6300";1;0,028;1;1;0,093;1;1;1
"*postComments_148";1;1;1;1;1;1;1;1
"*postReposts_85";1;1;1;1;1;1;1;1
"*postDate_29-7-2025";1;1;1;1;1;1;1;1
"*a_0899";1;1;1;1;1;0,006;1;1
"*postDate_28-7-2025";1;1;1;1;1;0,006;1;1
"*a_0898";1;1;1;1;1;0,006;1;1
"*postDate_27-7-2025";1;1;1;1;1;0,006;1;1
"*a_0897";1;0,001;1;1;1;1;1;1
"*postLikes_48900";1;0,001;1;1;1;1;1;1
"*postComments_618";1;0,001;1;1;1;1;1;1
"*postReposts_307";1;0,001;1;1;1;1;1;1
"*postDate_25-7-2025";1;0,001;1;1;1;1;1;1
"*a_0896";0,023;1;1;1;1;1;1;1
"*postDate_23-7-2025";0,023;1;1;1;1;1;1;1
"*a_0895";1;1;1;1;1;1;1;1
"*postLikes_7700";1;0,001;1;1;1;1;1;1
"*postDate_21-7-2025";1;1;1;1;1;1;1;1
"*a_0894";0,023;1;1;1;1;1;1;1
"*postLikes_2200";0,814;1;0,652;1;0,567;0,575;1;0,745
"*postComments_33";0,814;1;0,652;1;1;0,575;0,47;0,745
"*postDate_20-7-2025";0,023;1;1;1;1;1;1;1
"*a_0893";1;0,001;1;1;1;1;1;1
"*postLikes_777";1;0,028;1;0,141;1;1;1;1
"*postComments_13";1;0,317;0,813;0,339;1;0,21;0,538;1
"*postDate_18-7-2025";1;0,001;1;1;1;1;1;1
"*a_0892";1;1;1;1;1;1;1;1
"*postLikes_12900";1;1;1;1;1;1;1;1
"*postComments_201";1;1;1;1;1;1;1;1
"*postDate_16-7-2025";1;1;1;1;1;1;1;1
"*a_0891";1;1;1;1;1;0,006;1;1
"*postLikes_6500";1;1;1;1;1;0,006;1;1
"*postComments_100";1;1;1;1;1;0,006;1;1
"*postDate_14-7-2025";1;1;1;1;1;0,006;1;1
"*a_0890";1;1;1;1;1;1;1;1
"*postLikes_6400";1;1;1;1;0;1;1;1
"*postComments_77";1;1;1;1;1;1;1;1
"*postDate_13-7-2025";1;1;1;1;1;1;1;1
"*a_0889";1;1;1;1;1;1;1;1
"*postComments_10";1;1;1;0,629;0,849;0,41;0,653;1
"*postDate_11-7-2025";1;1;1;1;1;1;1;1
"*a_0888";1;1;1;1;0,006;1;1;1
"*postDate_10-7-2025";1;1;1;1;0,006;1;1;1
"*a_0887";1;1;1;1;1;1;1;1
"*postLikes_522";1;1;1;1;1;1;1;1
"*postDate_7-7-2025";1;1;1;1;1;1;1;1
"*a_0886";1;1;1;0,013;1;1;1;1
"*postLikes_33300";1;1;1;0,013;1;1;1;1
"*postComments_120";1;1;1;0,013;1;1;1;1
"*postReposts_184";1;1;1;0,013;1;1;1;1
"*postDate_6-7-2025";1;1;1;0,013;1;1;1;1
"*a_0885";1;1;1;1;1;1;1;1
"*postLikes_40100";1;1;1;1;1;1;1;1
"*postComments_2200";1;0,001;1;1;1;1;1;1
"*postReposts_139";1;1;1;1;1;1;1;1
"*postDate_4-7-2025";1;1;1;1;1;1;1;1
"*a_0884";1;1;1;1;1;1;1;1
"*postLikes_30600";1;1;1;1;1;1;1;1
"*postComments_569";1;1;1;1;1;1;1;1
"*postReposts_266";1;1;1;1;1;1;1;1
"*postDate_2-7-2025";1;1;1;1;1;1;1;1
"*a_0883";1;1;1;1;1;1;1;1
"*postComments_28";0,417;1;0,302;1;0,246;1;1;1
"*postDate_30-6-2025";1;1;1;1;1;1;1;1
"*a_0882";1;1;1;1;1;1;1;0,017
"*postLikes_1200";0,868;0,358;1;1;0,397;1;1;0,346
"*postDate_29-6-2025";1;1;1;1;1;1;1;0,017
"*a_0881";1;1;1;1;0,006;1;1;1
"*postLikes_35100";1;1;1;1;0,006;1;1;1
"*postComments_448";1;1;1;1;0,006;1;1;1
"*postReposts_146";1;1;1;1;0,006;1;1;1
"*postDate_28-6-2025";1;1;1;1;0,006;1;1;1
"*a_0880";1;1;1;1;1;1;1;1
"*postDate_26-6-2025";1;1;1;1;1;1;1;1
"*a_0879";1;0,001;1;1;1;1;1;1
"*postLikes_3400";0,417;0,103;0,302;1;1;1;1;1
"*postDate_25-6-2025";1;0,001;1;1;1;1;1;1
