"";"X.rts_a";"X.rts_i"
"ordre";0,08;0,1
"face";0,11;0,17
"disponible";0,06;0,1
"football";0,08;0,06
"bière";0,1;0,02
"amazon";0,04;0,1
"couple";0,01;0,07
"reparler";0,05;0,04
"critère";0,02;0,05
"emji_visage_pensif";0,05;0,03
"milliardaire";0,06;0,33
"humoriste";0,02;0,06
"jurer";0,12;0,06
"rejeter";0,01;0,04
"promettre";0,04;0,1
"corée";0,05;0,02
"lequel";0,02;0,06
"posséder";0,05;0,13
"échange";0,05;0,11
"hériter";0,04;0,26
"réellement";0,07;0,18
"objet";0,05;0,1
"tâche";0,07;0,05
"ménager";0,1;0,01
"combler";0,01;0,04
"parfois";0,21;0,14
"belgique";0,08;0,03
"2ème";0,04;0,04
"attention";0,23;0,14
"siège";0,05;0,09
"comportement";0,05;0,06
"collaborateur";0,04;0,04
"article";0,2;0,33
"négatif";0,01;0,06
"qualifier";0,01;0,14
"sel";0,05;0,04
"bail";0,04;0,04
"revanche";0,06;0,06
"cassé";0,02;0,04
"accessible";0,01;0,08
"similaire";0,05;0,02
"légume";0,1;0,07
"emji_visage_avec_les_sourcils_relevés";0,04;0,04
"décembre";0,02;0,04
"roi";0,1;0,02
"janvier";0,02;0,03
"tôt";0,01;0,04
"continent";0,04;0,3
"ia";0,05;0,33
"delà";0,04;0,03
"retenir";0,05;0,04
"c_est_à_dire";0,01;0,04
"pénurie";0,02;0,08
"dentiste";0,07;0,02
"patient";0,04;0,04
"dent";0,05;0,02
"triste";0,1;0,13
"enfance";0,06;0,02
"historique";0,05;0,06
"mère";0,11;0,05
"hâte";0,01;0,03
"dessous";0,04;0,07
"demi";0,04;0,03
"poumon";0,02;0,03
"référence";0,05;0,02
"élément";0,02;0,05
"élire";0,06;0,02
"deal";0,01;0,05
"75";0,06;0,05
"conduite";0,04;0,08
"romands";0,06;0,07
"reprocher";0,01;0,04
"plaque";0,02;0,22
"vs";0,04;0,08
"vérifier";0,25;0,11
"emji_symbole_d_avertissement";0,06;0,05
"pile";0,07;0,01
"culturel";0,04;0,07
"collectif";0,05;0,11
"fréquence";0,05;0,02
"goûter";0,07;0,02
"lait";0,02;0,04
"structure";0,04;0,14
"biais";0,05;0,05
"voire";0,06;0,1
"pensée";0,05;0,05
"tjrs";0,04;0,03
"mensonge";0,01;0,03
"emji_visage_qui_fond";0,13;0,05
"dix";0,08;0,02
"totalité";0,01;0,04
"potentiellement";0,04;0,05
"âgé";0,06;0,03
"bourse";0,02;0,05
"verser";0,05;0,12
"rendement";0,05;0,05
"fixe";0,02;0,05
"généralement";0,05;0,03
"résident";0,05;0,11
"médical";0,07;0,17
"problématique";0,02;0,11
"bras";0,05;0,05
"endocrinien";0,07;0,01
"retirer";0,04;0,06
"blesser";0,02;0,04
"déborder";0,04;0,02
"démonstration";0,01;0,04
"27";0,01;0,03
"700";0,02;0,03
"hésiter";0,04;0,03
"pôle";0,1;0,01
"répondre";0,04;0,15
"rêver";0,04;0,04
"lendemain";0,06;0,02
"accélérer";0,06;0,04
"biologique";0,04;0,04
"chimique";0,04;0,05
"reprendre";0,02;0,03
"simplicité";0,11;0
"surconsommation";0,11;0,04
"dégrader";0,05;0,03
"eux_mêmes";0,02;0,04
"constant";0,02;0,04
"ferrari";0,24;0
"littéralement";0,05;0,05
"valeur";0,13;0,19
"gosse";0,06;0,04
"volontaire";0,04;0,05
"plaire";0,01;0,04
"parier";0,04;0,04
"kilomètre";0,04;0,04
"celui_ci";0,01;0,03
"exigence";0,01;0,04
"dollar";0,01;0,05
"exact";0,02;0,03
"écouter";0,05;0,07
"honnêtement";0,12;0,05
"pertinent";0,01;0,05
"parmi";0,02;0,07
"hyper";0,06;0,04
"comparable";0,11;0,05
"réponse";0,07;0,08
"excessif";0,04;0,04
"renoncer";0,04;0,03
"pointer";0,02;0,04
"vulnérable";0,01;0,03
"prison";0,02;0,07
"blessé";0,02;0,04
"terrain";0,07;0,08
"agent";0,11;0,07
"valoriser";0,05;0,05
"président";0,02;0,05
"boiter";0,1;0,05
"cotisation";0,01;0,12
"territoire";0,06;0,1
"banquier";0,06;0,03
"souveraineté";0,02;0,04
"400";0,07;0,05
"accuser";0,01;0,06
"menacer";0,01;0,04
"horrible";0,05;0,02
"stock";0,01;0,03
"capacité";0,01;0,05
"rejoindre";0,01;0,04
"adhérer";0,02;0,03
"case";0,04;0,03
"caméra";0,12;0,07
"spectateur";0,08;0,02
"record";0,14;0,03
"charge";0,01;0,17
"garage";0,02;0,03
"choc";0,02;0,03
"pétrolier";0,05;0,07
"davantage";0,02;0,11
"notion";0,04;0,02
"ressource";0,12;0,18
"99";0,02;0,04
"neutre";0,04;0,06
"geneve";0,08;0,05
"tiens";0,06;0,08
"léman";0,04;0,03
"impliquer";0,02;0,07
"absence";0,04;0,04
"identité";0,06;0,02
"avocat";0,01;0,04
"sérieusement";0,04;0,04
"x";0,08;0,04
"2x";0,02;0,03
"lyon";0,06;0,02
"salle";0,05;0,04
"onu";0,04;0,03
"capitale";0,04;0,05
"cqfd";0,07;0,02
"argument";0,01;0,17
"privilégier";0,01;0,1
"exportation";0,01;0,04
"exercer";0,02;0,03
"tarif";0,04;0,09
"clé";0,04;0,06
"statistique";0,04;0,14
"dab";0,01;0,06
"test";0,04;0,06
"cinéma";0,05;0,04
"directement";0,12;0,25
"500";0,05;0,11
"pigeon";0,13;0
"raconter";0,04;0,03
"abonnement";0,02;0,14
"informer";0,04;0,06
"accueillir";0,02;0,16
"coop";0,36;0,05
"indécent";0,02;0,06
"proximité";0,04;0,04
"viande";0,11;0,09
"1000";0,02;0,07
"denner";0,14;0,01
"affiche";0,02;0,03
"panier";0,04;0,03
"fortement";0,04;0,08
"tonne";0,07;0,07
"immense";0,06;0,06
"surprise";0,06;0,05
"automatiquement";0,04;0,03
"chaîne";0,08;0,07
"parallèle";0,04;0,05
"éducation";0,05;0,12
"opportunité";0,01;0,04
"pousser";0,12;0,12
"fossile";0,02;0,13
"charbon";0,02;0,03
"avis";0,05;0,13
"hauteur";0,04;0,07
"documenter";0,02;0,04
"scientifique";0,06;0,11
"incapacité";0,04;0,02
"lumière";0,02;0,06
"individuel";0,05;0,1
"tres";0,02;0,04
"tesla";0,01;0,05
"publicité";0,01;0,04
"accumuler";0,04;0,07
"confort";0,05;0,11
"paiement";0,02;0,13
"surface";0,02;0,07
"futur";0,02;0,12
"ouverture";0,06;0,04
"drame";0,04;0,03
"porter";0,04;0,12
"solide";0,05;0,05
"svp";0,02;0,09
"cesser";0,07;0,04
"tupperware";0,18;0
"criminel";0,01;0,03
"réunion";0,06;0,02
"exiger";0,02;0,05
"matériau";0,06;0,03
"alimentaire";0,11;0,12
"durable";0,02;0,03
"2021";0,04;0,03
"diminution";0,01;0,04
"natalité";0,02;0,06
"continu";0,02;0,04
"asiatique";0,04;0,04
"probleme";0,01;0,05
"chier";0,02;0,04
"étudier";0,06;0,02
"connerie";0,01;0,04
"emji_tête_qui_explose";0,04;0,06
"global";0,02;0,08
"lobby";0,02;0,06
"violent";0,04;0,03
"conflit";0,02;0,08
"connaissance";0,04;0,06
"croissant";0,04;0,04
"calcul";0,04;0,1
"investissement";0,11;0,18
"massif";0,04;0,1
"envisager";0,01;0,04
"concentration";0,01;0,04
"engendrer";0,02;0,05
"puissant";0,06;0,04
"exploiter";0,07;0,12
"répéter";0,01;0,07
"pic";0,02;0,03
"foncer";0,04;0,02
"occidental";0,01;0,04
"sportif";0,05;0,03
"douche";0,05;0,04
"code";0,04;0,06
"établir";0,05;0,05
"confondre";0,01;0,08
"faim";0,04;0,04
"accrocher";0,02;0,03
"privilège";0,01;0,03
"nestlé";0,02;0,03
"nestle";0,02;0,03
"clique";0,04;0,03
"fondation";0,01;0,04
"tenter";0,01;0,07
"fait";0,01;0,12
"pib";0,01;0,05
"positif";0,02;0,07
"individu";0,04;0,07
"millionnaire";0,05;0,2
"consigne";0,29;0
"effectif";0,02;0,07
"trou";0,04;0,04
"plaie";0,04;0,03
"farine";0,01;0,04
"environnemental";0,04;0,04
"mentir";0,01;0,04
"spécifique";0,04;0,05
"absurdité";0,02;0,03
"subvention";0,02;0,07
"promesse";0,01;0,06
"électoral";0,01;0,05
"valable";0,01;0,06
"embaucher";0,04;0,06
"économiser";0,02;0,1
"redistribution";0,01;0,05
"trier";0,07;0,01
"favoriser";0,05;0,15
"dépense";0,01;0,17
"producteur";0,05;0,04
"2018";0,05;0,04
"hypocrisie";0,02;0,06
"distance";0,04;0,1
"entraîner";0,06;0,02
"14";0,07;0,05
"deuxième";0,02;0,04
"élève";0,04;0,04
"marge";0,04;0,12
"symbolique";0,01;0,03
"portée";0,04;0,03
"livraison";0,05;0,03
"netflix";0,01;0,06
"maximum";0,04;0,1
"sympa";0,04;0,05
"dénoncer";0,01;0,09
"privilégié";0,04;0,04
"séjour";0,1;0,04
"parmis";0,02;0,03
"chat";0,06;0,03
"adaptation";0,04;0,04
"nettement";0,04;0,05
"motorisé";0,01;0,04
"réguler";0,04;0,02
"secondaire";0,06;0,03
"forcer";0,01;0,05
"poupée";0,02;0,04
"garantir";0,04;0,1
"fille";0,07;0,04
"encourager";0,01;0,09
"ramener";0,02;0,04
"déposer";0,02;0,03
"cash";0,04;0,31
"emji_billet_avec_des_ailes";0,05;0,04
"option";0,05;0,08
"commande";0,02;0,04
"israël";0,04;0,03
"gain";0,04;0,05
"vigile";0,23;0
"piège";0,12;0,01
"potentiel";0,02;0,05
"caddie";0,17;0
"piéger";0,11;0
"ticket";0,06;0,05
"chômeur";0,02;0,05
"mystère";0,13;0
"contrat";0,05;0,1
"contrôler";0,05;0,11
"étiquette";0,05;0,03
"propos";0,07;0,05
"sérieux";0,05;0,11
"peser";0,02;0,04
"supposer";0,02;0,03
"transaction";0,01;0,04
"parfaire";0,02;0,05
"emji_visage_souriant_avec_auréole";0,02;0,03
"sanctionner";0,04;0,04
"accueil";0,02;0,06
"dalle";0,04;0,03
"déguiser";0,02;0,04
"stress";0,04;0,02
"drh";0,01;0,06
"éthique";0,02;0,07
"signer";0,02;0,04
"wow";0,05;0,03
"apres";0,05;0,02
"gaz";0,02;0,08
"ministre";0,01;0,06
"maire";0,01;0,04
"faune";0,04;0,03
"gentil";0,04;0,03
"instaurer";0,02;0,05
"débile";0,02;0,03
"poule";0,02;0,03
"disparition";0,04;0,02
"transmettre";0,04;0,04
"biodiversité";0,05;0,06
"dégât";0,01;0,06
"finance";0,01;0,08
"pierre";0,04;0,05
"alimentation";0,04;0,05
"autrui";0,02;0,03
"brut";0,04;0,04
"tique";0,11;0
"strictement";0,01;0,05
"rencontrer";0,01;0,04
"moquer";0,02;0,04
"volant";0,05;0,03
"évidence";0,01;0,04
"majoritairement";0,02;0,06
"régime";0,01;0,1
"issu";0,06;0,04
"immeuble";0,17;0,05
"utilité";0,02;0,03
"licencier";0,02;0,06
"garantie";0,02;0,04
"swiss";0,04;0,04
"120";0,04;0,06
"désert";0,05;0,03
"gratuité";0,01;0,04
"blâmer";0,01;0,04
"alternative";0,02;0,1
"crier";0,06;0,04
"club";0,04;0,02
"drone";0,01;0,04
"multi";0,01;0,05
"ruine";0,02;0,04
"prétendre";0,01;0,05
"démocratie";0,01;0,08
"serrer";0,01;0,05
"relier";0,06;0,07
"vérité";0,01;0,04
"engagement";0,02;0,03
"pdg";0,01;0,07
"six";0,01;0,04
"élevage";0,05;0,03
"emji_mains_en_prière_peau_claire";0,04;0,04
"liverpool";0,11;0
"violence";0,05;0,16
"honnête";0,01;0,04
"uefa";0,11;0,03
"anglais";0,04;0,04
"désolé";0,04;0,04
"percevoir";0,01;0,04
"installer";0,1;0,09
"vache";0,05;0,04
"familial";0,05;0,07
"domestique";0,04;0,05
"soumettre";0,02;0,04
"informatique";0,05;0,04
"débat";0,02;0,11
"là_bas";0,02;0,04
"cdm";0,02;0,05
"perdant";0,01;0,04
"raccourci";0,01;0,03
"concentrer";0,02;0,06
"tourisme";0,04;0,05
"98";0,04;0,03
"hygiène";0,04;0,03
"rigoler";0,02;0,04
"quotidien";0,02;0,08
"bilatéral";0,02;0,03
"locataire";0,1;0,04
"pourcentage";0,01;0,13
"cargo";0,02;0,03
"bénéficier";0,01;0,09
"tandis_que";0,02;0,07
"financement";0,02;0,08
"couche";0,02;0,03
"glacier";0,01;0,04
"exception";0,04;0,03
"soi";0,05;0,07
"idéal";0,01;0,05
"copier";0,01;0,03
"associer";0,02;0,04
"ceo";0,01;0,05
"beurre";0,01;0,04
"acquérir";0,02;0,04
"attribuer";0,01;0,03
"ampleur";0,01;0,05
"visibilité";0,01;0,05
"effondrer";0,02;0,07
"contexte";0,02;0,04
"vif";0,02;0,04
"propriété";0,01;0,05
"élever";0,04;0,04
"emji_personne_qui_hausse_les_épaules";0,01;0,06
"constat";0,01;0,05
"médecine";0,02;0,03
"b";0,05;0,04
"renforcer";0,01;0,08
"dirigeant";0,01;0,12
"journal";0,1;0,02
"criminalité";0,01;0,08
"bizarre";0,01;0,04
"bracelet";0,01;0,04
"phénomène";0,01;0,07
"bourgeois";0,01;0,04
"bijoux";0,01;0,09
"950";0,13;0,01
"2500";0,02;0,03
"ouvrier";0,02;0,07
"pr";0,01;0,04
"strict";0,02;0,08
"600";0,01;0,04
"abo";0,01;0,05
"théorie";0,04;0,04
"provenir";0,01;0,06
"emji_homme_avec_la_paume_sur_le_visage";0,04;0,05
"injection";0,01;0,04
"express";0,06;0,04
"limité";0,01;0,05
"constitution";0,01;0,03
"structurel";0,01;0,04
"ofs";0,01;0,05
"chaleur";0,02;0,06
"port";0,05;0,02
"représentation";0,01;0,04
"libérer";0,01;0,06
"manif";0,01;0,04
"priver";0,01;0,06
"rappel";0,01;0,07
"compartiment";0,02;0,03
"thune";0,01;0,05
"migration";0,01;0,04
"auprès_de";0,01;0,05
"telle";0,01;0,1
"entretien";0,01;0,04
"mentionner";0,01;0,08
"accompagner";0,01;0,05
"mineur";0;0,06
"immobilier";0;0,14
"mio";0;0,14
"proportionnellement";0;0,06
"carrément";0;0,04
"50mio";0;0,06
"jalousie";0;0,06
"bouclier";0;0,04
"héritier";0;0,12
"au_dessus";0;0,05
"abri";0;0,1
"pollueur";0;0,05
"capital";0;0,14
"minorité";0;0,1
"fondamental";0;0,05
"massivement";0;0,06
"post";0;0,05
"pro";0;0,06
"confortable";0;0,05
"délocaliser";0;0,05
"imposition";0;0,06
"socialisme";0;0,07
"prolétaire";0;0,04
"résidence";0;0,05
"50m";0;0,05
"placer";0;0,07
"pme";0;0,06
"destiner";0;0,04
"cul";0;0,05
"fiscalité";0;0,04
"taxation";0;0,05
"pénaliser";0;0,04
"luxembourg";0;0,04
"communiste";0;0,05
"attaque";0;0,07
"fortuné";0;0,05
"détriment";0;0,07
"cop";0;0,1
"attirer";0;0,06
"détenir";0;0,05
"existant";0;0,05
"cibler";0;0,04
"zucman";0;0,04
"bern";0;0,05
"hab";0;0,05
"répartition";0;0,04
"aberrant";0;0,04
"appauvrir";0;0,04
"tva";0;0,04
"succession";0;0,07
"ratio";0;0,04
"seuil";0;0,06
"honteux";0;0,09
"colossal";0;0,04
"idéologie";0;0,04
"budgétaire";0;0,11
"administratif";0;0,06
"purement";0;0,04
"démocratique";0;0,05
"bénéfique";0;0,04
"empreinte";0;0,05
"ag";0;0,04
"drastiquement";0;0,04
"généraliste";0;0,05
"transparence";0;0,04
"levier";0;0,04
"louvre";0;0,09
"cambriolage";0;0,05
"couronne";0;0,04
"temu";0;0,11
"annemasse";0;0,06
"amélioration";0;0,04
"subventionner";0;0,07
"autonome";0;0,08
"main_d_oeuvre";0;0,04
"participant";0;0,04
"tolérance";0;0,04
"échapper";0;0,04
"visible";0;0,07
"message";0;0,05
"btc";0;0,06
"commettre";0;0,04
"palestine";0;0,12
"emji_drapeau_territoires_palestiniens";0;0,05
"négociation";0;0,06
"importé";0;0,04
"illusion";0;0,04
"opinion";0;0,1
"correct";0;0,06
"transition";0;0,05
"dérèglement";0;0,08
"productivité";0;0,04
"après_des";0;0,04
"lingot";0;0,05
"solidarité";0;0,04
"serafe";0;0,05
"plomb";0;0,07
"collectivité";0;0,05
"ukraine";0;0,07
"applaudir";0;0,04
"position";0;0,05
"ukrainien";0;0,05
"55";0;0,05
"migrant";0;0,06
"inférieur";0;0,04
"suppression";0;0,04
"aberration";0;0,05
"mince";0;0,04
"emji_chaînons";0;0,05
"rh";0;0,09
"reposer";0;0,11
"sapin";0;0,04
"cfc";0;0,05
"nuisance";0;0,04
"gaza";0;0,05
"reprise";0;0,06
"activement";0;0,04
"trouble";0;0,04
"potable";0;0,04
"horlogerie";0;0,04
"vitrine";0;0,04
"no";0;0,04
"bitcoin";0;0,09
"48";0;0,06
"vital";0;0,05
"inégal";0;0,04
"plier";0;0,04
"répression";0;0,06
"stationnement";0;0,04
"importation";0;0,07
"don";0;0,04
"requin";0;0,05
"stats";0;0,05
"démocrate";0;0,04
"bolivie";0;0,04
"milei";0;0,04
"uruguay";0;0,04
"intercontinental";0;0,04
"libéralisme";0;0,04
"régie";0;0,05
"équité";0;0,07
"sud_américain";0;0,05
"océanie";0;0,07
