"";"classe 1";"classe 2";"classe 3";"classe 4"
"usage";0,312;1;0,083;1
"ubs";0,752;1;0;1
"sol";0,875;1;0;1
"scandale";1;1;0,5;0,591
"réflexion";1;1;1;0
"principal";1;1;0;1
"parfaire";1;0,439;1;0,058
"neutralité";0;1;1;1
"naturel";1;1;0;1
"limiter";1;1;0;1
"idéologie";1;1;1;0
"historique";0,687;1;1;0,02
"goût";1;0,221;0,924;0,289
"emji_visage_souriant_avec_coeurs";1;0;1;0,011
"cool";1;0,003;1;0,089
"colonisation";0;1;1;1
"client";1;1;0;1
"ya";0,703;1;1;0,022
"vision";1;1;1;0,003
"téléphone";1;1;0;1
"taper";1;1;0,517;0,344
"secteur";1;1;0;1
"reportage";1;0,554;1;0
"remarquer";1;1;1;0
"peau";1;1;1;0
"menace";0;1;1;1
"maintenir";1;1;0;1
"jugement";0,001;1;1;0,683
"intervention";0,507;1;1;0,181
"intervenir";0,551;1;1;0,35
"intelligent";1;1;1;0,002
"gueule";1;1;1;0
"emji_étincelles";1;0;1;1
"emji_visage_de_geek";1;1;1;0
"correctement";1;1;1;0,006
"connaissance";1;1;1;0
"chat";1;0,826;1;0,054
"aéroport";1;1;0;1
"amener";1;1;1;0
"amende";1;1;0;1
"acteur";1;0;1;0,683
"élire";0;1;1;1
"relire";1;1;1;0
"pur";1;1;1;0,002
"personnellement";1;1;1;0
"ministre";0;1;1;1
"infrastructure";0,85;1;0;1
"ignorer";1;1;1;0
"gentil";0,28;1;1;0,344
"fuir";0,752;1;0,083;1
"défense";0,003;1;1;1
"drapeau";0;1;1;1
"dormir";1;1;1;0
"deja";1;1;1;0,054
"colon";0;1;1;1
"cisjordanie";0;1;1;1
"bêtise";1;1;1;0
"bébé";0,152;1;1;0,344
"élection";1;1;1;0,044
"âme";0,001;0,012;1;1
"vérifier";1;1;1;0,085
"travers";0,008;1;1;1
"surprise";1;1;1;0,01
"souffrance";0,175;1;1;0,109
"religion";0;1;1;1
"positif";1;1;0,251;0,033
"orient";0;1;1;1
"oeuvre";1;1;0,006;1
"nord";0,156;1;0,696;1
"médical";1;1;0;1
"millionnaire";1;1;0;1
"intégrer";1;1;1;0,005
"genevois";1;1;0;1
"fournir";0,02;1;0,026;1
"entrer";0,347;1;1;0,884
"emji_colombe";0;0;1;1
"découvrir";1;1;0,858;0,025
"bus";1;1;0;1
"arrêt";0;1;0,101;1
"alcool";1;1;0;1
"activité";1;1;0;1
"terminer";1;1;0,005;1
"stop";0,037;1;0,644;1
"sortie";0,875;1;0;1
"rare";1;1;0,124;0,225
"netanyahu";0;1;1;1
"neige";1;0,352;0;1
"machine";1;1;0;1
"jean";1;1;1;0
"inégalité";1;1;0;1
"fabriquer";1;1;0;1
"extrêmement";1;1;0,394;0,181
"expérience";1;1;1;0
"ex";1;1;1;0
"emji_tête_à_l_envers";1;1;0,014;0,998
"départ";1;1;0;1
"consommateur";1;1;0;1
"capitaliste";1;1;0,002;1
"boire";1;0,852;0;1
"baser";1;1;1;0,007
"anglais";0,824;1;1;0
"al";0;1;1;1
"1er";0,773;0,373;1;0,127
"régler";1;1;0;1
"récupérer";0;1;0,005;1
"rouge";1;1;0,002;1
"profit";1;1;0;1
"monnaie";1;1;0;1
"italie";1;1;0,97;0,391
"inverse";1;1;0,003;1
"hasard";0,655;1;0,053;1
"fruit";1;1;0;1
"emji_drapeau_israël";0;1;1;1
"diriger";0,01;1;0,461;1
"conduire";1;1;0;1
"autoroute";1;1;0;1
"armer";0;1;1;1
"analyse";1;1;1;0
"éduquer";1;1;1;0
"vert";1;1;0;1
"terrorisme";0;1;1;1
"shein";1;1;0;1
"publication";1;1;1;0
"possibilité";1;1;0,002;1
"pollution";1;1;0;1
"opposer";0;1;1;1
"lumière";1;0,395;0,536;0,998
"impliquer";0,655;1;0,89;0,782
"générer";1;1;0;1
"féminisme";1;1;1;0
"environnement";1;1;0;1
"emji_biceps_contracté";0,527;0;1;1
"dépense";1;1;0;1
"démocratique";0;1;1;0,994
"couleur";1;0,826;1;0
"correct";1;1;1;0,037
"contenir";1;1;0,003;0,888
"condoléance";1;0;1;1
"chef";0,424;1;1;0,584
"absurde";1;1;0;1
"événement";1;1;1;0,028
"véritable";0,001;1;0,754;1
"viande";1;1;0;1
"scandaleux";1;0;1;1
"rêve";1;0;1;1
"résoudre";1;1;0,219;1
"ressembler";1;1;1;0
"publier";1;1;1;0
"musique";1;0,06;1;0,039
"mental";1;1;0;1
"marque";1;1;0,052;0,212
"littéralement";1;1;1;0,028
"libéral";1;1;0;1
"fête";1;0,003;1;0,088
"féministe";1;1;1;0
"fric";1;1;1;0,007
"flux";1;1;0;1
"fils";1;1;1;0
"emji_visage_qui_hurle_de_peur";0,426;0,004;1;0,451
"double";1;1;0;1
"dizaine";0;1;0,598;1
"champion";1;0;1;1
"balancer";0,56;1;1;0,998
"association";1;1;1;0,001
"vivement";0,168;0,8;0,308;1
"tromper";1;1;1;0,023
"tendance";1;1;1;0,007
"seconde";0,514;1;1;0,127
"remercier";0,035;0,373;1;0,89
"raisonnement";1;1;1;0
"pub";1;1;1;0,001
"pertinent";1;1;1;0,006
"parfaitement";1;1;0,355;0,408
"hausse";1;1;0;1
"favoriser";1;1;0;1
"emji_visage_avec_un_monocle";1;1;1;0,121
"emji_visage_avec_des_symboles_dans_la_bouche";1;1;0,12;1
"emji_tête_de_fou";1;0,06;1;0,141
"congé";1;1;0;1
"concept";1;1;1;0,002
"calcul";1;1;0;1
"brûler";0,31;1;0,001;1
"blessé";0;1;1;1
"amour";1;0;1;0,099
"africain";0,597;1;0,07;1
"émission";1;1;0;1
"écologique";1;1;0;1
"transformer";1;1;0;1
"solidarité";0,426;0,331;1;0,325
"réchauffement";1;1;0;1
"réaliser";1;1;0,001;1
"rappel";0;1;0,102;1
"rapidement";1;1;0,187;1
"préparer";1;1;1;0,093
"norme";1;1;0,004;1
"matière";1;1;0;1
"massacrer";0;1;1;1
"là_bas";0,003;1;1;0,892
"luxe";1;1;0;1
"jurer";1;1;0,004;0,782
"insulter";1;1;1;0
"garantir";0,002;1;0;1
"facture";1;1;0;1
"emji_coeur_brisé";0;0,076;1;1
"contexte";0,001;1;1;1
"cinéma";1;0,095;1;0,023
"chemin";1;1;0,924;0,018
"chaîne";0,956;1;0,223;1
"casque";1;1;0;1
"café";1;1;0;1
"bombe";0;1;1;1
"bio";1;0,91;0,017;1
"appel";0,008;1;1;0,676
"accompagner";1;1;1;0,002
"étudier";1;1;1;0
"violer";0;1;1;1
"série";1;0,719;1;0
"signifier";1;1;0,002;1
"retenir";0,145;1;0,854;1
"ramener";1;1;1;0,034
"quantité";1;1;0;1
"programme";1;1;0,27;1
"posséder";1;1;0;1
"pauvreté";1;1;0;1
"particulier";0,384;1;0,023;1
"officiel";1;1;1;0,121
"négocier";0,124;1;0,002;1
"liban";0;1;1;1
"hyper";1;1;0,126;0,205
"gosse";1;1;1;0
"empathie";1;1;1;0
"contribuable";1;1;0;1
"bénéfice";1;1;0;1
"autrement";1;1;0,04;0,402
"améliorer";1;1;1;0,003
"supérieur";1;1;0,002;1
"pièce";1;1;0;1
"montagne";1;1;0;1
"indépendant";0,006;1;0,316;1
"gruyère";1;0,91;1;0,024
"féminin";1;1;1;0
"frère";0;1;1;1
"complexe";1;1;1;0,001
"censé";0,001;1;1;1
"catastrophe";1;1;0,01;0,782
"bordel";0,956;1;1;0
"alimentaire";1;1;0;1
"vin";1;1;0;1
"village";0,088;0,289;0,002;1
"structure";1;1;0;1
"science";1;1;1;0
"sauter";1;1;1;0
"prétexte";0;1;1;1
"page";1;1;1;0,001
"ongle";1;1;1;0
"mur";0,795;1;1;0,148
"macron";0,008;1;1;1
"italien";1;1;1;0
"emji_homme_qui_hausse_les_épaules";0;1;1;1
"efficace";1;1;0;1
"donnée";1;1;0,511;0,471
"discussion";1;1;1;0
"célibataire";1;1;1;0
"constitution";0;1;1;1
"causer";0,014;1;0,017;1
"capacité";1;1;1;0,004
"actif";1;1;0,001;1
"élève";1;1;0,078;0,174
"sang";0,001;0,002;1;1
"saison";1;0;0;1
"répression";0,024;1;1;0,897
"reconnaissance";0;0,664;1;1
"pneu";1;1;0;1
"novembre";1;1;0,002;1
"inventer";1;1;1;0
"gaucho";1;1;1;0,001
"emji_visage_pensif";0,476;1;1;0,78
"emji_visage_avec_fumée_sortant_des_narines";1;1;1;0,082
"don";0,27;1;1;1
"création";0;1;0,742;1
"charge";1;1;0;1
"avs";1;1;0;1
"assassiner";0;1;1;1
"élément";1;1;1;0,057
"viol";0;1;1;0,668
"vide";1;1;0,037;0,565
"sympa";1;1;1;0
"survivre";1;1;0;1
"style";1;1;1;0
"préciser";0,011;1;1;1
"placer";1;1;0,67;0,141
"négociation";0,473;1;1;0,897
"lâcher";1;0,27;1;0,009
"institution";0,024;1;0,742;1
"horrible";0,03;1;0,228;1
"fromage";1;0,468;0,045;0,904
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";1;0,941;0,058;1
"emji_crâne";1;1;1;0,018
"dictature";0,204;1;1;0,011
"deuxième";0,159;1;0,815;1
"date";0,039;1;1;0,182
"culturel";1;1;1;0,02
"communiste";0,521;1;1;0,082
"cff";1;1;0;1
"bourgeois";1;1;1;0
"application";1;1;0,064;1
"évoluer";1;1;1;0
"échelle";1;1;0;1
"trafic";0,934;1;0;1
"rapporter";1;1;0,001;1
"période";1;1;0,006;1
"pr";0,426;1;1;0,904
"occasion";1;1;0,037;1
"mémoire";1;0,068;1;0,005
"mélanger";1;1;1;0,001
"méchant";0,001;1;1;0,899
"misère";1;1;0;1
"majeur";0,632;1;0,028;1
"intérieur";1;1;1;0,077
"horaire";1;1;0;1
"honnête";0,236;1;1;0,781
"gaz";0;1;0,003;1
"former";1;1;0,006;1
"emji_visage_souriant_avec_yeux_plissés";1;1;1;0
"dossier";1;1;1;0,005
"complet";1;1;1;0,002
"commerçant";0,989;1;0;1
"chaos";0;1;1;1
"black";0;1;1;1
"appartement";1;1;0;1
"alimenter";1;1;0;1
"tristesse";1;0;1;1
"torture";0;1;1;1
"théorie";1;1;1;0,001
"taire";0;1;1;1
"silence";0;1;1;1
"sein";1;1;1;0,077
"sanctionner";0;1;1;1
"samedi";0,126;1;0,402;1
"réduction";1;1;0;1
"réaction";1;1;1;0
"rigoler";1;1;1;0
"quartier";1;1;0,282;0,293
"poids";1;1;0,062;1
"pitié";0,632;0;1;1
"patrimoine";1;1;0;1
"outil";1;1;1;0,002
"méthode";1;1;1;0,002
"marier";0,006;1;1;0,039
"immigré";1;1;1;0
"habit";1;1;0;1
"grève";1;1;0,043;1
"fribourg";1;0,971;0;1
"extrémiste";0;1;1;0,56
"enrichir";1;1;0;1
"emji_visage_qui_vomit";1;1;1;0
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";1;0;1;1
"déchet";1;1;0;1
"commercial";0,115;1;0;1
"capital";1;1;0;1
"bénéficier";0,877;1;0;1
"bateau";0,476;1;0;1
"abuser";1;1;1;0,001
"abri";1;1;0;1
"zéro";1;1;1;0,048
"tôt";1;1;0,001;1
"sexe";1;1;1;0
"restaurant";1;1;0,028;0,899
"recette";1;1;0;1
"qqch";1;1;1;0
"punir";0,031;1;1;1
"provoquer";0,001;1;0,334;1
"maman";1;0,001;1;0,001
"industrie";1;1;0;1
"exploser";1;1;0;1
"exploiter";1;1;0;1
"explication";1;1;1;0
"effacer";0,065;1;1;0,095
"décrire";1;1;1;0,001
"destruction";0;1;1;1
"compagnie";1;1;0;1
"chier";1;1;1;0,025
"bâtiment";0,079;1;0,334;1
"bras";1;1;0,026;1
"bombardement";0;1;1;1
"bois";1;0,496;0,026;1
"avouer";0,877;1;1;0,071
"uniforme";1;1;1;0,014
"texte";1;1;1;0,001
"suffisant";1;1;0,773;0,134
"saint";0,349;0,454;1;0,362
"romand";1;1;0,236;0,126
"retard";1;1;0;1
"précisément";1;1;0,008;1
"nobel";0;1;1;1
"nan";1;1;1;0
"massif";0,176;1;0;1
"génial";1;0;1;1
"félicitation";1;0;1;1
"foule";0;1;1;1
"exact";0,579;1;1;0,374
"emji_visage_qui_rougit";0,722;0,332;1;0,535
"emji_visage_festif";1;0,019;1;0,288
"emji_singe_ne_rien_voir";1;1;1;0,012
"débattre";1;1;1;0
"difficulté";1;1;0,009;1
"compétence";1;1;0,002;1
"coller";1;1;1;0,002
"code";1;1;0,125;0,366
"allemagne";1;1;0;1
"équitable";1;1;0,002;1
"échec";1;1;0;1
"verser";0,908;1;0;1
"trajet";1;1;0;1
"technologie";1;1;0;1
"supplémentaire";1;1;0;1
"suicide";1;1;0,623;0,066
"sacré";1;1;1;0
"reprocher";1;1;1;0
"rembourser";1;1;0;1
"quasiment";1;1;0,194;1
"pétrole";1;1;0;1
"prévention";1;1;0,033;0,548
"proposition";1;1;0,236;0,554
"promettre";1;1;0,001;1
"production";1;1;0;1
"procès";0;1;1;1
"pourcentage";1;1;0;1
"pote";1;1;1;0,003
"nier";0;1;1;1
"netflix";1;1;0,035;0,293
"journalisme";0;1;1;1
"jet";1;1;0;1
"incapable";1;1;1;0,009
"immobilier";1;1;0;1
"immense";1;0,162;0,026;1
"humour";1;1;1;0
"honnêtement";1;1;1;0
"fatiguer";0,819;1;1;0,004
"construction";1;1;0;1
"ciel";1;1;0;1
"business";1;1;0;1
"bonheur";1;0;0,289;1
"éthique";1;1;0,099;1
"vente";1;1;0;1
"test";1;1;1;0,005
"signe";0,761;1;1;0,224
"renforcer";1;1;0,343;1
"qualifié";0,763;1;1;0,767
"pari";1;1;0;1
"opportunité";1;1;0,806;0,165
"maximum";1;1;0;1
"joyeux";1;0,003;1;0,106
"injustice";0,019;1;1;0,78
"i";0,025;1;1;0,649
"gestion";1;1;0;1
"gazaouis";0;1;1;1
"ficher";0,126;1;1;0,366
"faim";1;1;0,295;0,265
"emji_pouce_vers_le_haut_peau_claire";1;1;1;0,008
"détourner";0;1;1;1
"coloniser";0;1;1;1
"ch";1;1;0;1
"émotion";1;0,971;1;0
"élu";1;1;1;0,002
"écologie";1;1;0;1
"âgé";0,908;1;0,924;0,658
"voleur";0,226;1;1;0,043
"utilisation";0,968;1;0,481;1
"témoignage";0,014;0;1;1
"tolérance";0,003;1;1;0,215
"the";0,477;1;1;0,005
"soumettre";0,004;1;0,806;1
"populaire";0,968;1;0,289;1
"modèle";1;1;0;1
"marrant";1;1;1;0,001
"lutter";0,426;0,468;0,806;1
"lit";1;1;1;0,008
"intelligence";1;1;1;0
"ignorance";1;1;1;0
"estimer";0,194;1;0,289;1
"emji_visage_très_souriant_aux_yeux_rieurs";1;0,941;1;0,157
"démocrate";1;1;1;0
"domestique";1;1;1;0,028
"crever";1;1;0,099;0,284
"confortable";1;1;1;0,007
"circulation";1;1;0;1
"cancer";1;1;0,842;0,348
"agresseur";0;1;1;0,658
"abonnement";1;1;0;1
"week_end";1;1;0;1
"vs";0,722;0,847;0;1
"transmettre";1;0,971;0,033;1
"tonne";0;1;0,017;1
"suffisamment";1;1;0,013;1
"scène";1;1;1;0,001
"respectueux";0,194;0,971;1;1
"refaire";1;0,941;1;0,039
"précédent";1;1;1;0,157
"poubelle";1;1;0,055;1
"plastique";1;1;0;1
"phénomène";1;1;1;0,012
"paiement";1;1;0;1
"négatif";1;1;0,033;0,357
"montant";1;1;0;1
"moderne";0,646;1;0;1
"marge";1;1;0;1
"leçon";1;0,971;1;0,012
"impunité";0;1;1;1
"hypocrite";0,113;1;1;0,265
"excuse";0,032;1;1;0,118
"entièrement";1;0,941;0,924;0,443
"emji_femme_qui_hausse_les_épaules";1;1;1;0,004
"emji_applaudissements_peau_claire";1;1;1;0,003
"direction";1;1;0,428;1
"descendre";0,069;1;0,414;1
"contrat";1;1;0;1
"bord";1;1;1;0,06
"bel";0,025;0,021;1;1
"agression";1;1;1;0
"île";1;1;0,391;0,668
"équité";1;1;1;0,001
"électricité";1;1;0;1
"économiser";1;1;0;1
"échapper";0,291;1;0,352;1
"wow";1;0,359;1;0
"volontaire";0,908;1;0,003;1
"trouble";1;1;0,043;1
"tres";1;1;1;0
"sensé";0,164;1;1;0,082
"réserver";1;1;0,058;1
"repartir";1;1;0,195;0,779
"rassurer";1;1;1;0,001
"présence";0,373;1;0,361;1
"propriétaire";1;1;0;1
"profondément";1;1;1;0,275
"munition";1;1;0;1
"mio";1;1;0;1
"mandat";0;1;1;1
"légitime";0;1;1;1
"interdiction";0,334;1;0,001;1
"intention";1;1;1;0,001
"inspirer";1;1;0,676;0,102
"global";1;1;0;1
"fossile";1;1;0;1
"fonds";1;1;0;1
"foi";0,588;1;1;0,039
"familial";1;1;0;1
"entrée";0,908;1;0;1
"emji_visage_épuisé";1;0,145;1;0,003
"emji_visage_souriant";1;1;1;0
"emji_visage_avec_les_sourcils_relevés";1;1;1;0,002
"emji_personne_avec_la_paume_sur_le_visage";1;1;0,361;0,254
"dingue";0,291;1;1;0,779
"critère";1;1;1;0,021
"copain";1;0,093;1;0,014
"club";1;0,78;1;0
"bête";1;0,413;1;0,039
"apres";0,532;1;1;0,542
"absolu";0,846;0,91;0,352;1
"évident";1;1;1;0,054
"vaudois";1;1;0,002;1
"trafiquant";0;0,814;1;1
"tenue";1;1;1;0
"strictement";0,722;1;0,676;1
"stratégie";0,137;1;0,842;1
"sexuel";1;1;1;0
"scolaire";1;1;0;1
"réussite";1;0,814;0;1
"revanche";1;1;0,572;0,542
"reprise";0,005;1;0,097;1
"rapide";0,01;1;0,055;1
"pointer";0,477;1;1;0,434
"pcq";1;1;1;0,338
"opération";0,004;1;1;1
"nettoyage";0;1;1;1
"médicament";1;1;0;1
"musée";1;1;1;0
"moral";1;1;0,097;0,205
"militant";0,055;0,91;1;0,11
"midi";1;0,78;0;1
"majoritairement";1;1;0,006;1
"lourd";1;1;0;1
"instant";0,846;1;0,572;1
"insta";1;1;1;0
"injuste";1;1;0,122;0,778
"hésiter";1;0,386;1;0,205
"hâte";1;0;1;0,779
"faveur";0;1;1;1
"fan";1;0,359;1;0,002
"extermination";0;1;1;1
"exposer";1;1;0,352;0,348
"exiger";0,291;1;0,572;1
"employer";0,477;1;1;0,909
"détriment";1;1;0,006;1
"discrimination";1;1;1;0,006
"cul";1;1;1;0,01
"criminalité";1;1;0,498;0,654
"covid";1;1;0;1
"convaincre";1;1;1;0,01
"collègue";1;1;0,352;1
"cigarette";1;1;0;1
"caméra";1;1;0,07;1
"biais";1;1;1;0
"établir";0,722;1;1;0,195
"éliminer";0;1;0,086;1
"visible";1;1;0,002;1
"transparence";1;1;0,498;0,147
"taille";1;1;0;1
"stp";1;1;1;0
"ski";1;0,07;0;1
"siège";1;1;0;1
"ramasser";1;1;1;0,048
"r";0,325;1;0,517;1
"pénal";0,373;1;1;0,254
"privilégier";1;1;0;1
"privilège";1;1;0,09;0,315
"principalement";1;1;0,001;1
"piste";1;1;0;1
"pierre";1;1;0,428;0,535
"occident";0;1;1;1
"numéro";1;0,746;1;0
"moquer";1;1;1;0,002
"masculinisme";1;1;1;0
"km";1;1;0;1
"importance";1;1;0,498;1
"fortement";1;1;0,011;1
"fonder";0,722;1;1;0,021
"financement";0,214;1;0;1
"déni";0,424;1;1;0,001
"délit";0;1;1;1
"disponible";1;1;0;1
"conclusion";1;1;1;0,001
"commander";1;1;0;1
"chinois";1;1;0;1
"carrément";1;1;1;0,075
"cantonal";1;1;0;1
"calme";0,025;1;1;0,649
"asie";1;1;0,411;0,564
"apprentissage";1;1;1;0
"accorder";0,005;0,78;1;1
"accessible";1;1;0;1
"équivalent";1;1;0;1
"union";1;1;1;0,254
"tribunal";0;1;1;1
"tradition";1;1;1;0,061
"temu";1;0,78;0;1
"surprendre";1;1;1;0,012
"semer";0;1;1;1
"salle";1;1;0,881;0,012
"salarié";1;1;0;1
"sain";1;1;0,428;0,338
"romance";1;1;1;0
"roi";1;0,07;1;0,254
"rejoindre";0,659;1;1;0,649
"raccourci";1;1;1;0,004
"prôner";0,15;1;1;0,327
"monstre";0;1;1;1
"minimiser";0,092;1;1;0,021
"milice";0;1;1;1
"menacer";1;1;0,04;1
"louvre";1;0,814;1;0,001
"lac";1;0,78;0;1
"identité";0,058;1;1;0,184
"identifier";0,424;1;1;0,008
"harcèlement";1;1;1;0
"gêner";1;1;1;0
"généralement";1;1;0,676;0,338
"grandir";1;1;1;0
"fumeur";1;1;0;1
"fifa";1;1;1;0,026
"epstein";1;1;1;0
"emji_visage_qui_regarde_entre_ses_doigts";1;0,78;1;0
"emji_tête_qui_explose";1;0,78;0,793;0,184
"donald";0;1;1;1
"diviser";0,325;1;0,793;1
"digne";0,001;1;1;1
"constat";1;1;0,055;0,778
"condamnation";0;1;1;0,778
"complicité";0;1;1;1
"chauffage";1;1;0;1
"cesse";0;1;1;1
"attirer";1;1;0,3;0,527
"attentat";0;1;1;1
"accueil";1;1;0;1
"abus";0,007;1;1;1
"évidence";1;1;0,028;1
"york";1;1;0,536;0,23
"vitrine";0;1;1;1
"traverser";1;0,232;0;1
"tjrs";1;1;1;0,172
"rétablissement";1;0;1;1
"résident";1;1;0;1
"réfugié";0;1;1;1
"religieux";0;1;1;1
"radar";1;1;0;1
"nuance";1;1;1;0,001
"joueur";1;0,015;0,247;1
"jeunesse";1;1;0,196;0,425
"instagram";1;1;1;0
"inscrire";1;0,814;1;0,254
"idéologique";1;1;1;0,004
"héritier";1;1;0;1
"forêt";1;1;0;1
"figure";1;0;1;0,649
"espoir";1;0;1;0,425
"emji_visage_grimaçant";1;1;1;0,002
"emji_tas_de_crotte";1;1;1;0,072
"ds";0,003;1;1;0,644
"cycliste";1;1;0;1
"crèche";1;1;0;1
"conscient";1;1;1;0,012
"comparaison";1;1;0,002;1
"chute";1;1;0,3;0,776
"camion";0,536;1;0;1
"administratif";0,001;1;0,006;1
"énergétique";1;1;0;1
"électrique";1;1;0;1
"valable";1;1;0,019;1
"urgence";1;1;0,01;0,776
"talent";1;0,676;1;0
"syrie";0;1;1;1
"strict";1;1;0,028;1
"stade";1;1;1;0,043
"salarial";1;1;0,07;0,327
"réclamer";0,013;1;1;1
"regard";0,279;1;1;0,242
"rajouter";1;1;1;0,117
"purée";1;0,052;1;0,003
"provenir";0,597;1;0,001;1
"promesse";0,279;1;0,051;1
"profond";1;1;1;0,093
"notion";1;1;1;0,006
"mari";1;0,746;1;0
"légume";1;1;0;1
"lune";1;1;1;0,012
"jordanie";0;1;1;1
"industriel";0,536;1;0;1
"indiquer";0,809;1;0,196;1
"facteur";1;1;0;1
"emji_visage_souriant_avec_auréole";1;0,603;1;0,107
"emji_mains_qui_forment_un_coeur";1;0;1;1
"désoler";1;0,78;1;0,006
"drame";1;0,281;1;0,093
"doucher";1;1;1;0
"dividende";1;1;0;1
"cracher";1;1;1;0,001
"cotisation";1;1;0;1
"convention";0;1;1;1
"concentrer";1;1;0,006;1
"colonial";0;1;1;1
"budgétaire";1;1;0;1
"bleu";1;0,676;1;0,053
"b2";1;1;1;0
"arrivée";1;0,746;0,019;1
"administration";1;1;0;1
"absence";0;1;1;1
"trottinette";1;1;0;1
"tort";0,809;1;1;0,037
"terrible";1;0,746;1;0,003
"technique";1;1;0,051;0,644
"tarif";1;1;0;1
"systématiquement";0,809;1;1;0,037
"soleil";1;1;0;1
"sincèrement";1;1;1;0
"secret";1;1;0,536;0,638
"ressentir";1;1;1;0,015
"repas";1;1;0;1
"proportion";1;1;0;1
"ouai";1;1;1;0,002
"lettre";1;1;1;0,076
"journal";1;0,711;1;0,037
"influence";0,809;1;1;0,037
"honneur";1;0,036;1;0,002
"engendrer";1;1;0,006;1
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0;1;1;1
"effectif";1;1;0;1
"documenter";0,003;1;0,706;1
"distance";1;1;0;1
"dealer";1;1;1;0
"conducteur";1;1;0;1
"compréhension";1;1;1;0
"co";1;1;0;1
"calculer";1;1;0;1
"brésilien";0,419;0,209;1;0,117
"bienvenue";0,877;0;1;1
"barre";1;1;0,371;1
"avocat";0,003;1;1;1
"aspect";1;1;1;0
"alternative";1;1;0;1
"agent";0,034;1;0,923;1
"abandonner";1;1;0,004;1
"équilibre";1;1;0,004;1
"émettre";1;1;0,001;1
"égypte";0;1;1;1
"écart";1;1;0;1
"voyager";1;1;0;1
"votation";1;1;1;0,172
"victoire";0,473;0,126;1;1
"vent";1;1;0,38;0,391
"tentative";1;1;1;0,022
"spécial";1;1;1;0,022
"somme";1;1;0;1
"sion";0,419;1;0;1
"sentiment";1;1;1;0,008
"sac";1;1;0,001;1
"rolex";1;0,64;0;1
"psychologique";1;1;1;0
"procédure";0,009;1;1;0,775
"passeport";1;1;1;0,001
"pacifiquement";0;1;1;1
"option";1;1;0,001;1
"occupation";0;1;1;1
"meurtre";0;1;1;1
"maîtriser";1;1;1;0,002
"libération";0;1;1;1
"insupportable";1;1;1;0,23
"hygiène";1;1;1;0,002
"gouverner";0,198;1;1;1
"fondue";1;1;0,187;0,928
"fenêtre";1;1;1;0,022
"exercer";0,098;1;1;1
"emji_visage_qui_fond";1;1;0,002;1
"emji_ok";1;1;1;0,085
"développement";1;1;0,196;0,518
"creuser";1;1;1;0,315
"corriger";1;1;1;0,005
"correspondre";1;1;1;0,117
"compétition";1;1;0,536;0,117
"coin";1;1;0,62;0,172
"cheveu";1;1;1;0,004
"cassis";0;1;1;1
"carrière";1;0,036;0,536;0,638
"bizarrement";0;1;0,831;1
"asseoir";1;1;1;0,005
"argentin";1;1;0,018;0,925
"annonce";0,034;1;0,62;1
"agresser";0,002;1;1;0,172
"version";1;0,566;1;0,009
"toxique";1;1;0,38;0,391
"température";1;1;0;1
"solitude";1;1;1;0
"soirée";1;0,036;1;0,002
"robot";1;1;0,456;0,076
"rip";1;0;1;1
"représentant";0,218;1;1;0,922
"renvoyer";1;1;1;0,076
"parfait";1;1;0,047;0,773
"ouverture";1;1;0,001;1
"oiseau";1;0,603;0;1
"nez";1;1;0,831;0,022
"marquer";1;0,676;1;0,008
"malin";1;1;1;0,022
"lever";0,078;0,676;0,536;1
"laver";1;1;1;0,076
"juridique";0,673;1;1;0,076
"inflation";1;1;0;1
"hauteur";1;1;0;1
"génie";1;0;1;1
"gamin";1;1;1;0,008
"faciliter";1;1;0,001;1
"euro";1;1;0;1
"emji_visage_bâillant";0,325;0,031;1;0,754
"emji_visage_blasé";1;1;0,739;0,509
"effectuer";1;1;0,001;1
"durée";0,419;1;0,008;1
"dark";1;1;1;0
"croiser";1;1;0,647;0,217
"colère";0,419;1;1;0,403
"chaleur";1;1;0;1
"bancaire";0,312;1;0;1
"attente";1;1;0,831;0,23
"arbre";1;1;0;1
"actualité";0,004;1;1;0,16
"accusation";0;1;1;1
"zurich";1;1;0;1
"tâche";1;1;0;1
"surveiller";1;1;1;0,006
"succès";1;1;0;1
"subside";1;1;0;1
"statut";1;1;1;0,046
"souligner";0,163;1;1;1
"sarkozy";0;1;1;1
"référence";1;1;1;0,004
"réfléchi";1;1;1;0
"récent";0,312;1;1;0,632
"rythme";1;1;0,003;1
"russe";0;1;1;1
"roue";1;1;0,149;0,498
"qualification";1;1;0,038;1
"publiquement";0;1;1;1
"psy";1;1;1;0,012
"près_de";1;1;0,003;1
"presse";1;1;1;0,004
"pourri";1;1;0;1
"portugal";1;1;1;0,039
"poil";1;1;1;0,012
"piquer";1;1;0,739;0,302
"personnage";1;1;1;0
"parking";1;1;0;1
"pantalon";1;1;1;0,004
"observer";1;1;1;0,076
"mtn";0,004;1;1;1
"migrant";1;1;1;0,004
"marketing";1;1;0,047;1
"manipuler";0,163;1;1;1
"lamentable";1;1;1;0,006
"kosovo";0,024;1;1;1
"kidnapper";0;1;1;1
"juge";0,018;1;1;0,302
"intégration";1;1;1;0,001
"inhumain";0;1;1;1
"inadmissible";0,018;1;1;1
