"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*imlilaarose";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mahrem_89";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*carla_telaviva";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*bersieranne";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*dejligedl";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*laiagaba";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*bushi_elo";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*gandon6225";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*papier_decoupe_elisabeth";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sandrita668";0;0;0;0;0;0;0
"-*oliromaki";-0,805;0,195;-0,191;-0,085;11,993;-0,533;0,017
"-*mariaauroraaraujo";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*elsafiuza";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*corinneschmidt38";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*cece_around_the_world";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*paolabarby";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*falahzakia30";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pchapchaien";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*lesourdkarine";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maria_mas_121";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maria_da_cereja";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mery_artetcreations";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*sandra_loehr";0;0;0;0;0;0;0
"-*cloduv0802";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ginalee_1221";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*oldfashioned19";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*armellebjlm";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*rub_tan";3,726;0,195;-0,191;-0,085;-0,075;-0,533;-1,282
"-*lenkazmeia86";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maria_ucolova";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lisisubmarine";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rouslavedalaboheme";0;0;0;0;0;0;0
"-*mariechristinegallou";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*ellenamikkelsen";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sabrina_pbs";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*lulubelle375";-0,805;-0,879;3,998;10,476;-0,075;-0,533;0,017
"-*agasiewier";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*manurushs";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*chelsea_killjoy";-0,537;-0,586;-0,127;-0,057;-0,05;-0,355;4,682
"-*vagamundo361";0;0;0;0;0;0;0
"-*christelleziegler";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*levell_bell";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*annaznahidka";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*isabelgustav";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*valerie_marchais";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mfernanda_2105";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*carmenmortesbouzas";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*x__kv__x";0;0;0;0;0;0;0
"-*karine_lrs_karukera";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*atelierdemandarinebijoux";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*agathedelafontaineofficiel";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*filippoclementitaac";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*tricia_dess";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*barzampini";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sissim_b";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lucile_en_juillet";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*fountogloumaria";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hastalatamb0rard81";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*coraliegiroudlucchetti";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ajuliana_silveira";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*katobrg";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*thenidiel2018";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*vag_fanatic";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*khadija_khk";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*val_and_compagnie";0,534;-1,758;-0,381;20,954;-0,15;-1,066;0,033
"-*nazareth_stephanie";-6,979;3,707;0,137;0,116;-0,652;7,752;-2,626
"-*lulu_cy74";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*nana_nas";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*kisskiss_winewine";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*myriamebeaudoin";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*shashimi1999";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*waldbaden_banho_de_floresta";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*zoryanalyashenko";0;0;0;0;0;0;0
"-*duarteslucimar";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lestiroirsdematete";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*princessisi9";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*voyagecaro";-0,805;-0,879;-0,191;10,476;-0,075;6,234;-1,282
"-*mimynettte";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*soleneb42";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sarah_ottoni_art";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rizlaine13";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*magietyumna";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jirariamoula";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*suzy_torens";0,998;-0,586;-0,127;16,672;-0,05;-0,355;-0,854
"-*nola_drlg";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pilart_jewelry";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*finnamie_finnishlife";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*guen_aell";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*bgh_samba";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*juicyfruitzz123";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*prescillialila";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*aurelia_moreaux";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rachel_the_ferrier";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*celine_bouteiller_9";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*molokai_nat";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rozenn_bzh22";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*rdvdanslesvignes";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lilimalina630";0,998;-0,586;-0,127;16,672;-0,05;-0,355;-0,854
"-*naaai64";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*annetamara84";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pernellecm";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*landreemmanuelle";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*paulina_archdesign";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*mariajoao1974";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*homeyraazizi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mauvaisgenrevintage";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*sylvieg1";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*swirlsandwaves";0;0;0;0;0;0;0
"-*s_a_sharon";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*macaronsandopera";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*katia_katerinka";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maryam1985__";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*modna_w_vintage";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*claudia_riegler";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*catdiet";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*serenityfinoana";0,036;0,013;-0,254;7,393;-0,1;0,307;-1,709
"-*tiny1903";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*amgera7";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*aminka_alieva_________________";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alexandra_lorenzatimasoni";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*melohe68";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*caryca_w_wielkimmiescie";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*bbmarinela_";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*issalivi_r";0;0;0;0;0;0;0
"-*zorifotos";-0,537;-0,586;-0,127;16,672;-0,05;1,904;-0,854
"-*ivareneparis";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*d_e_l_p_h_e_y_e";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*zasa_blog";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*albamirana";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*louiseskansen";6,955;-1,172;-0,254;-0,113;-0,1;-0,71;-0,046
"-*shqipe_kasapi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nadyasoho";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*drumetu71";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*drgprv";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*soniadelasso";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*jaylee_lng";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*hamonisabelle35220";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*sou__kiii";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jesse_lee_books";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*ayelenolin";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*saadkhadij";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*yyappler";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nellyc_21";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*daia_florios";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nikoleke58";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*yokiki1991";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"*commentDate_17-12-2024";1,91;0,539;-0,655;9,397;0,017;-2,553;-1,89
"-*judith_po_ar";0;0;0;0;0;0;0
"-*aneta_elm";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lidy_diana";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*betynafreitas";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*stephanieviala";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*emiliee_73";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*severineborisdumotier";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*axelle_neplaz";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*mellezabou";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*guiotat";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*pillou2guet";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*elisabethpfenning";-0,537;-0,586;-0,127;16,672;-0,05;-0,355;0,384
"-*ol_wh_";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*laam_nam";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*luca_connect_dubai";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*sammialazuli";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jocelyneyou";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*aimatralala";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*juliemaud_spookybaby";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*yogaduvisage_byvirginie";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*moana98760";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*tricot_fils";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*bellalinarossa";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*meriems08";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nathaliefl36";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*guenaellepierre";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*jihanerhaf";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*natali_b_x";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*setters_for_ever";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*bayleezineb";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*bet_chikis";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mh_blanchet";3,726;0,195;-0,191;-0,085;-0,075;-0,533;-1,282
"-*sola_irena";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sagniel";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*stella_tatsiou";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hajira_personal_trainer";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*gab_mer";0;0;0;0;0;0;0
"-*marylene5748";-0,537;-0,586;-0,127;70,63;-0,05;-0,355;-0,854
"-*carine_espacebienetre_paris14";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*marocainefiere_de_letre";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*katebound25";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*margerite2104";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*mujerashe";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mashayoupi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nadia_pasquier_792";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jacquelinepagano";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*liiilac_wine";-1,073;0,013;-0,254;-0,113;-0,1;-0,71;3,874
"-*isabelsamuela";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mag_lacube";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*fromentalexandra";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*magalicandeias";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*lise_love38";-0,537;-0,586;-0,127;70,63;-0,05;-0,355;-0,854
"-*laurapennesi1";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*py_christine";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*chris_martiniv";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*srita_majo";0;0;0;0;0;0;0
"-*christianeschouwey";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*crystel_melody";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*florencegourmelen";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*isabellerosa5";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*magalijego";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*__levmar__";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*aasegun69";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*karina_avec_un_k";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*genevievechateau";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*iwona_aleksandrowska";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lina_m_l_g";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*helene_vernice_5";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lailacentreformationgmail_com7";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*traveling_paux";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*herbstzeitrose";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*paulaboica_";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*total_med_chinese";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*sadayacco";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*allaprima32";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*__nina_mataic__";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*judoklubgolovec";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*yemichana";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*julietali_c";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*espoir_et_foi_";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*peewee_ciwi";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*erykah_vouaks";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*tivouaks";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*gerylycious";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*valeriefleurdepine";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rachelablia";0,036;-1,172;-0,254;7,393;-0,1;-0,71;0,768
"-*zazounanou2024";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*murs_etc";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*sarikiraz_nisanejla";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lakiesh_aa";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*elopolska";-1,341;-1,465;-0,318;5,554;-0,125;-0,888;5,976
"-*magamlsn";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*martine_corminboeuf";-2,415;-0,001;-0,572;2,348;2,832;-1,599;2,818
"-*kaleidoscope_elle";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*marinapatricot";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*saniii___sn";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*virtuous77";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*bibine_chewie06";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*nadouboums";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*habibaabouni";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*noz_bru";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*marionnette_insta";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*su_susipop";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*ness__85";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*madonys3";-0,805;-0,879;-0,191;45,763;-0,075;-0,533;0,017
"-*karinaborguete";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*love_s_a_l_d_m_e_6";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*solausada";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*capscaicinelady";-0,537;-0,586;6,901;16,672;-0,05;-0,355;-0,854
"-*monique_tremont";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*minamrm76";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*brehecplage";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*katiakarinelopes";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_laa_manue_";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nath_couto_carvalhais";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sarahh_vintage";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lapetitesouris";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*caoberti";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*gavranoviceva";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*macias1500";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*brnsorply";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*iriacaldebarcos";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*marryamfa";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*lawilllsan";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*designerviviandubreuil";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*kanitica";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maragdamor";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*chouriedetem";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*inesenr1";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*norma_almavoz";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*calliartcalligrafa";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mar26mar";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*brigitteodilon";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*romeadeline82";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*latifagilliotte";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mapie_mila";-0,805;-0,879;-0,191;45,763;-0,075;-0,533;0,017
"-*bent_adell";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*shariat_razavi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alienor_de_joseph";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*cerami_crea";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maruscenco_teodora";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*babydoudiz";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*d07112502012720";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*vmforart";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*elsy_nunez_56";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*violainemrgt";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*benyounesmichelle";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*esther_aramabitbol";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*osvalde_harmonie";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pascale_btll";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*delphkazcj";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_sonia_romero_";0;0;0;0;0;0;0
"-*francoismarieleclercq";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*bicicleta_morada";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*zah_1978";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*emmanuellelequertier";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*outofoffice66";0,998;0,853;-0,127;-0,057;-0,05;-0,355;-0,854
"-*solkitt";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*maguii_mb";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*lluna_porta";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*gloriasebara";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*kina_author";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*laralopezpilar";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*feertim";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*g_a_b_77";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*theuniquemodelperp";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ana_aldas_11";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*kymi971";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*c_m_teixeira35";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pameporras3";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
