"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"adolescent";1;1;1;0,074;1;1;1;1;1;1;1;1;1;0,066;1;1;1;0,228;1;0,007;1;0,121
"éviter";0;1;1;1;0,397;1;1;1;0,397;1;1;1;0,367;1;0,032;1;1;1;1;0,484;1;1
"vélomoteur";1;0,254;0,005;1;1;1;0,122;1;1;1;0,407;0,288;1;0,186;1;1;1;0,457;0,374;1;1;1
"val";0;1;1;0,074;1;1;1;1;1;1;1;0,121;1;1;0,307;1;0,162;1;1;1;1;1
"tv";1;1;1;1;1;1;1;0,05;1;1;1;1;1;1;1;1;1;0,228;1;1;0;0,121
"soir";1;1;1;0,113;1;1;1;0,08;1;1;1;0,174;0;0,102;1;1;1;1;1;1;1;1
"réussir";0,01;1;1;1;1;1;1;1;1;1;1;1;0,08;1;1;0,006;1;1;1;0,13;1;1
"rétro";1;0;1;1;1;1;1;0,236;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"route";0,194;1;0,327;1;1;1;1;0,194;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"rassembler";1;1;0,383;1;1;1;1;0,003;1;1;0;1;1;1;0,72;1;1;1;1;1;1;1
"programme";1;1;1;1;0,239;1;1;1;1;1;0,195;1;1;1;0,307;1;0,001;1;1;1;0,273;1
"profiter";1;0,201;1;1;0,397;0,47;1;1;1;1;0,337;0,231;1;1;0,032;1;1;1;1;1;0,441;1
"parent";1;1;1;1;0;1;0,158;1;1;1;1;1;0,511;1;1;1;1;1;0,024;0,646;1;1
"oeil";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,086;1;1;1;1
"national";1;1;0,066;0,041;1;1;1;1;1;1;1;1;1;1;0,216;1;1;1;1;1;0,189;0,073
"mondial";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,305;1;1;0,358;0,174
"marier";1;1;1;1;1;0,002;1;1;1;0,053;1;1;1;1;1;1;1;1;1;1;1;0
"juin";1;0,101;1;1;1;1;1;1;0,239;1;0,195;1;1;0,066;0,307;1;1;0,228;1;1;1;1
"journal";1;0,027;1;1;1;1;1;0,01;1;1;1;1;1;1;1;1;1;0,086;1;0,13;1;1
"jouer";1;0,254;1;1;1;1;1;1;0,03;0,237;0,407;1;0;0,186;1;1;1;1;1;1;1;1
"helvétique";1;0,149;1;1;1;1;1;1;1;1;0,265;1;1;1;1;1;0,226;1;0,239;1;1;0
"fou";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,189;0
"cours";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,231
"club";0;1;1;1;1;1;0,036;0,05;1;1;0,195;1;0,217;1;1;1;1;1;1;1;1;1
"claude";1;1;1;1;1;1;1;1;1;0,053;1;1;1;1;1;1;1;0,001;1;1;0,189;0,073
"chien";1;0,149;1;1;0,318;1;1;1;1;1;1;0;0,292;1;1;1;1;1;1;1;1;1
"chanter";1;1;1;1;1;1;1;1;1;1;0,026;1;1;1;1;1;1;1;1;1;1;0
"cas";1;1;1;1;1;1;1;0,08;0,318;0;1;1;1;1;0,017;1;1;1;1;0,397;1;1
"émotion";1;1;1;1;1;1;1;0;0,318;0,137;1;1;1;1;1;1;1;1;1;1;1;0,174
"âgé";1;1;1;1;1;0,47;1;1;1;1;1;1;0,367;1;1;1;1;0,382;1;1;0,441;0
"vrai";1;1;1;1;1;1;1;0,002;1;1;1;1;1;1;1;1;1;0,034;1;1;0,047;1
"vidéo";1;1;1;1;0,037;1;1;1;1;1;1;1;0,031;1;1;1;1;0,034;1;1;1;1
"valaisan";1;1;1;0,041;1;1;1;1;1;1;1;0,073;1;1;0,216;1;1;0,153;1;1;1;0,073
"table";1;0,001;1;0;1;1;1;1;1;1;1;1;0,292;1;1;1;0,003;1;1;1;1;1
"société";0;1;0,216;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,382;1;1;0;1
"salle";1;1;1;1;1;1;1;0,115;1;1;0,337;0;1;1;1;1;1;1;1;1;0,441;1
"rêver";1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,484;1;0,291;0,382;1;1;1;1
"répondre";1;1;1;1;1;1;0,001;1;1;1;0,026;1;1;1;1;1;1;1;1;0,058;1;1
"réaliser";1;1;1;1;1;1;1;1;0,092;1;1;1;1;1;0,13;1;1;1;1;1;1;0
"retraite";1;1;1;1;1;0,384;1;0,08;1;1;1;1;1;1;0,397;1;1;0,305;0,239;1;0,358;0,174
"préférer";1;1;1;1;1;1;1;1;0,092;1;1;1;0,08;1;1;1;1;0,086;1;1;0,111;1
"portrait";1;0,201;1;1;0,397;1;1;1;1;1;1;1;1;1;1;1;0,291;0,015;1;1;1;0
"peur";1;1;1;1;0,473;1;1;1;1;1;1;1;1;1;1;0,122;1;0,457;1;0;1;1
"penser";1;0,254;0,271;1;1;1;1;1;1;1;1;1;0;0,001;1;1;1;0,457;1;1;1;1
"passage";1;1;1;1;1;1;1;0,194;1;1;1;1;1;1;1;1;1;1;1;0,079;0;1
"paléo";1;1;1;1;1;1;1;1;1;1;1;1;1;0,015;1;1;1;0,086;0;1;1;1
"offrir";0,154;1;0,271;1;1;0,552;1;0,154;1;1;1;1;0,44;1;1;1;0;1;1;0,567;1;1
"occuper";1;1;1;1;0,473;1;1;1;1;0;1;1;1;1;1;1;1;0,457;1;0,567;1;1
"nouvelle";0,05;1;1;1;1;1;0,036;1;1;1;1;1;1;0,066;1;0,036;0,162;0,228;1;1;1;1
"milieu";1;1;1;0,251;1;0,073;1;1;1;1;1;1;1;1;1;0,158;0,021;0,529;1;1;0,062;0,346
"manger";1;1;1;1;1;1;0,018;0,026;0,162;1;1;1;1;1;1;1;0,103;1;1;1;0,189;1
"lever";1;0,008;1;1;1;1;1;1;1;1;0,026;1;1;1;1;1;1;1;1;1;0,047;1
"installer";1;1;1;1;1;0,552;1;1;0,473;1;0,407;0,288;0,44;0,186;0,567;1;0,357;1;1;0,567;1;1
"génération";1;1;1;1;1;1;0,122;1;1;0,003;1;1;1;1;0,567;0;1;0,457;1;1;1;0,006
"glisser";0,194;1;1;1;1;1;1;1;1;1;1;1;1;1;0,646;0;1;0,529;1;1;1;1
"garçon";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,228;1;0;1;0,121
"fédéral";0,05;1;0,111;1;1;1;1;1;1;1;0,195;0,121;1;1;1;1;1;0,003;1;1;1;1
"fondue";0,05;1;1;1;1;1;1;0,05;1;1;1;1;0,217;1;0,007;1;0,162;1;1;1;1;1
"fond";1;1;1;1;0;0,295;1;1;1;1;1;1;1;1;1;1;0,162;1;1;1;1;0,121
"exister";1;1;1;1;1;1;1;1;1;1;1;1;0,001;0,036;1;1;1;1;1;0,216;1;0,073
"envie";1;1;1;0,041;0,162;1;1;0,026;1;1;1;1;1;1;1;1;0,103;1;1;1;0,189;1
"décembre";1;1;0,066;1;1;1;1;1;1;1;0,128;1;1;1;1;1;1;0,153;1;1;1;0
"couple";1;0,201;1;1;1;0;1;1;1;0,186;1;1;1;1;1;1;0,291;0,382;1;1;1;1
"concours";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018;0;1;1;1;1
"compagnie";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,174
"classe";1;1;1;1;0,239;1;1;1;1;0,092;1;1;0,217;1;1;1;1;1;1;0,007;0,273;1
"chaussette";1;1;1;1;1;1;1;0;1;1;1;1;1;0,102;0,017;1;1;0,007;1;1;1;1
"caméra";1;0,101;1;1;1;0,295;1;1;0,003;1;1;1;1;1;0,307;1;1;1;1;0,307;1;1
"cadeau";1;1;1;1;1;1;1;1;1;1;1;1;0,217;1;0,307;1;0;1;1;1;1;0,121
"bel";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"arrêter";1;1;1;1;1;0,054;1;1;1;1;0,026;1;1;1;1;1;0,018;1;1;1;1;1
"air";1;1;0,327;0,251;1;1;1;1;1;1;0,476;1;1;1;0;1;0,421;1;1;1;1;0,346
"épisode";1;1;0,009;1;1;0,054;1;1;1;1;0,026;1;1;1;1;1;1;1;1;1;1;1
"également";0,026;1;1;1;1;1;1;1;1;1;1;1;1;0,036;1;1;1;1;1;0;1;1
"écolier";1;1;1;1;0;1;0,09;1;1;1;1;1;1;1;0,484;1;0,006;1;1;1;1;0,231
"véritable";1;1;1;0,074;0,239;1;1;1;0,003;1;1;1;0,217;0,066;1;1;1;1;1;1;1;1
"travers";0;1;1;1;1;1;1;1;0,397;1;1;1;1;1;1;1;1;0,382;1;1;1;1
"travailler";1;1;1;0,157;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,306;0,032;0,441;1
"tell";1;1;1;1;1;1;1;1;0;1;1;0,174;1;1;1;1;1;0,305;1;1;1;0,174
"succès";1;1;1;1;1;1;1;0,115;1;0,186;1;1;1;1;1;1;1;1;1;1;0;1
"sportif";1;1;0,009;1;1;1;1;0,002;1;1;1;0,011;1;1;1;1;1;1;1;1;1;1
"solution";1;1;1;1;0,397;1;1;1;1;1;1;1;0,367;0;1;1;1;1;0,007;1;1;1
"siècle";0;1;0,161;1;1;0,384;1;1;1;1;1;1;1;0,102;1;1;1;1;1;1;1;1
"seulement";0,01;1;1;1;1;1;1;0,01;1;1;1;1;1;1;1;1;1;1;1;0,13;0,111;1
"salon";1;1;1;1;1;0,384;1;0,08;1;0,137;1;1;1;0,102;1;1;1;1;1;1;0,012;0,174
"réunir";1;1;0;1;1;1;1;1;1;0,092;0,195;0,121;1;1;1;1;1;1;1;1;1;1
"rouge";0;1;1;1;1;1;1;1;1;0,024;1;0,035;1;1;1;1;1;1;1;1;1;1
"roi";1;1;0,111;1;0,239;1;1;1;0,239;1;1;1;1;1;0,307;1;0,162;1;0,173;1;1;1
"repos";1;0,254;1;1;1;1;1;1;0;0,237;1;1;1;1;1;1;1;1;1;1;0,521;1
"rencontrer";1;1;1;1;1;0,384;1;1;1;0,137;1;0,174;0,292;1;1;1;1;0,007;1;1;0,358;1
"rappeler";1;1;1;1;1;0,384;1;1;1;1;1;1;0,292;1;1;1;1;1;0,239;0;1;1
"père";1;1;1;1;1;1;1;1;1;0,186;1;1;0;1;1;1;1;1;1;1;1;1
"près_de";0;1;1;1;1;0,295;1;0,05;1;1;1;1;1;1;1;0,036;1;1;1;1;1;0,121
"passant";1;1;1;1;1;0,384;1;0,08;0,318;1;1;1;0,292;0,102;0,397;1;1;0,305;1;1;1;1
"partie";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,007;1;1
"pari";1;1;1;1;1;1;1;0,026;1;1;0,128;1;1;1;1;1;0,103;1;1;0,216;0,189;1
"olympique";1;1;1;1;1;1;1;0,002;1;1;0,026;0,011;1;1;1;1;1;1;1;1;1;1
"naître";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,001
"mythique";1;1;1;1;1;1;1;1;1;0,007;1;1;1;1;1;1;1;1;1;1;0;1
"montreux";1;1;1;0,113;1;1;1;0,08;1;1;1;1;1;1;1;1;0,226;1;1;1;0;1
"masculin";1;1;1;1;1;1;1;1;0,092;1;1;1;1;0,015;0,13;1;1;0,086;1;1;1;1
"manière";0;1;1;1;1;1;1;1;1;1;1;1;1;0,143;1;1;1;1;1;1;1;1
"main";1;1;1;1;1;0,295;1;0,05;1;1;1;1;1;1;1;1;0,162;0,228;1;1;1;0
"légendaire";0;1;1;0,074;1;1;1;0,05;0,239;1;1;0,121;1;1;1;1;1;1;1;1;1;1
"look";1;0,201;1;1;0;1;1;1;0,397;1;1;1;1;1;1;0,09;1;1;1;1;1;1
"invention";1;1;1;1;0,162;1;1;1;1;1;1;1;1;0,036;1;1;0,103;0,153;1;1;1;0,073
"idée";1;1;1;1;0,397;1;1;1;1;0,186;1;0,231;0,367;1;0,032;0,09;1;0,382;1;1;1;1
"humour";1;0,059;1;1;1;1;1;1;0,162;0,053;1;1;1;1;1;1;1;1;1;1;0,189;0,073
"htag_été";1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0,357;1;1;1;1;1
"guerre";1;1;1;1;1;1;1;1;1;1;0;1;0,367;1;0,484;1;1;1;1;1;0,441;1
"georges";1;0,008;1;1;1;1;1;1;0,037;1;1;1;1;1;1;1;0,018;1;1;1;1;1
"fromage";1;1;1;1;1;0,295;1;1;1;1;1;1;1;1;1;1;0;1;1;0,307;1;0,121
"franc";1;1;1;0,074;1;1;1;1;1;1;1;1;0,217;0;1;1;1;1;1;1;1;1
"finir";0,08;1;0,161;1;1;0,015;1;1;1;1;1;1;1;1;0,397;1;0,226;0,305;1;1;1;1
"expérience";0;1;1;1;1;1;1;1;1;0,137;0,265;1;0,292;1;1;1;1;0,305;1;1;1;0,174
"document";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"côté";1;1;1;1;1;1;1;1;1;1;0;0,073;1;1;1;1;0,103;1;1;1;1;1
"commun";1;0,201;1;1;0,397;0,47;1;1;1;1;0,01;1;1;1;1;1;1;0,382;1;0,484;1;0,231
"cheveu";1;1;1;1;1;1;1;1;0,162;1;1;1;1;1;1;0,018;1;0,153;1;1;1;0
"chemin";0,115;1;0;0,157;1;1;1;1;1;1;0,337;1;1;1;1;1;1;1;1;1;1;1
"avion";1;0,101;1;1;0,239;1;1;1;1;1;1;0,121;1;1;0,307;1;1;0,228;1;0,307;1;1
"appétit";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"apprendre";1;1;0,161;1;0,008;1;1;0,08;1;1;1;1;0,006;1;1;1;1;1;1;1;1;0,174
"ami";1;1;1;0;1;0,552;1;1;0,473;1;1;0,288;0,44;1;0,053;1;1;1;1;1;1;1
"accent";1;1;1;1;1;1;1;1;1;1;1;1;1;0,036;1;1;1;0;1;1;1;0,073
"abri";1;1;1;0,074;1;1;1;1;1;1;0,195;1;1;1;0;1;1;1;1;1;0,273;1
"vivant";1;0,059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"vert";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,061;1;0,007;1;1;1;1
"téléspectateur";1;1;1;1;1;1;1;0,01;1;1;1;1;1;1;0,13;1;1;1;1;0,13;0,111;1
"téléphone";1;0;1;1;1;1;1;1;1;1;0,195;1;1;1;1;1;1;1;1;1;0,273;1
"tromper";1;1;1;0,113;1;1;1;1;1;1;1;1;0;1;1;1;1;0,305;0,239;1;1;1
"sécurité";0,026;1;1;1;0,162;1;1;1;1;1;1;1;0,145;1;1;1;0,103;1;1;0,216;1;1
"spécialiste";1;1;1;1;1;1;0,018;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,073
"sourire";1;1;1;1;1;1;1;1;0,162;0;1;1;1;0,036;1;1;1;1;1;1;1;1
"sexe";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,121
"retraité";1;1;1;1;1;0,384;1;0;1;1;1;0,174;1;1;0,397;1;0,226;0,305;1;1;1;1
"record";0,115;1;1;1;0,397;0,47;1;1;1;1;1;1;0,367;1;0,484;1;0,291;1;1;0,484;1;0,231
"rapidement";1;1;1;1;1;1;1;1;1;1;0,069;1;1;1;1;1;0,053;0,086;1;1;0,111;1
"président";1;1;1;1;1;1;1;0,05;1;0,092;0,002;1;1;1;1;1;1;1;1;1;0,273;0,121
"profession";1;0,027;1;0,018;0,092;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,035
"porter";1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1
"pire";1;1;1;1;1;1;1;1;1;0,092;1;1;1;1;0,007;1;0,162;1;1;0,307;1;0,121
"pilote";1;1;0,009;1;1;1;1;1;1;1;0,026;1;1;1;1;1;1;1;1;0,058;1;1
"pierre";1;0,059;1;1;1;0,207;1;1;1;1;1;1;1;1;1;1;1;0,153;1;0,216;0,189;1
"pied";1;1;1;1;1;0,207;1;1;0,162;1;1;1;1;1;0,216;0;1;1;1;1;1;1
"phénomène";0,026;1;1;1;0,162;1;1;1;1;1;1;1;1;0,036;1;1;1;1;0,111;1;0,189;1
"physique";1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,007;1;1;1;1;1;1;1
"particulier";1;1;1;1;1;1;1;1;1;1;1;0,174;1;1;0;1;1;1;1;1;1;0,174
"parole";1;0,059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,153;0,111;0,002;1;1
"pain";1;1;1;1;1;0,207;1;0,026;1;1;1;0,073;1;1;1;1;1;1;0,111;1;1;0,073
"obligatoire";0;0,027;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,13;1;1
"novembre";1;1;1;1;0,037;1;1;0,002;1;1;1;1;1;1;1;1;1;1;1;1;0,047;1
"ménager";1;1;1;1;1;1;1;1;0,003;0,092;1;1;1;1;1;1;1;1;0,173;0,007;1;1
"médecin";1;1;1;0,157;1;1;1;1;1;0,186;1;1;1;1;0,484;1;1;0;1;0,484;1;0,231
"musical";1;1;1;1;1;1;1;1;1;1;1;0;1;0,036;1;1;1;1;1;1;0,001;1
"moyen";1;1;0,111;1;1;1;1;1;0,239;1;1;0,121;1;1;1;1;0,001;1;1;0,307;1;1
"mouvement";1;0,101;1;1;1;1;1;1;1;1;1;1;0,217;1;1;1;1;0,228;1;0,007;1;0,121
"mariage";1;1;1;1;1;0,054;1;1;1;1;1;1;1;1;0,058;1;1;1;1;0,058;1;1
"légende";1;1;0,111;1;1;1;1;1;0,003;1;1;1;0,217;1;1;1;1;0,003;1;1;1;1
"lieu";0,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,035
"jouet";1;0,027;1;1;0,092;1;1;1;1;1;1;1;1;0,015;1;1;1;1;1;0,13;1;1
"incontournable";1;1;1;1;1;1;0,09;1;1;0,186;1;0,231;0,367;1;1;1;1;0,382;1;0,484;0,024;1
"important";1;1;0,031;1;1;1;1;1;1;1;1;0,035;1;1;0,13;1;1;1;1;1;0,111;1
"hésiter";1;1;1;0,074;0,239;1;1;1;1;1;1;1;1;1;0,307;1;0,162;1;0,173;0,307;1;1
"habitant";1;1;1;1;1;1;1;1;1;1;0,002;0,121;1;1;1;1;1;0,228;1;1;1;0
"facile";1;1;1;0;1;1;1;1;1;0,137;1;1;1;0;0,397;1;1;1;1;1;1;1
"entier";1;1;1;1;1;1;1;1;1;1;1;0,121;1;1;1;1;1;0;1;1;1;1
"emji_drapeau_suisse";1;1;1;0,004;1;1;1;1;1;1;1;1;1;0,004;1;1;1;1;1;0,058;1;1
"dieu";1;1;1;0,041;1;0,002;1;1;1;1;1;1;1;1;0,216;1;1;1;1;0,216;1;1
"crédit";1;1;1;1;1;1;1;1;0,239;1;1;1;1;1;1;1;0;1;1;1;1;1
"comprendre";1;0,149;1;1;1;1;1;1;1;1;1;1;0,006;0,102;1;1;1;1;0,239;0,017;1;1
"championnat";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,228;1;1;1;1
"carte";1;1;0,031;0,018;1;0,124;1;0,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"bois";1;0,149;1;1;1;0,384;1;1;1;1;1;1;1;1;1;1;0;1;1;0,017;1;1
"bernard";1;1;1;1;1;1;1;1;1;1;0,195;1;1;1;1;1;1;0,003;0,173;1;0,273;0,121
"bain";1;1;1;0,113;1;1;1;1;1;1;1;0,174;1;1;1;1;0;1;1;0,397;0,358;1
"aventure";1;0,101;1;1;0,239;1;1;1;1;1;0,002;1;1;1;0,307;1;1;1;1;1;1;0,121
"artiste";1;0,059;1;1;1;1;1;1;1;0,053;0,128;1;1;1;1;1;1;1;1;1;0,001;1
"arriver";1;1;1;1;1;0,384;1;0,08;1;1;1;0,174;0,292;1;1;1;1;0,305;1;1;1;0,001
"argent";1;1;1;1;1;1;1;1;1;1;1;1;1;0,004;0,058;0,001;1;1;1;1;1;1
"annonce";1;0,101;1;1;1;1;1;0,05;1;1;0,002;1;1;1;0,307;1;0,162;1;1;1;1;1
"ancien";0,08;1;1;1;1;1;1;0,08;1;0,137;0,265;1;0,292;1;1;1;1;0,305;1;1;1;0,174
"affronter";1;1;0;1;1;1;1;1;1;1;0,026;1;1;1;1;1;1;1;1;1;1;1
"affaire";1;1;1;1;1;1;1;1;1;1;0,069;1;1;1;0;1;1;1;1;1;1;1
"accueillir";1;1;0,031;1;1;1;1;1;1;1;0,069;0;1;1;1;1;1;1;1;1;1;1
"élève";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,058;0;1;1
"édition";1;1;0,031;1;1;1;1;0,01;1;1;0,069;1;1;1;1;1;0,053;1;1;1;1;1
"vendredi";1;1;1;1;1;1;1;1;1;1;1;0;0,217;1;1;1;1;1;1;1;1;1
"vaud";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,073
"vache";1;1;0,009;1;1;0,054;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011
"transport";1;0,149;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,174
"tradition";1;1;0,031;0,018;1;1;1;1;1;1;0,069;1;0,08;1;1;1;1;1;1;1;1;1
"tomber";0,05;1;1;0;1;0,295;1;1;1;1;1;1;0,217;1;1;1;1;1;1;1;1;1
"tenter";0,05;1;1;1;1;0,295;1;1;0,239;1;1;1;1;1;1;0,036;0,162;1;0,173;1;1;1
"station";1;1;1;1;1;1;1;0,026;0,162;1;1;1;1;1;1;0,018;0,103;1;1;1;0,189;1
"souhaiter";0;1;1;1;1;1;1;1;1;1;1;1;1;0,036;0,216;1;1;1;1;0,216;1;1
"soldat";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001;1;0,034;1;1;1;0,011
"soigner";1;1;1;1;1;1;1;1;1;1;0,069;1;1;1;0;1;1;1;1;1;1;0,035
"service";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,228;1;1;1;1
"sensible";1;1;1;1;1;1;1;1;1;1;1;1;0,08;1;0;1;1;0,086;1;1;1;1
"scolaire";1;1;1;1;0,239;1;1;1;1;1;1;1;1;1;0,307;0,036;0,001;1;1;0,307;1;1
"réaction";1;1;0,066;1;1;1;1;1;0,162;1;1;1;1;1;1;1;1;0;1;1;1;1
"pêcheur";1;1;1;1;1;1;1;1;0;1;0,026;1;1;1;1;1;1;1;1;1;1;1
"préparer";1;1;1;1;0,318;0,384;1;1;1;1;1;1;1;1;1;1;0;1;1;0,017;1;1
"pousser";1;1;1;1;1;0,054;1;1;1;1;0,026;1;1;1;1;1;1;0,034;1;1;1;1
"postal";1;1;0,111;1;1;0,006;1;0,05;1;1;1;1;0,217;1;1;1;1;1;1;1;0,273;1
"porte";1;1;1;1;0;1;1;1;1;1;1;1;0,08;0,015;1;1;1;1;1;1;1;1
"plante";1;1;1;0,074;0,239;0,295;1;1;1;1;1;1;1;1;1;1;1;0,003;1;1;0,273;1
"paysan";1;1;1;0,041;1;1;1;1;1;0,053;1;1;1;1;1;1;1;1;0,111;0,216;1;0,073
"participer";1;1;1;1;1;1;1;1;1;1;0,195;1;0,217;1;1;1;1;0,003;1;0,307;1;0,121
"parcourir";1;1;1;0;0,239;1;1;1;1;1;1;1;1;1;1;1;1;0,228;1;1;1;1
"orage";0,01;1;1;0,018;1;1;1;1;1;1;1;1;1;0,015;0,13;1;1;1;1;1;1;1
"méthode";1;0,149;1;1;0;1;1;1;1;1;1;1;1;0,102;1;1;1;1;1;1;1;1
"ménage";1;1;1;1;1;1;1;1;0,003;0,092;1;1;1;1;1;1;1;1;1;0;1;1
"mère";1;1;1;1;0,162;1;1;1;1;1;1;1;1;1;0,216;1;0;1;1;1;1;1
"mauvais";1;0,101;0,111;1;1;1;1;1;0,239;1;1;1;1;1;1;1;0,162;1;1;0,007;1;1
"mai";1;0,059;1;0,041;1;1;1;1;0,162;1;1;1;1;1;1;1;1;0,153;1;1;0,189;1
"léman";1;1;1;1;1;1;1;1;0,162;1;1;1;1;1;0,216;1;0;1;1;1;1;1
"livre";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,305;1;1;1;0,174
"joyeux";1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,307;1;0,162;1;1;1;0,273;0,121
"joie";1;1;1;1;0,037;1;1;1;1;1;1;0,011;1;1;1;1;1;1;1;1;0,047;1
"jardin";1;1;1;1;0,239;1;1;0,05;1;0,092;1;0,121;1;1;0,307;1;1;1;1;1;0,273;1
"interroger";1;0,149;1;1;1;1;0,061;1;0,318;1;1;1;1;1;1;1;1;1;0;1;1;1
"incroyable";1;1;1;1;1;1;1;0,026;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"hippie";1;0;1;1;1;1;1;1;1;1;0,128;1;1;0,036;1;1;1;0,153;1;1;1;1
"goût";1;0,059;1;1;1;1;0,018;1;1;1;1;1;1;1;0,216;1;0;1;1;1;1;1
"genevoise";1;1;1;1;1;1;1;0,01;1;1;1;1;1;0,015;1;1;1;1;1;1;0,111;0,035
"gagner";1;1;1;1;1;1;1;1;0;0,007;1;1;1;1;1;1;1;1;1;1;1;1
"fils";1;1;1;1;1;1;1;1;1;0,024;1;1;1;1;0,13;1;1;1;1;1;1;0
"façon";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,006;1;0,086;1;1;1;1
"exprimer";1;1;1;1;1;1;1;0,002;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"europe";1;1;0;1;1;1;1;0,026;1;1;1;1;1;1;1;1;1;0,153;1;1;0,189;1
"entourer";1;0,101;1;1;1;0,295;1;1;1;1;0,195;1;1;1;1;1;1;0,003;1;0,307;1;1
"enthousiasme";1;1;1;0,041;1;1;1;0,026;1;1;1;1;1;1;0,002;1;1;1;1;1;1;0,073
"démonstration";1;1;1;1;1;1;1;1;1;1;0,026;1;1;1;1;1;1;1;1;0;1;1
"décennie";1;0;1;1;1;0,384;1;1;1;1;1;1;1;1;1;1;1;0,305;1;1;0,012;1
"doute";0;1;1;1;0,162;1;1;1;1;1;1;0,073;1;1;1;1;1;1;1;1;1;0,073
"dossier";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"dos";1;1;1;1;1;1;0,006;1;1;1;1;1;1;1;1;0,006;0,053;1;1;1;0,111;1
"demander";1;0,149;1;1;1;1;1;1;1;1;1;1;0,292;1;1;1;1;1;1;0;1;1
"crème";1;0,059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"courir";1;1;1;1;1;0,054;1;1;1;0,007;1;0,011;1;1;1;1;1;1;1;1;1;1
"courage";1;1;1;1;1;0,295;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
"couleur";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001;1;0,034;1;1;0,047;1
"continuer";1;1;1;0,018;1;1;1;1;1;1;1;1;1;1;1;1;1;0,086;1;0,13;0,111;1
"consacrer";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,216;0,189;0,073
"cochon";1;1;1;1;1;0;1;1;1;1;1;0,035;1;1;1;1;1;1;1;0,13;1;1
"choix";1;1;1;1;0,239;1;1;1;0,239;1;0,195;1;0,002;1;0,307;1;1;1;1;1;1;1
"cher";1;1;1;1;1;0,207;1;1;1;1;1;0,073;1;1;0,002;1;0,103;1;1;1;1;1
